2017-05-21 03:40:00-2017-05-21 03:50:00,监测点id
1065,10300207
1031,10100404
675,30606702
548,30606706
531,20104607
480,30606707
365,30606710
348,10100211
308,10100406
281,10100405
257,10200402
250,10100408
242,10100407
235,30606704
212,20501408
201,20204001
179,10300202
178,2010326
176,10200103
171,10200104
168,10100403
167,20100301
164,10200102
153,2010325
152,2010302
151,20500304
151,10100203
146,20501405
144,2010017
142,10300201
140,10100204
133,10300212
132,20501412
130,2010301
130,20501413
126,20501404
121,20100306
119,20501409
114,20501411
114,10100205
113,10103901
113,10100206
112,10200904
109,2010131
109,20501406
106,10200903
105,20501407
104,2010054
102,10300503
98,20501402
97,2010019
95,10200614
94,20104403
92,20104401
91,10100606
91,20605302
90,20501403
89,20605301
89,10301101
88,10203802
88,10300505
86,20507302
85,2010018
84,10300504
81,20602603
80,20507303
79,20104402
78,10103502
78,2010319
77,20602602
76,10200613
73,20501410
73,2010289
72,10306101
72,10301102
71,2010138
70,10300213
70,20104404
67,2010290
67,10203801
66,2010199
65,20507304
65,20504602
64,2010137
64,20504601
64,20602405
63,20104605
62,2010135
61,20300615
59,10200901
59,20504202
58,20606504
58,10300506
57,30606708
57,2010320
56,10100612
56,20501805
55,2010248
55,20507301
55,2010311
55,2010336
55,10100610
55,2010250
54,2010123
54,2010044
53,10300601
53,20501807
53,10103501
52,10300602
52,20504604
50,2010249
50,2010364
50,2010045
50,20606503
49,2010198
49,10100604
47,2010046
47,20504603
46,20606606
46,2010303
46,20507403
45,2010335
45,10101003
44,20502004
44,10107802
43,20507402
43,2010042
42,2010043
42,20501809
41,2010051
40,20606603
40,20605101
40,20602101
40,2010190
40,10100605
39,20602403
39,2010381
38,10100603
38,10101004
37,20501811
37,10101201
36,20501804
36,2010021
36,20602404
35,2010213
35,2010020
35,2010047
35,30606002
34,2010216
34,30606703
34,20605102
33,20501802
33,20602104
33,20602601
33,20504901
33,2010205
33,2010048
33,2010288
32,20200905
32,2010202
32,10300607
32,10101001
31,2010191
31,10100609
31,20606605
31,20602406
31,20501901
30,30606709
30,20606601
30,20300701
30,20503401
30,20602201
29,2010342
29,2010351
29,10107801
29,2010219
28,2010305
28,2010194
28,2010363
28,2010052
28,2010337
28,2010327
27,2010192
27,20301815
27,2010167
26,2010151
26,20501803
26,2010134
26,20400804
26,20504802
26,20503402
26,20104606
26,20101816
26,2010156
26,20504501
26,2010309
26,2010306
26,2010346
25,2010062
25,2010338
25,2010287
25,2010354
25,20602103
25,30707902
25,2010004
25,2010144
24,2010026
24,2010353
24,2010211
24,2010193
24,2010277
24,2010002
24,2010163
23,2010003
23,20400803
23,2010009
23,2010025
23,20101813
23,2010278
23,30701903
23,30701902
23,20400806
23,2010203
22,20200906
22,2010166
22,2010345
22,20605202
22,20602102
22,2010185
22,20502003
22,2010063
22,2010005
21,10101202
21,2010036
21,2010341
21,2010260
21,30608001
21,2010267
21,2010220
21,2010224
21,2010217
21,2010308
21,20504801
20,20204101
20,2010195
20,20504204
20,2010182
20,2010183
20,30608002
20,2010130
19,20400801
19,2010188
19,2010078
19,2010374
19,20606602
19,10104301
19,2010268
19,2010200
19,2010154
18,30606705
18,2010031
18,2010304
18,2010030
18,2010040
18,20101812
18,20400802
18,2010073
18,20501810
18,2010059
18,2010061
18,20402801
18,2010064
17,2010050
17,2010125
17,20602106
17,2010357
17,2010382
17,2010210
17,20504205
17,30603601
17,2010119
17,2010259
17,2010184
16,2010143
16,2010141
16,2010340
16,20504702
16,2010331
16,2010124
16,2010010
15,2010375
15,2010149
15,2010165
15,2010221
15,10403701
15,20101817
15,2010189
15,2010276
15,2010328
15,2010035
15,2010072
15,2010209
14,2010358
14,20504701
14,2010038
14,2010082
14,20504201
14,20605502
14,30707901
14,20403602
14,2010347
13,2010350
13,2010176
13,2010118
13,2010281
13,20605002
13,20606604
13,2010273
13,10101301
13,2010225
13,2010115
13,2010001
13,2010117
13,2010122
12,2010282
12,31006901
12,2010274
12,2010324
12,2010126
12,2010029
12,2010114
12,2010120
12,2010145
12,2010179
12,2010060
11,2010349
11,2010239
11,2010027
11,20605201
11,10101302
11,20807201
11,2010177
11,2010218
11,10107701
11,20602701
11,2010146
10,2010323
10,2010339
10,30603301
10,2010296
10,2010077
10,2010378
10,2010127
10,20605401
10,20605402
10,2010257
9,2010081
9,20501701
9,20602301
9,2010178
9,2010330
9,2010041
9,2010039
9,20501808
9,2010172
9,2010201
8,20605001
8,2010294
8,20807202
8,2010070
8,20602105
8,10207101
8,2010275
8,2010269
8,2010121
8,2010083
8,2010377
7,2010028
7,2010214
7,2010129
7,2010173
7,2010113
7,20605501
7,2010024
7,2010071
7,2010084
7,2010069
6,2010295
6,2010242
6,10107702
6,2010270
6,20807502
6,2010034
6,2010329
6,2010140
6,2010258
6,2010049
6,2010164
5,2010128
5,2010279
5,2010074
5,20504902
5,2010207
5,2010285
5,2010037
5,2010265
4,2010369
4,20301814
4,2010243
4,2010333
4,2010245
4,2010380
4,2010266
4,2010186
4,20807601
3,2010175
3,2010174
3,20507401
3,2010280
3,2010240
3,2010079
3,10207102
3,30602505
2,2010057
2,20807602
2,2010283
2,2010284
2,2010286
2,2010014
2,2010013
2,20807501
2,2010262
2,2010080
2,2010116
2,2010241
1,2010058
1,2010228
1,2010232
1,2010187
1,2010170
1,2010235
1,2010016
1,2010368
1,2010168
1,2010379
