2017-05-21 02:20:00-2017-05-21 02:30:00,监测点id
1582,20104607
1176,10300207
1112,10100404
542,30606707
537,30606706
502,10100406
491,30606702
451,10100405
420,30606704
369,10100408
361,10200402
355,30606710
349,10100407
338,20507303
319,20507302
311,10100211
288,20501408
279,20204001
273,10100203
267,10200104
263,10300201
259,10100403
249,10200102
248,10300202
246,10200103
230,20500304
223,10100204
223,20100301
220,10300212
217,20501405
214,10100206
207,2010326
202,2010131
190,20501403
188,20501409
185,2010019
182,10300504
182,10200903
180,20501404
180,20501407
179,10100205
176,10300503
174,10300505
173,2010302
173,20501406
173,20100306
171,2010325
157,10200614
156,20501411
154,2010138
152,2010017
151,20104605
150,20501803
148,20501413
146,20501402
145,10100606
144,2010135
142,10103901
142,2010054
133,10300213
132,10301101
131,20504602
130,20104402
130,10203802
128,10301102
127,20501412
125,20605301
124,20104401
123,20507301
122,10300506
121,2010301
117,2010319
115,2010018
112,10203801
111,10200613
111,10200904
111,20605302
110,20501410
109,20602602
109,20104403
109,20602603
108,2010137
104,20504202
99,2010249
99,2010250
99,20104404
99,10103501
98,10103502
98,20501811
98,10100610
98,10100612
98,10200901
97,2010320
96,2010290
96,2010364
95,20504601
95,10306101
92,20606503
91,2010123
91,2010248
91,20300615
90,2010044
89,20602101
89,2010336
88,10100604
88,20507304
87,30606708
86,2010289
85,10300602
84,20507403
84,2010303
83,20504603
82,10101004
82,2010335
81,20606504
79,30606703
79,2010199
77,20501804
77,2010288
77,2010216
76,2010381
76,10101003
75,2010342
74,20504203
74,2010046
72,2010190
72,20602405
72,2010205
72,20501809
71,20101816
69,20507402
69,10100603
67,10101201
66,20301815
66,10300601
65,10107802
64,20504604
63,2010198
62,10300607
62,2010045
62,20606603
60,10101001
59,20501810
59,10100605
58,2010309
57,10100609
57,2010026
57,2010311
57,20502003
56,20605102
56,2010134
56,2010047
55,20400804
54,20606601
54,10107801
54,20502004
53,20606606
51,20602104
51,20602404
51,2010363
50,2010052
49,2010351
49,2010025
49,2010211
49,2010021
48,2010184
48,20602406
48,2010048
48,2010051
48,20501802
47,2010378
47,20504901
47,20503401
46,30701902
46,20602403
46,20606602
46,2010327
46,2010042
46,2010304
46,2010341
45,20104606
45,2010003
45,20504204
44,20605101
44,20602102
44,2010002
44,20400803
44,20605202
43,2010020
43,20504702
43,2010004
43,2010009
43,20602601
43,2010219
43,2010213
42,30606002
42,2010202
42,2010308
42,2010200
42,30606709
42,2010353
42,20101813
42,2010305
42,2010031
41,2010144
41,2010337
41,2010043
41,20602201
41,2010345
40,2010358
40,20400802
40,20501807
39,20200906
39,2010163
39,2010277
39,20400801
39,20504201
38,20501805
38,20400806
38,2010183
38,20606604
38,2010167
37,2010377
37,20606605
37,2010328
36,20504802
36,20504205
36,20200905
35,2010375
35,2010346
35,2010073
35,2010182
35,2010210
34,2010287
34,2010064
34,2010276
34,2010278
34,2010306
34,2010331
34,2010354
34,2010195
34,2010268
34,30606705
34,2010214
34,30701903
33,2010166
33,20300701
33,2010151
33,2010185
33,2010340
32,10101202
32,2010061
32,2010274
32,10101302
32,10101301
32,2010194
32,20101817
31,10104301
31,30608002
31,2010338
31,20602103
31,2010193
31,2010063
30,2010027
29,2010118
29,30608001
29,20503402
28,2010217
28,2010125
27,2010382
27,2010149
27,20501901
27,2010039
27,2010041
27,2010124
27,20504701
26,20204101
26,2010010
26,20402801
26,20504501
26,2010220
26,2010077
26,2010224
26,2010154
26,2010339
26,2010273
25,20605201
25,2010005
25,2010259
25,2010267
25,20605401
25,10107701
25,30707902
25,2010130
25,2010357
24,2010165
24,2010192
24,2010001
24,2010141
24,2010188
24,2010040
24,2010296
24,20403602
24,2010282
24,2010374
24,2010050
23,20602106
23,2010201
23,2010072
23,2010225
23,2010049
23,10107702
22,30707901
22,2010191
22,2010156
22,2010324
22,20501701
22,2010119
22,2010189
22,2010062
22,2010035
21,2010221
21,30603301
20,2010128
20,2010269
20,2010078
20,20504801
20,2010143
19,2010260
19,20605502
19,31006901
19,2010209
19,2010122
18,2010036
18,2010178
18,2010350
18,2010117
18,20605501
18,2010281
18,2010203
17,10403701
17,2010146
17,2010270
17,2010030
17,2010059
17,2010347
17,20101812
17,2010323
16,20501808
16,2010330
16,2010120
16,2010024
15,20605001
15,2010179
15,2010329
15,20602301
15,2010275
15,2010038
15,2010121
14,2010286
14,2010140
14,2010279
14,20807202
14,2010145
14,2010029
13,2010243
13,2010082
13,2010218
13,2010034
13,20605402
13,20602701
13,20602105
12,2010258
12,2010060
12,2010265
12,30603601
12,2010349
12,20605002
12,2010083
12,20807201
11,2010177
11,2010266
11,2010116
11,2010126
11,2010114
11,2010081
10,20807601
10,2010127
10,2010129
10,2010257
10,10207101
10,2010207
10,2010285
10,2010295
10,2010070
9,2010173
9,2010174
9,2010294
9,2010028
8,2010333
8,2010037
8,2010283
8,2010280
8,2010113
8,2010071
8,2010069
7,2010172
7,10207102
7,2010176
6,20301814
6,20504902
6,2010379
6,30602505
6,2010242
6,2010013
6,2010084
6,2010115
6,2010262
6,2010380
5,20807602
5,2010074
5,2010016
5,2010014
5,2010239
4,2010261
4,20807501
4,2010369
4,2010231
4,2010284
4,2010230
4,2010228
3,2010015
3,30602506
3,20807502
3,2010175
3,2010229
3,2010245
3,2010080
3,2010057
2,2010058
2,20507401
2,2010111
2,2010235
2,2010226
2,2010373
2,2010334
1,2010241
1,2010170
1,2010169
1,2010079
1,2010164
1,2010236
1,2010368
1,2010232
1,2010187
1,2010227
