2017-05-21 07:20:00-2017-05-21 07:30:00,监测点id
1256,10100404
888,30606706
751,30606707
675,10300201
616,10100203
614,10200103
613,10300202
585,20500304
560,10100206
560,10300212
547,10100205
545,10100211
525,10100204
524,20100306
522,10100406
521,30606710
495,30606704
489,10200104
487,20104401
487,20104403
485,20501405
441,10200102
439,10300207
425,10100405
413,30606702
403,20501408
396,10300213
393,20507302
393,20501409
391,20501403
385,30606708
383,20507304
375,20507301
371,30606703
370,20501407
368,10100403
362,20104607
357,20507402
355,2010364
345,20501404
343,10100408
338,20504601
334,10200402
332,2010123
325,20501413
321,2010131
320,10300504
320,10100407
319,2010326
315,2010325
310,20507403
304,20100301
299,10200903
293,20501412
292,2010137
290,20501406
290,20507303
290,10301101
289,20104402
285,10200901
284,20104605
283,10306101
276,2010320
269,10301102
264,2010290
264,10203801
263,20501402
260,10300506
257,2010319
251,10300505
250,30606709
248,20501807
245,20204001
242,20504603
242,20606503
241,20605302
238,10203802
235,20501805
235,10300503
235,2010302
234,20501803
234,2010289
231,20502004
215,20504602
215,2010044
214,10300602
211,20501410
211,2010198
205,2010138
201,20504203
200,20606602
199,20602102
199,2010135
197,20502003
197,30606705
196,2010336
194,20504604
192,20606604
192,2010382
192,2010301
189,2010288
188,20501411
188,2010018
187,20606603
180,20104404
178,20606504
176,2010250
175,10101001
175,2010054
172,20501811
171,2010381
169,20501810
168,2010341
168,20605301
167,2010363
166,10103502
166,2010199
164,20101816
156,20606601
154,20501802
153,2010278
153,20504202
149,2010200
149,2010019
148,20602104
147,2010124
146,2010335
142,20101813
140,2010190
140,2010287
140,10100606
139,20104606
139,20602603
138,20503401
137,20400803
137,2010045
136,10101201
136,20602404
136,2010125
135,20400806
133,2010216
130,10100603
130,2010025
130,2010052
130,20602103
129,2010205
129,20602405
128,2010346
128,20300615
128,10100604
127,20602101
125,10300601
124,30606002
123,2010213
122,2010338
121,2010047
121,20301815
121,30701902
120,2010277
120,20400802
120,20501901
119,2010017
117,10103501
117,20602403
116,20501804
115,2010026
115,2010134
113,10101004
111,20400804
111,2010009
110,2010191
109,20605001
107,2010342
104,20504201
103,2010267
103,20605502
101,20606606
100,2010309
100,20602602
99,2010051
99,2010185
99,2010248
97,2010195
97,20606605
97,10101301
96,10200613
96,10100609
95,2010211
95,2010183
95,10100610
94,2010046
94,20605002
94,2010072
94,2010156
94,2010048
93,20400801
93,2010202
92,20501809
91,2010274
91,2010306
90,2010163
90,2010031
89,2010165
89,20200905
89,2010273
89,2010353
88,10101003
88,2010345
88,20504702
88,30707902
88,2010303
88,2010311
86,2010249
86,10100612
86,2010259
86,30603601
85,20602106
84,10300607
83,2010166
83,10200614
82,10100605
81,20504205
80,20101817
80,10107801
79,20602406
79,2010329
79,2010073
79,20503402
78,2010182
78,2010036
78,2010050
78,2010217
78,2010374
77,20504501
77,2010039
77,30701903
76,20807201
75,2010331
75,2010154
75,2010268
75,2010221
75,2010194
74,20300701
74,2010120
74,20200906
74,2010339
74,2010041
73,31006901
72,2010020
71,20605202
71,20605101
71,2010001
71,2010178
71,20101812
70,10103901
70,20403602
69,10107802
69,10101202
69,2010184
69,2010192
68,20605201
68,20504901
68,2010219
68,2010327
68,2010201
66,30707901
66,2010214
65,2010021
65,2010040
65,2010042
65,20807202
65,2010351
65,2010340
65,30602505
64,20605102
64,2010269
64,2010122
63,2010043
63,2010061
62,2010149
61,2010224
61,10104301
60,2010276
60,20605401
60,2010358
59,2010062
59,20402801
59,2010275
59,30605901
58,20605402
58,2010357
58,20504701
58,2010193
57,2010117
56,2010304
55,30608001
55,2010281
54,10101302
54,2010064
54,2010151
53,2010118
53,2010176
53,2010337
52,2010189
52,2010063
52,20504801
52,2010308
