2017-05-05 22:00:00-2017-05-05 22:30:00,监测点id
5216,10100204
4983,10100406
4806,10100206
4356,10300202
4259,10300207
3676,10100404
3159,10300201
3044,10200104
2824,10200102
2712,10100405
2708,10100403
2668,10200402
2619,10100205
2494,2010131
2447,20100301
2207,10100211
2205,10200103
2195,10300212
1998,20501404
1986,2010138
1984,10300505
1977,10300503
1961,20104605
1945,10300213
1918,20501408
1893,20501402
1843,2010364
1833,30606702
1814,2010054
1789,30606708
1754,20104402
1705,2010302
1703,20301814
1688,20501405
1668,20501409
1660,20104403
1641,2010132
1635,20504602
1617,30606703
1586,20500304
1568,20501407
1558,20100306
1545,20501406
1541,20501411
1526,30606706
1512,2010365
1496,20104401
1468,2010326
1425,20504202
1423,2010366
1334,10203802
1332,20501803
1299,20501403
1270,30606707
1269,2010133
1248,2010137
1248,30606701
1243,2010044
1234,20507303
1222,20101813
1217,20501811
1204,20506501
1199,20501805
1176,20501410
1174,20104607
1163,20602101
1163,10203801
1154,20501810
1136,2010289
1129,20504603
1117,2010290
1108,2010320
1102,20501807
1070,30606704
1068,2010250
1062,20507302
1058,10100603
1051,10306101
1033,20504601
1027,20501412
1026,20501413
1023,10103501
1022,20104404
1021,20300615
1021,2010123
1017,20506502
1010,20507304
993,20606603
986,20502004
962,20504604
959,2010288
943,20301815
931,20605301
920,10300602
900,2010249
897,2010053
893,10100604
883,10103502
874,20101816
857,2010336
857,2010020
856,20104606
851,20507301
843,10101004
842,20504203
840,2010021
836,2010363
836,10101001
831,10100612
827,30606705
823,20502003
813,30606710
794,2010335
788,20501802
782,20501804
764,2010135
743,10101003
742,2010248
725,20605302
719,2010303
714,20400806
712,20400805
702,20400803
690,30606709
687,20400802
685,2010045
662,2010337
660,2010017
658,2010287
647,20501809
645,20200905
643,10100609
640,2010277
633,2010341
622,10100610
621,2010278
617,20504901
606,2010026
606,2010048
601,20503401
600,2010018
594,2010005
585,2010342
583,10300607
570,2010042
570,30701903
565,20602102
565,20503402
554,2010002
551,2010003
547,20602405
547,30606002
547,2010025
544,2010043
539,2010004
539,20400804
537,20605202
529,20606602
528,2010327
527,2010345
524,2010009
520,20101817
519,2010046
516,10101201
513,2010190
512,2010052
505,20606601
505,2010047
504,20602104
500,2010202
495,2010019
494,2010331
481,20101812
479,2010072
474,20400801
472,10107802
466,2010040
465,20602404
464,20602103
464,20300701
463,20606604
463,2010036
459,2010304
458,20605102
458,20605101
455,20204001
450,20602403
448,2010182
447,30701902
443,10101302
440,2010185
437,2010311
432,20507402
432,20605402
428,20504702
419,2010195
419,10107801
417,2010353
415,2010035
415,20606606
415,2010183
412,20507403
411,2010031
410,2010267
408,2010141
407,20606605
405,20605201
403,2010343
397,20605001
396,2010274
396,20504205
391,2010055
387,2010041
386,2010184
386,2010165
383,2010328
383,20504204
383,2010268
382,2010034
381,2010039
377,2010222
376,2010346
376,2010163
372,2010038
370,2010194
369,2010338
368,2010122
367,2010073
365,2010305
364,2010121
351,2010063
346,30707902
345,2010282
345,20605401
343,2010273
340,2010024
340,2010306
337,2010027
334,2010064
333,10101301
332,2010275
331,20504701
330,20200906
328,20403602
325,20504501
322,2010344
322,2010061
322,2010354
320,30707901
312,2010276
309,30605901
301,20602406
298,20605502
290,2010001
290,2010134
289,2010124
287,2010223
286,20504801
281,2010125
281,2010062
280,2010269
278,31006901
277,2010050
273,20204101
273,2010056
272,2010028
270,10107701
268,2010301
256,20504802
256,10107702
256,2010203
254,2010347
254,2010281
252,2010120
252,2010128
250,2010126
245,2010191
243,20602106
241,2010140
240,2010030
239,2010192
237,2010049
236,2010119
234,2010029
233,2010178
232,2010118
232,2010215
231,20807202
229,20807201
222,2010037
222,2010113
220,2010010
220,2010193
218,2010117
217,2010179
217,20501901
213,10104301
213,20605501
207,2010144
206,2010188
205,20501808
203,2010349
202,2010078
202,2010129
201,20402801
197,2010296
195,2010074
194,2010077
193,2010375
191,2010127
187,2010323
186,10207101
181,2010270
179,2010143
177,30603301
176,2010324
173,10403701
173,2010071
172,2010189
169,2010294
166,2010295
161,2010257
160,2010374
157,2010258
155,20504902
153,2010350
152,2010176
152,20807601
143,2010332
143,2010082
142,2010081
135,30602505
131,30608001
129,2010059
129,30608002
128,2010060
126,2010333
120,2010114
119,20807602
118,2010378
117,20807501
115,2010146
113,2010145
113,2010115
109,20602105
105,2010239
103,2010083
101,2010084
100,2010377
96,20807502
92,10207102
91,30602506
90,2010334
82,20605002
79,2010242
78,2010243
76,2010172
72,2010070
72,2010116
70,2010262
63,2010173
61,2010380
60,2010229
59,2010016
57,2010379
57,2010079
57,2010204
54,2010368
53,2010069
51,2010261
50,2010240
47,20501401
47,2010080
46,2010241
44,2010013
41,2010369
36,2010164
35,2010057
34,2010058
34,20507401
33,2010014
31,10101002
31,2010228
30,2010015
26,2010231
25,2010208
24,2010186
22,2010373
21,2010187
20,2010230
19,2010206
17,2010226
16,2010232
15,2010111
14,2010236
13,2010233
12,2010376
11,2010237
10,2010234
7,2010227
6,2010235
4,31007001
