2017-05-05 14:00:00-2017-05-05 14:30:00,监测点id
4822,10300202
3618,10100405
3575,10200104
3553,10200103
3373,2010364
3226,2010131
3107,20500304
3036,10200402
3017,10200102
3011,10300213
2994,10300503
2993,10300212
2899,20100306
2763,10300505
2752,20501405
2684,20501810
2621,20501409
2539,10300504
2447,10100211
2443,20501404
2415,20501407
2350,30606708
2338,20104403
2320,2010138
2312,30606703
2298,20100301
2261,20501408
2248,2010366
2194,30606702
2181,20501811
2107,2010325
2097,20104607
2077,20501406
2072,20501807
2057,10203801
2052,20104605
2007,20501403
1989,2010132
1938,20204001
1936,10203802
1921,2010302
1838,10200901
1831,2010133
1823,30606706
1799,10306101
1798,10200903
1792,2010289
1765,2010044
1746,2010123
1742,10100403
1729,20504601
1703,10100604
1702,2010290
1695,2010288
1694,2010054
1686,2010137
1675,20501402
1653,10100603
1648,20501805
1634,20104401
1615,2010320
1605,2010249
1595,2010053
1576,2010363
1563,2010365
1533,10300506
1526,30606707
1515,20504202
1475,30606701
1472,2010198
1459,20104402
1450,20504203
1413,10300602
1395,2010319
1390,2010287
1380,10103502
1374,10100407
1362,10100612
1345,20504603
1319,20502003
1315,10100610
1301,10101001
1296,20602101
1293,30606709
1289,20606603
1273,20602102
1248,2010341
1219,10100205
1186,20501803
1178,10101003
1154,20502004
1141,2010336
1135,30606705
1133,2010278
1115,20101813
1109,20605302
1105,2010277
1091,20606602
1084,20104404
1075,10300601
1072,20506501
1058,2010250
1058,20400801
1056,20400803
1051,20400804
1049,20602103
1044,20400806
1040,20602104
1040,10300207
1033,20400805
1022,2010045
1022,10100204
1014,10101004
1011,2010303
1007,20101812
1004,2010382
1002,2010042
1000,20301814
997,2010043
995,20501809
994,2010200
979,20602405
979,30701902
974,2010335
974,20606604
968,10200613
963,2010205
963,10100609
960,20606601
958,10300607
958,2010002
956,20504602
947,20300615
943,2010039
942,30606710
940,10100605
939,2010041
939,2010003
936,2010004
935,20400802
932,2010213
924,2010342
924,20501411
917,20507304
915,20503402
909,10100606
905,10200614
898,10100404
896,20503401
887,20501802
881,20602404
877,10300201
869,20506502
866,20104606
864,2010267
855,10100206
854,30606002
853,30701903
851,2010025
848,20507402
838,10101201
833,20507403
822,20504604
820,2010009
818,2010026
817,2010018
812,2010211
808,2010036
806,20504901
794,2010202
793,20507301
782,20507303
778,2010327
771,20606606
771,2010040
769,2010072
769,2010052
767,2010248
763,2010331
761,2010021
753,2010047
749,2010190
749,20403602
748,20605301
740,2010345
736,2010031
734,2010182
732,20606605
729,2010048
727,2010124
723,20602406
723,2010273
723,2010216
721,2010214
719,2010346
719,2010274
718,2010125
717,2010195
716,2010199
711,2010223
709,2010073
703,20501410
701,2010268
695,2010281
686,10101301
685,2010188
680,2010183
673,30606704
670,20605101
670,2010269
666,2010338
662,2010328
658,20602106
655,2010163
649,20605102
648,10100408
648,20602403
645,10101202
644,2010304
643,20504501
642,2010178
641,2010034
636,2010038
634,2010020
632,2010215
630,2010019
626,2010050
624,10101302
624,2010276
623,20300701
623,2010282
617,20605202
616,2010275
613,2010046
599,2010185
597,30603601
594,2010027
