2017-05-05 19:30:00-2017-05-05 20:00:00,监测点id
5273,10100204
5220,10300207
5052,10100206
4939,10100205
4905,10300202
4431,10100406
3763,2010382
3762,10300201
3751,10100404
3731,10300506
3429,30606706
3360,2010381
3313,10200104
3211,10200903
2961,10100403
2903,30606707
2866,2010131
2854,10100405
2727,20500304
2707,10300504
2705,10200102
2679,20100301
2637,10200103
2547,10200402
2517,20501405
2455,20501803
2444,10300503
2433,10300212
2389,2010364
2331,30606702
2224,20104403
2220,10300505
2218,10300213
2207,20104402
2181,2010365
2176,10100407
2170,20100306
2167,20501409
2156,20501404
2152,30606708
2146,20301815
2135,10100211
2121,2010054
2102,30606704
2095,20501407
2088,2010135
2082,20101816
2052,20104605
2050,30606703
2026,2010137
1999,20501408
1978,20501402
1964,10100408
1950,20504602
1931,2010132
1884,20104401
1863,20501411
1853,2010366
1830,20501406
1813,2010044
1802,10100605
1800,30606701
1773,20501807
1744,20501811
1729,20507303
1723,20501410
1714,10200901
1700,20104607
1690,20501810
1687,20602101
1681,30606710
1673,20501403
1652,2010138
1649,20504202
1612,2010325
1597,2010288
1594,20101813
1571,20501805
1561,2010289
1541,2010133
1538,10100606
1506,20507304
1494,2010363
1493,10200904
1452,10203801
1425,2010319
1398,10306101
1378,20507302
1361,20101817
1358,10203802
1353,20301814
1352,2010123
1340,20504601
1336,20504603
1290,20506501
1282,10300601
1275,10100603
1266,20606603
1265,20506502
1235,2010320
1231,10100604
1213,2010302
1204,2010290
1187,2010287
1158,20501802
1149,2010198
1141,20504604
1130,20502003
1091,10103502
1083,20507301
1068,10103501
1056,20502004
1046,20602102
1046,20501804
1023,10100612
1014,30606705
1003,2010250
998,20605301
990,20504203
981,20300615
978,10101004
955,10300602
945,2010042
941,10200614
935,2010053
926,2010341
923,10300607
906,20104606
903,20503402
898,2010020
898,10101001
892,2010335
884,2010021
881,10301102
870,2010043
870,20400804
863,2010342
857,10100610
857,10100609
855,20602104
852,20101812
848,20501412
847,2010248
845,20400801
832,2010337
832,2010278
828,20501413
825,2010205
825,10101003
823,2010249
821,20504901
814,20501809
812,20400805
812,20400806
812,20400803
808,30701903
808,20605302
802,2010040
800,2010336
797,2010026
796,20400802
795,30606709
790,2010025
782,2010036
774,10200613
771,20606602
763,20602404
753,2010073
751,20104404
748,30606002
742,20504702
733,10301101
729,2010046
726,2010200
725,20507402
724,2010277
722,2010002
722,2010190
717,2010003
714,2010004
707,20507403
706,2010047
701,2010034
697,2010019
697,2010345
688,20200906
684,20503401
684,2010326
670,30701902
665,20200905
662,20606604
662,20606606
658,20403602
655,2010009
653,2010038
652,20602103
642,2010331
641,2010346
637,2010048
634,10101201
633,2010045
632,2010213
631,2010202
628,2010052
625,20602201
624,2010267
623,20606601
622,20602403
620,2010303
620,20300701
614,2010017
610,10101302
608,2010199
606,20605101
597,2010018
587,2010005
586,2010211
584,20606605
583,2010311
582,2010273
577,2010072
567,2010216
567,2010184
566,2010035
565,2010327
564,2010055
559,2010274
559,10101202
555,20605201
554,2010282
554,20602405
551,20605102
550,2010268
546,2010183
546,20605402
543,20605202
542,2010182
536,2010195
534,2010031
531,2010214
530,2010156
529,2010217
523,2010024
518,2010041
514,2010357
514,2010338
513,20504204
510,2010165
509,2010063
508,20605001
505,10107802
503,2010039
502,2010121
494,2010163
489,2010276
483,2010030
483,2010222
480,2010328
477,10104301
476,20602406
474,10107801
472,2010124
470,2010309
467,2010219
466,2010194
465,2010141
464,2010281
462,2010275
461,2010154
461,2010062
459,2010353
458,2010134
458,2010027
456,20504501
454,2010125
453,2010358
451,2010064
449,30707902
446,2010061
445,2010185
443,20605401
443,2010122
442,2010343
438,30707901
437,20504205
429,20602106
427,30603601
423,20605502
423,2010304
420,2010126
420,2010050
419,2010128
417,20504201
409,10101301
408,2010010
406,2010221
404,2010354
399,20504701
398,20501901
393,2010269
388,2010215
387,20807201
385,2010119
379,2010305
378,2010220
376,2010301
376,2010178
373,2010308
371,2010179
370,20501808
363,2010029
363,2010347
361,2010049
360,2010201
359,2010001
358,31006901
357,2010344
354,2010151
353,10103901
352,2010166
350,2010028
348,10107701
347,2010056
343,2010270
341,20807202
337,20504802
336,2010203
332,2010192
331,2010149
327,2010167
326,2010210
325,20504801
324,2010209
319,2010193
307,2010120
302,2010191
296,30608002
295,2010324
295,2010113
292,2010129
292,2010177
290,2010140
288,10107702
283,2010118
282,2010114
281,20605501
276,2010349
273,2010117
268,2010037
265,2010127
263,2010306
261,2010078
259,30605901
258,2010188
256,20602601
255,2010176
255,30603301
254,2010295
253,20204101
251,2010218
243,2010334
243,2010144
242,2010059
239,2010332
236,20402801
235,2010286
231,2010060
230,30608001
227,10207101
222,2010257
220,10403701
214,2010323
212,2010294
211,20504902
208,2010296
207,20501701
206,2010081
201,2010333
195,2010071
195,20807601
195,2010082
194,2010143
191,2010279
190,2010077
189,2010350
184,2010074
183,2010258
180,2010280
178,2010374
176,2010239
174,2010243
172,20807501
170,2010146
169,2010116
167,30602505
162,20807602
161,20807502
149,2010283
149,2010207
146,2010285
143,20204001
142,2010189
140,2010115
138,2010168
136,2010378
135,2010083
134,2010284
132,2010242
131,20602301
131,2010172
124,20605002
122,2010174
122,2010229
122,2010173
118,2010245
118,2010375
117,2010175
116,2010377
112,2010262
111,2010261
109,2010379
109,2010084
108,2010145
105,2010070
104,30602506
97,20602105
90,2010241
89,10207102
87,2010014
86,2010079
82,2010380
82,2010228
78,2010170
78,2010368
77,2010240
75,2010369
71,2010080
69,2010015
67,2010069
64,2010186
64,10101002
63,2010013
62,2010231
59,2010164
