2017-05-05 12:00:00-2017-05-05 12:30:00,监测点id
7945,20507303
7868,20507304
6454,20507302
5910,20507301
5614,10300201
5020,10300202
4995,10100204
4983,10300207
4690,10100206
4681,10100205
4571,20501803
4292,30606708
4227,20504602
4143,20504604
4014,10200103
3935,20501802
3333,20504601
3191,10200104
3086,10100403
2895,30606706
2832,10100406
2818,2010364
2777,10100211
2754,10200102
2746,10100405
2617,2010054
2498,2010131
2474,10200402
2458,30606707
2404,20501405
2387,2010325
2382,30606709
2283,30606704
2275,2010138
2261,20501408
2259,10300504
2251,10300503
2225,20100301
2191,10300505
2122,20104403
2107,20100306
2071,10200903
2071,20501404
2033,10300212
1998,20301815
1992,30606702
1929,10300506
1916,20501406
1877,20501805
1868,2010135
1865,20101816
1848,20501409
1839,20204001
1836,20104605
1824,2010137
1811,20104401
1792,20501407
1780,20301814
1774,2010133
1756,30606703
1733,2010365
1729,20501811
1724,20501810
1714,20500304
1692,20501402
1677,2010044
1658,10300213
1649,2010366
1648,2010132
1605,20501807
1600,30606710
1597,20104402
1589,2010289
1585,2010302
1560,20501403
1542,10203801
1528,2010288
1523,2010018
1512,20104607
1495,2010320
1493,10203802
1481,10306101
1475,2010319
1471,20101813
1462,2010290
1446,20504202
1400,10200901
1335,2010363
1334,20506502
1310,10100604
1297,10100603
1285,10100407
1279,2010123
1252,10103501
1221,20504603
1219,2010073
1118,20101817
1094,20104404
1093,10100606
1093,20606603
1079,2010053
1076,20506501
1053,20602101
1045,2010250
1043,2010287
1032,10100612
1020,2010198
1018,10103502
1007,2010277
1005,20502003
988,20504203
981,20502004
980,10300602
969,2010046
948,10101001
941,20501410
940,10100609
930,10100408
922,10101004
920,20507402
918,20602102
917,2010341
912,10100605
911,20300615
899,10300601
897,20501411
885,20507403
885,10101003
879,20605302
879,20101812
876,2010303
876,2010336
862,10100610
851,20400803
851,30606705
829,2010278
807,2010381
799,20400805
794,2010335
793,20400806
790,10200614
788,2010382
780,20606602
777,2010004
777,30701903
774,2010248
773,2010003
772,2010002
771,2010045
770,2010026
768,20104606
761,20605301
760,10200613
752,20606601
751,20602103
751,2010009
748,20602104
744,20503402
740,30606002
722,2010342
718,2010025
711,20400804
709,20501809
709,20503401
706,2010213
700,20602405
700,20606606
692,2010205
690,30701902
689,2010345
679,2010216
679,2010042
677,2010043
675,20504901
675,10300607
673,2010200
670,20602404
669,20606604
658,2010202
639,2010327
637,20400802
634,2010034
631,2010331
622,2010020
620,20602403
618,2010211
612,2010021
604,2010182
601,20400801
599,2010190
598,2010036
596,2010268
595,2010183
592,2010072
590,2010040
590,10101201
589,2010047
586,2010274
582,2010185
575,10101302
575,2010199
572,2010267
571,2010048
571,20606605
567,2010282
557,2010273
