2017-05-05 20:00:00-2017-05-05 20:30:00,监测点id
5701,10100204
5373,10100406
5219,10100206
5128,10300207
4981,10100205
4688,10300202
3865,2010382
3636,2010135
3623,10100404
3481,20301815
3463,20101816
3427,2010381
3323,10200903
3262,30606706
3201,10200104
3145,10300201
3049,10200102
2919,10100403
2842,10100405
2766,2010131
2710,30606707
2700,10200402
2665,20100301
2608,10200103
2589,10300504
2527,20104403
2519,2010364
2503,20501405
2450,10300506
2437,20500304
2404,10300212
2341,30606702
2274,20101817
2273,30606708
2203,10300503
2151,10100407
2150,30606703
2147,2010365
2141,2010054
2128,20100306
2113,20501404
2108,2010302
2093,30606704
2090,20501408
2072,10300505
2069,20104402
2058,20501402
2036,20104605
2015,20104401
1942,2010325
1936,20501409
1928,2010366
1927,2010132
1911,20501811
1903,20501411
1876,10100605
1859,10300213
1853,10100408
1835,2010137
1816,20501407
1795,20501406
1777,30606701
1777,20504602
1747,2010138
1728,30606710
1703,20501410
1699,10100211
1696,20507303
1685,2010319
1671,2010044
1646,20104607
1645,20501810
1627,20501403
1613,20504202
1610,20501807
1599,2010133
1578,2010289
1556,20501803
1552,10100606
1543,10203802
1540,20507302
1516,2010288
1504,10200901
1485,20602101
1478,20301814
1477,20501805
1459,2010363
1436,2010320
1430,20507304
1399,10203801
1393,2010301
1360,2010290
1341,2010123
1338,20504601
1321,20506501
1320,20104404
1308,20504603
1307,10306101
1281,20101813
1233,20501804
1213,20502004
1182,20504604
1167,10100603
1160,2010250
1144,20506502
1112,20606603
1104,2010198
1103,20507301
1096,10100604
1086,20605301
1085,30606705
1070,20502003
1068,10300601
1063,10300602
1060,2010287
1057,20501802
1041,2010248
1013,10103502
999,2010335
980,20602102
960,20300615
952,2010053
948,2010249
946,10101004
946,20501412
939,20504203
936,2010303
934,10103501
918,2010341
917,2010020
908,20501809
896,2010021
893,2010277
889,10100612
849,2010326
843,2010042
841,20503402
838,20501413
832,20400804
830,20104606
823,20605302
819,10200614
814,2010342
804,20504901
801,30701903
799,10101001
798,20400806
796,10301102
795,20400805
792,2010043
781,20400803
781,10200613
772,30606709
772,20602104
765,20400802
765,2010026
765,20602404
759,2010205
758,2010337
757,20400801
755,10100609
754,10100610
746,2010025
744,2010278
739,30606002
737,2010040
733,10300607
727,2010336
718,10101003
710,2010190
710,2010046
708,2010345
696,2010002
695,10301101
693,2010003
692,20606602
687,20507403
685,20602103
682,20200905
682,2010036
681,2010004
676,20101812
662,2010047
658,2010200
655,2010202
654,2010213
652,2010331
651,2010327
649,20507402
646,30701902
643,2010045
643,2010017
641,20503401
638,10107802
630,2010009
629,2010005
623,20504702
623,2010216
619,2010018
616,2010034
613,20606604
608,2010048
608,20602201
608,20606606
607,2010346
606,20605101
600,20602405
600,2010019
597,20605202
591,2010039
589,2010073
585,2010052
582,20602403
580,20300701
580,2010273
576,2010035
574,2010072
568,10101201
568,10101302
567,20606601
561,2010268
561,2010199
559,2010311
556,2010038
555,20403602
555,2010182
550,2010304
547,2010267
546,2010122
539,2010211
536,2010184
533,2010055
533,2010031
525,2010195
522,20605102
514,20504204
507,2010357
503,30707902
502,20605402
496,2010214
492,20504205
492,2010274
492,20606605
490,2010063
489,2010041
488,2010183
486,2010328
485,20504501
485,2010061
485,20605001
483,2010309
483,20204001
483,2010282
482,2010305
481,2010141
478,2010217
476,2010275
472,2010121
468,2010185
465,10107801
464,2010358
463,2010353
457,2010124
457,20605201
455,20605502
454,2010343
453,2010163
452,2010024
450,2010125
449,2010338
446,10104301
443,2010194
442,2010064
442,30603601
442,2010276
440,2010156
438,2010134
433,2010165
431,20602406
428,10101202
427,2010154
419,20807201
412,2010062
410,20504201
410,2010029
407,2010128
404,20605401
402,20504701
401,2010222
398,2010030
393,2010050
393,2010308
391,10101301
390,2010010
389,20200906
387,30707901
385,2010269
380,20602106
379,10200904
377,2010120
375,2010220
372,2010219
368,30605901
368,2010056
366,2010354
364,2010221
362,2010281
362,20807202
361,2010027
360,2010167
358,10103901
358,2010001
356,2010306
354,2010179
352,31006901
349,2010347
345,10107702
344,2010166
341,2010126
340,2010215
339,2010201
339,2010344
331,2010178
329,2010149
326,20602601
325,2010209
324,20501808
322,2010323
321,2010210
317,2010049
317,2010191
315,20501901
313,20504802
312,2010037
311,2010192
308,2010119
307,2010028
303,10107701
301,2010118
299,2010140
297,2010270
295,2010294
293,20504801
290,2010113
289,2010203
280,2010117
277,2010151
262,20605501
262,2010188
251,30608002
250,2010074
249,2010177
246,2010349
245,30603301
244,2010193
244,2010176
244,2010129
243,2010127
243,10403701
242,2010114
241,2010144
240,2010296
240,20204101
