2017-05-05 15:30:00-2017-05-05 16:00:00,监测点id
4826,30606701
4740,10300202
3978,2010382
3716,10100405
3619,10200104
3588,10200103
3586,2010364
3308,10300504
3300,2010131
3245,10200102
3179,10300213
3156,10300212
2987,10300503
2896,10300505
2875,30606708
2757,20100301
2757,2010325
2714,20500304
2643,20100306
2615,10100211
2609,2010365
2602,10200402
2566,20501810
2550,20501405
2538,20501408
2475,30606703
2465,20501404
2462,20104403
2388,10200903
2327,20501406
2267,30606706
2206,30606702
2178,20501409
2174,20501807
2166,20501811
2106,2010138
2096,2010366
2095,10200901
2028,20501407
2005,10100407
1999,20104607
1997,20104605
1991,2010044
1956,2010289
1953,2010137
1939,2010132
1935,10300506
1935,10203802
1904,2010302
1880,20501403
1865,10203801
1863,30606707
1846,2010288
1837,20501402
1820,2010363
1778,10100604
1729,10306101
1726,20602104
1684,20501805
1664,2010123
1618,20602101
1602,2010054
1565,10100603
1563,20104401
1561,30606709
1556,2010319
1530,20504202
1527,20602103
1499,20104402
1467,2010381
1458,2010287
1450,10103502
1423,20502004
1416,20501411
1400,2010042
1392,20501410
1381,10100403
1371,20504601
1370,20602102
1365,20400804
1361,20101812
1358,2010290
1353,10300602
1346,2010053
1339,2010320
1335,20606603
1334,10100605
1329,20504603
1303,20504203
1297,20204001
1293,10100609
1287,10100612
1272,2010198
1265,20502003
1219,10100610
1217,2010341
1204,2010043
1195,20400801
1187,30606705
1165,2010250
1150,2010040
1147,20501803
1144,20104404
1139,10100606
1134,30606704
1130,2010326
1119,2010004
1116,2010003
1115,20403602
1114,2010278
1113,2010002
1110,10101001
1102,2010303
1097,2010223
1090,10100408
1089,20101813
1079,2010277
1062,20605302
1058,20507402
1058,20606601
1055,2010036
1051,30701902
1047,10101004
1047,30606710
1045,10300601
1045,2010039
1037,2010199
1021,20400803
1018,20300615
1006,20503402
1006,20606602
1001,10100205
1001,20501809
1000,10200614
998,2010213
991,20400806
990,2010267
988,10200613
987,20507403
979,10101003
968,2010021
966,20400805
962,2010133
961,2010336
945,20602404
936,30701903
931,2010249
927,2010045
921,2010327
917,2010342
916,10300607
916,20301814
915,2010248
914,20602405
911,20503401
901,20400802
900,2010041
899,2010205
895,10300201
885,2010025
877,20605301
872,2010202
867,2010052
866,20606604
863,30606002
862,20602406
856,2010020
853,2010335
846,2010038
843,2010274
820,10101201
819,20104606
808,2010163
808,2010211
807,20506501
803,20504602
798,2010273
797,20606606
797,2010268
796,2010026
791,2010009
791,2010183
781,2010345
780,20504901
780,10100204
773,10200904
767,2010301
767,2010190
765,2010214
763,20606605
755,20501802
753,2010047
752,2010281
745,2010328
739,2010216
738,20504604
736,10101302
735,2010010
733,2010200
727,2010072
724,20605101
717,20506502
716,2010182
715,10100404
707,2010331
690,2010346
687,20504501
686,2010156
677,2010282
675,2010046
673,20507302
668,2010048
667,10300207
667,20605102
662,2010195
662,2010018
662,20504205
660,2010050
658,20300701
654,2010304
652,20507304
650,2010276
650,2010074
649,30707901
649,2010031
641,20602106
641,20200905
637,2010185
634,2010017
633,2010035
631,2010030
629,20507301
627,2010073
623,2010125
621,20605202
621,2010309
619,20504204
618,2010124
614,2010275
614,20602403
610,20507303
610,2010337
608,2010305
606,2010338
604,2010217
597,20605001
592,20504201
590,2010034
585,2010061
583,10101202
582,10101301
581,2010134
577,2010194
570,2010184
570,10107802
569,2010165
564,20605201
563,20501808
563,2010019
563,2010027
560,2010221
558,20605402
556,2010311
556,30603601
553,20602201
553,30707902
550,31006901
544,2010029
544,2010269
540,2010055
536,2010166
534,10107801
533,30603301
530,2010062
526,2010178
522,2010154
521,2010056
519,2010215
517,2010343
516,2010358
514,10100206
512,2010357
511,2010024
508,2010005
506,2010063
506,2010219
504,2010220
500,2010037
498,2010270
495,2010001
479,10104301
473,2010193
470,2010201
463,20200906
461,2010126
460,2010064
456,2010347
456,2010179
454,2010141
449,2010114
448,2010203
447,20605401
445,20807201
438,2010122
437,20605502
437,2010222
435,2010128
433,2010129
430,2010344
430,2010127
419,2010120
417,2010306
412,2010308
406,2010192
405,2010121
405,2010119
403,10301102
401,2010354
397,20807202
394,2010149
393,2010191
392,2010151
389,2010239
388,2010210
387,2010209
380,2010241
377,2010028
370,20501901
368,2010353
364,2010176
363,10100406
362,30605901
362,2010118
350,20504801
348,30608002
346,2010177
336,10301101
335,2010113
331,2010374
331,2010144
330,10107701
328,2010060
325,2010140
320,2010294
317,30608001
316,2010188
310,20602601
309,2010059
309,2010296
305,2010350
304,2010082
303,2010349
299,20501701
298,20605501
298,2010218
295,2010324
293,2010258
286,20504802
279,2010332
278,20504902
277,2010333
273,2010286
268,10107702
265,2010257
260,20402801
258,10403701
256,2010295
256,2010334
255,2010081
252,10207101
242,20204101
241,2010167
240,2010285
239,2010115
239,20501412
229,20605002
229,2010283
225,20501413
224,2010323
224,2010078
218,2010143
214,2010083
207,10103901
206,2010279
206,2010071
205,2010242
201,20602105
200,20807602
198,2010116
195,2010280
194,2010284
189,2010084
188,2010117
185,2010262
183,20602301
178,2010243
177,20807601
174,2010049
173,2010077
171,20807502
164,20807501
164,2010146
160,2010375
156,10101002
152,2010172
149,2010207
146,2010135
144,2010175
141,2010379
140,2010368
139,2010174
138,2010145
137,2010378
134,2010380
130,2010168
128,2010245
123,2010070
121,10207102
121,2010261
120,2010369
118,2010080
114,20101816
113,2010228
108,2010013
105,2010169
103,20507401
102,2010377
99,30602506
96,2010229
95,2010016
92,2010015
91,2010204
91,2010079
86,2010014
83,2010057
83,2010058
80,2010069
79,2010230
78,2010240
78,20101817
76,2010231
75,30602505
71,2010164
69,2010208
69,2010170
69,2010186
65,2010373
62,20501401
62,2010187
55,2010189
54,20602701
51,2010237
50,2010111
46,2010206
41,2010232
40,2010235
36,2010236
34,2010233
32,2010173
29,31007001
20,2010376
19,2010234
10,2010227
8,2010226
7,20301815
