2017-05-02 07:10:00-2017-05-02 07:20:00,监测点id
1202,10100204
1140,10100205
1094,10300202
1082,10200103
1068,10300201
1046,10100206
946,10200104
941,10200102
913,10100211
907,10100405
871,20501404
823,10100404
793,20504601
789,10300207
788,20104404
780,10100406
766,20501405
758,20100306
754,30606707
744,10306101
728,2010124
726,20501403
723,10203801
720,20104605
712,2010131
708,20104607
703,30606706
699,2010053
692,2010123
687,10100403
670,20100301
666,10200402
658,2010125
628,20501407
628,20501409
627,10300212
603,30606702
603,20204001
592,10203802
582,20104402
579,20500304
569,2010132
568,20501406
562,10300503
557,20504203
540,20104401
516,30606708
506,30606710
496,20501402
495,10300213
487,10300505
485,2010044
470,20501807
463,10101001
460,20605302
456,20507303
454,10103502
453,20504604
435,20502004
434,20501811
426,20501805
423,20502003
419,20400806
419,30606704
415,20400805
414,20501803
408,10300602
408,20507302
399,10101003
377,20507304
372,20507301
371,20606603
370,20400801
367,20501810
362,20507402
359,10100604
359,2010135
347,20606604
345,20504602
342,10103501
341,20507403
338,20101813
333,2010054
317,2010052
317,20504202
310,20504603
310,10100612
305,20606602
303,20104403
296,20200906
295,10100603
292,2010045
291,2010250
290,2010072
288,20104606
288,30606002
280,20301814
279,20503401
278,2010025
276,20400802
275,20300615
273,30606705
272,20101816
271,30606709
267,20602104
264,20501802
264,20606605
261,20602603
261,30701902
253,10101301
250,20602404
244,20605301
243,20602103
242,20606601
237,2010026
228,2010019
227,2010018
226,2010046
225,10101004
219,2010001
218,20605502
215,30701903
211,2010048
206,31006901
204,20602405
201,2010073
200,30707902
200,2010041
197,2010047
194,2010374
192,20301815
189,2010039
188,20504901
187,2010043
187,10101302
185,2010034
185,20101812
184,20503402
183,10107801
182,20602406
181,2010042
179,2010036
177,2010003
177,2010050
176,2010074
175,20501809
175,20606606
174,20200905
174,20602403
174,30602504
172,2010002
172,2010004
172,20807502
168,20605101
168,20602602
163,2010009
160,10107802
159,20300701
155,20605201
155,10107701
154,20605202
153,2010062
152,20605402
149,20602106
145,20605401
143,2010056
141,20605102
141,30707901
136,2010031
136,2010017
131,2010020
128,30603301
128,2010027
127,2010133
127,2010063
124,2010021
124,2010122
119,20807602
119,2010030
117,2010061
117,2010141
117,20101817
115,2010035
114,2010064
114,20504205
113,2010040
113,20605501
109,20504501
104,2010120
104,20807202
103,20402801
102,2010140
100,30608001
99,2010119
98,2010029
98,2010134
96,2010118
95,2010127
94,2010055
92,20605002
92,2010082
91,2010037
90,2010010
87,2010024
83,20605001
82,2010038
82,2010129
81,20501808
81,2010117
81,2010081
78,2010121
78,10403701
77,10107702
77,2010126
76,2010128
74,2010078
72,10207101
71,2010049
71,20504204
70,2010059
70,2010060
66,20504801
66,2010005
61,30602505
60,30608002
53,20204101
53,2010028
52,20504802
51,2010380
50,2010077
46,2010071
41,20504902
38,30602506
37,20807501
37,20807601
35,20602105
34,2010379
31,2010084
30,10104301
29,2010015
27,2010083
23,2010070
22,10207102
22,2010375
22,10300506
19,2010366
19,2010080
19,2010014
17,2010079
17,10200901
15,2010058
15,2010057
14,20507401
13,20501410
13,30606703
13,10300504
12,30606701
12,10100407
12,10200903
12,2010364
11,10100408
11,2010288
11,20602102
11,2010363
10,2010325
10,2010138
10,20501408
9,2010382
9,10200904
9,2010320
9,2010137
8,10100606
8,2010365
8,20602101
8,2010216
7,2010176
7,2010013
7,2010198
7,2010191
7,2010319
7,20400804
7,2010165
7,2010205
7,20400803
7,2010336
7,2010069
7,20506501
7,20506502
7,20501411
6,2010278
6,2010309
6,2010249
6,2010345
6,2010200
6,2010302
6,10301101
6,2010277
6,2010290
6,2010289
6,2010381
5,2010335
5,2010016
5,2010248
5,2010331
5,10200613
5,2010185
5,20602601
5,2010338
5,2010342
5,30603601
5,2010213
5,2010287
5,20403602
5,2010179
4,2010343
4,2010199
4,2010341
4,10103901
4,2010202
4,20807201
4,2010217
4,2010358
4,2010346
4,2010281
4,2010178
4,2010192
4,2010163
3,2010337
3,10100605
3,2010188
3,2010182
3,2010174
3,20501413
3,2010151
3,2010296
3,2010274
3,20504201
3,2010220
3,2010267
3,10101202
3,31007001
3,2010225
3,2010295
3,2010177
3,2010262
3,2010353
3,2010327
3,2010349
3,2010347
2,2010270
2,2010282
2,2010354
2,2010144
2,2010350
2,2010333
2,10200614
2,2010268
2,2010311
2,2010221
2,10101201
2,2010276
2,2010273
2,10300607
2,2010146
2,2010156
2,2010154
2,2010283
2,20501901
2,2010143
2,20501401
2,2010269
2,2010305
2,10100610
2,2010306
2,2010294
2,2010189
2,10100609
2,2010261
2,2010258
2,2010203
2,2010190
2,20602301
2,2010303
2,10101002
2,2010218
2,2010285
2,10301102
2,2010209
2,2010211
1,2010201
1,2010193
1,30605901
1,2010328
1,2010222
1,2010223
1,2010224
1,2010195
1,2010240
1,2010243
1,2010219
1,2010304
1,2010145
1,20602201
1,10300601
1,2010373
1,2010377
1,2010378
1,2010204
1,2010357
1,2010286
1,2010184
1,2010206
1,2010284
1,2010280
1,20501412
1,2010113
1,2010214
1,2010215
1,2010114
1,2010116
1,2010308
1,2010344
1,2010149
1,2010275
1,2010257
