2017-05-11 00:10:00-2017-05-11 00:20:00,监测点id
1393,10100406
774,10100408
616,10100405
607,30606706
605,2010366
597,10300201
542,30606707
515,10200402
486,2010330
479,10200104
476,10100407
444,10200102
443,10100403
430,20507303
422,20500304
411,30606704
410,10300202
404,10100203
397,20100301
395,20501408
388,10300207
372,20507302
371,10200103
366,20100306
356,10100204
350,30606710
346,20501405
331,10100211
330,10300503
327,20501404
325,10100404
314,20501402
306,10300505
294,2010131
291,20501406
289,20501403
288,10300504
288,2010364
284,2010302
284,10100206
279,10100205
277,10200903
274,20507301
273,20501409
273,10300213
272,20501407
272,10300212
271,20501413
266,2010325
259,2010301
254,20104403
254,2010019
251,20501412
251,20501803
247,2010138
234,20501411
233,20507304
231,20104605
218,10100605
213,20104401
212,10100606
206,20301815
206,2010250
206,10300506
205,2010319
202,10301101
200,20504602
198,20300615
197,2010290
196,2010320
196,2010249
192,10100612
191,20104402
191,20501811
189,10203802
187,20501410
186,2010044
183,2010135
182,20605301
174,10200613
174,2010137
173,10301102
173,2010289
171,10306101
170,20104607
169,2010365
169,10203801
168,2010133
168,30606702
165,20101816
162,20506501
157,2010132
155,2010123
154,20602602
153,10103501
151,10103901
151,20104404
150,10200901
150,20501807
149,20605302
148,20602603
146,20506502
145,10100603
143,10100604
142,2010303
141,10300602
141,2010018
140,20504601
139,20504603
136,20501805
134,20507403
133,20602405
133,20602101
133,20606603
131,20504604
129,10103502
129,20507402
127,10300601
125,10300607
124,20502004
124,10200614
123,2010288
122,10100609
121,2010248
120,2010363
120,10100610
117,2010020
116,2010021
116,20101813
115,2010336
115,30606703
114,2010198
114,20501802
112,2010335
112,2010046
110,2010134
109,2010199
109,10101003
105,20502003
105,20501804
103,20501810
102,20602403
97,2010048
97,10101004
96,20501809
96,2010216
96,20104606
95,10101201
95,2010045
94,2010381
91,20101817
89,20504901
89,2010304
88,2010043
87,2010026
87,2010042
85,30606705
85,2010309
84,2010047
84,30701902
82,2010341
82,2010311
82,2010025
82,20602404
82,2010005
82,2010287
81,10101001
80,30606002
80,2010190
80,20400804
78,2010342
77,2010382
76,20602102
76,2010278
76,20606601
76,2010277
75,2010003
75,20400806
74,20200905
74,2010052
74,2010002
74,2010213
74,2010358
74,2010345
73,2010004
73,2010211
73,20602201
72,20400805
72,20606602
72,2010205
72,20605101
72,20400803
71,20503401
70,10101302
69,2010337
67,2010327
67,2010331
66,30701903
66,2010009
65,20503402
65,2010305
65,2010194
65,2010141
64,20504702
64,20606605
63,2010267
63,20602406
63,2010343
62,2010184
62,20605102
62,10107801
61,20605202
61,20606606
61,10107802
61,20400802
60,2010200
60,2010031
59,20504501
59,2010340
59,2010353
58,2010308
57,2010326
57,10101202
57,20602103
56,20300701
56,2010195
56,20101812
55,20602601
55,2010163
55,20200906
55,2010035
54,20403602
54,2010346
54,2010219
54,2010144
53,2010202
53,2010072
53,2010328
52,2010156
52,2010217
52,20504801
51,2010073
51,2010050
50,2010273
50,2010306
50,2010077
50,30605901
50,2010268
50,2010125
50,10104301
50,2010338
49,10101301
49,20400801
49,2010124
49,20504201
49,30707902
49,2010357
49,2010344
49,2010165
48,30707901
48,2010185
48,2010061
48,2010182
48,2010351
47,2010055
47,2010354
46,2010209
45,2010064
45,2010210
45,2010151
45,20605001
44,30603601
44,20204101
44,2010377
44,2010166
44,2010276
43,2010203
42,2010183
42,2010193
42,2010378
42,2010122
41,2010040
41,2010221
41,2010274
41,2010220
41,2010282
41,20504802
40,2010269
40,2010192
39,2010036
39,2010063
39,2010024
39,2010120
38,2010281
38,20605502
38,20504701
38,2010071
38,2010149
37,2010275
37,2010375
36,2010117
36,2010029
36,2010143
36,20602106
35,2010062
35,20402801
35,2010201
35,2010034
35,2010218
34,2010270
34,2010191
34,10107701
34,10107702
34,30606708
34,2010188
34,2010056
33,20605002
33,20605201
33,2010339
33,30603301
33,20602104
33,2010214
33,31006901
33,2010119
33,2010140
32,30608002
32,2010118
32,20501808
32,2010049
31,2010349
31,2010224
31,2010041
31,20605402
31,2010154
31,2010179
30,20605401
30,2010323
30,10403701
30,2010039
30,2010167
29,2010215
29,2010189
29,10207101
28,2010027
28,30608001
27,2010178
27,2010145
27,20605501
27,2010082
27,2010121
27,2010059
26,2010350
26,20807201
25,2010113
25,2010296
25,20501901
24,2010286
24,2010070
24,20807202
24,2010127
24,2010030
24,2010176
24,2010060
24,2010078
24,2010126
23,2010347
23,20501701
23,2010146
23,2010114
22,30602505
22,10207102
22,2010028
22,2010130
21,2010332
21,2010329
21,2010225
21,2010081
21,2010038
20,2010333
20,2010116
19,2010295
19,2010258
19,20602301
18,2010374
18,2010177
18,2010084
18,2010285
17,2010074
16,20602105
16,30606709
16,2010283
16,2010083
15,2010173
15,2010334
15,2010243
15,2010080
15,2010257
14,20807502
13,2010379
13,2010228
12,2010013
12,20504902
12,2010172
11,20807601
11,2010380
11,2010115
11,2010174
10,2010245
10,2010294
10,2010239
10,20301814
9,2010069
9,20807501
9,20507401
9,2010168
9,20602701
9,2010175
8,2010284
8,2010261
8,2010037
8,2010015
8,2010014
8,2010207
7,2010016
7,2010229
6,2010079
6,2010369
6,2010242
5,20807602
5,2010368
5,2010231
4,2010240
4,2010186
4,30602506
4,2010230
4,2010262
4,2010170
3,2010111
3,2010376
3,2010236
3,2010235
3,2010057
2,2010241
2,2010164
2,2010058
1,31007001
1,2010187
1,2010237
1,2010169
