2017-05-12 17:20:00-2017-05-12 17:30:00,监测点id
5385,20606604
1604,20400806
1412,10200104
1355,2010364
1353,10100405
1278,10300202
1245,10300504
1213,10200102
1196,10200103
1098,10300505
1052,10300503
1042,20500304
1041,20501405
1036,10300506
1029,20100301
1009,20501409
997,20501404
971,30606703
969,10200904
965,10200402
923,30606701
912,20501811
912,10300212
903,2010325
895,20100306
894,2010131
886,20501407
863,20501408
835,20501807
823,10200903
782,20104403
771,20501402
761,2010044
739,10200901
727,2010288
722,20501403
716,20104607
710,20501406
702,2010260
702,20104605
700,10203801
687,10203802
681,10100603
678,2010132
671,2010133
671,2010302
668,2010289
667,10306101
661,10100211
658,2010137
654,10300213
654,20504202
649,20606603
634,10100604
628,20104401
616,20602101
613,30606702
589,2010363
586,2010319
567,10100609
562,2010123
562,20606504
560,10100407
540,20104402
530,20502003
528,20400804
524,10100612
521,20501411
521,10103501
519,20602102
514,20606503
510,20501810
507,20504203
504,10103502
496,20501805
495,2010198
493,2010138
488,2010287
487,2010250
487,20400803
483,10100605
466,2010320
460,30606705
460,10300602
457,2010382
453,2010199
453,20506502
452,20501410
452,2010381
451,20502004
449,10100408
448,2010290
447,2010278
446,20400805
439,20204001
429,2010341
427,10100610
426,10100403
421,2010036
414,20606602
406,2010043
406,20606601
406,2010003
405,2010042
404,10300601
397,10101004
396,2010002
396,2010004
395,2010040
393,20300615
392,10100606
390,20501809
385,20507402
377,20605302
376,2010303
371,20403602
370,2010277
365,20602405
362,10200614
362,30606706
361,30701903
359,30606707
358,20101812
358,20400801
356,2010020
355,20104404
351,10101001
351,20504603
350,2010327
350,2010249
346,30701902
346,10200613
343,20507403
342,20605301
342,20503402
341,20101813
338,2010335
337,30606002
337,2010273
336,2010211
336,20104606
335,20503401
332,2010072
330,10100205
330,2010202
329,2010205
328,2010041
327,2010336
326,2010345
326,20606606
324,2010213
322,10101003
319,2010200
318,2010183
317,2010190
315,20504702
302,20504901
302,20506501
296,2010021
294,20501802
292,2010282
289,20605002
288,20400802
286,2010248
284,10101302
279,20602603
278,2010342
276,2010179
274,20504601
274,20501803
273,2010281
273,20605202
272,2010267
271,10101202
271,2010214
271,2010275
269,2010269
269,2010010
268,2010039
268,2010035
268,2010182
267,20602602
266,2010268
265,20602404
264,2010045
263,2010046
261,2010346
261,10300607
260,2010337
257,20300701
257,20504201
256,20605101
254,2010052
253,10100204
253,20504501
252,2010009
251,20606605
249,2010038
248,2010276
248,2010125
247,2010030
246,2010259
245,2010274
243,20605402
242,2010048
239,2010165
237,10300201
237,10107802
236,20200905
234,10300207
233,2010019
233,2010331
232,20602406
232,2010224
230,2010124
229,2010217
229,2010328
228,2010339
227,30606710
222,20605001
222,2010001
222,2010047
221,2010195
220,2010156
218,20504604
218,20501804
217,20605201
217,2010134
217,2010216
217,10100206
216,2010061
215,20605102
215,30603601
215,2010037
214,2010340
214,2010194
214,2010027
214,2010031
213,2010034
213,2010311
213,2010163
213,20605502
212,2010338
210,2010184
209,10107801
208,2010029
207,2010309
206,2010026
206,2010005
204,20602201
201,2010354
200,2010357
199,30707901
198,20200906
196,31006901
196,20504701
196,20602403
194,2010219
193,2010178
193,2010215
192,10101201
191,2010073
191,2010050
190,2010329
190,2010304
189,2010185
189,2010221
187,2010062
187,10104301
187,2010024
186,2010063
185,2010225
185,2010154
183,2010028
183,20504204
183,10101301
182,2010166
182,2010343
181,2010305
180,2010127
180,20504205
179,2010353
179,2010270
177,20605401
176,20807201
176,2010141
176,2010025
174,2010064
173,2010201
173,20301814
171,2010055
170,10301101
170,30707902
169,2010326
168,20504602
167,2010306
167,10107701
167,2010358
164,2010344
164,2010126
163,20501901
161,2010193
159,2010266
157,2010220
156,2010330
155,2010120
153,2010113
153,2010151
152,2010176
152,2010177
151,2010203
151,20501808
150,2010192
150,10107702
149,2010301
147,2010347
143,2010121
142,10301102
141,2010122
138,2010118
136,2010210
136,2010191
135,2010056
132,2010209
131,2010140
130,2010257
129,2010114
128,2010296
127,30606704
125,30603301
125,2010119
124,20602601
124,2010149
124,2010349
123,2010324
123,2010308
123,2010295
122,20602106
121,30605901
120,20807202
120,2010117
119,20602103
119,20501701
118,20602104
117,2010265
116,10403701
116,2010239
115,20504801
114,20501412
113,2010074
112,2010283
110,30608001
108,20501413
108,20504802
106,30608002
102,2010116
101,10100406
99,2010258
98,2010081
98,2010286
97,2010350
96,20605501
96,2010188
95,2010218
95,2010333
93,2010376
90,2010082
89,2010351
89,2010285
87,10103901
86,2010334
86,2010332
85,2010144
84,2010146
84,2010083
83,2010060
83,20504902
83,2010243
81,10207101
80,2010059
79,10100203
78,2010078
78,2010130
77,2010323
76,2010115
74,20402801
72,2010242
71,20807502
70,20807602
69,2010379
67,2010173
67,20807501
67,2010145
67,2010380
64,20807601
64,2010143
64,2010207
61,2010084
60,20507301
60,2010229
57,2010070
56,2010245
56,2010261
56,2010014
56,2010241
55,2010071
55,20602301
54,2010375
52,2010284
52,2010079
51,2010228
48,2010013
48,2010378
46,30602505
46,2010080
45,2010172
44,2010377
44,2010169
44,2010077
44,2010016
44,2010262
41,2010369
39,2010189
39,2010231
39,2010174
38,10207102
37,20602105
37,20507302
37,2010175
36,2010058
36,2010368
36,2010015
35,30602506
35,2010057
35,2010049
34,20507401
32,2010373
32,2010230
30,20507303
30,2010170
29,2010240
28,2010187
28,20507304
28,2010186
27,2010069
23,2010232
22,2010167
22,2010236
20,2010018
18,2010164
17,20602701
16,2010111
16,2010135
14,20101816
14,20101817
13,20501401
13,2010237
12,20301815
11,2010234
9,31007001
8,2010233
8,2010235
4,2010226
2,2010227
