2017-05-04 04:00:00-2017-05-04 04:30:00,监测点id
2491,10100406
1971,30606702
1743,30606706
1470,10300201
1460,10100211
1447,30606707
1114,30606704
1007,30606710
595,20507302
562,20204001
522,20507301
480,20507402
476,20507303
463,20507304
422,20507403
406,20501409
379,20501407
374,10200102
363,20501403
357,20501406
337,20104403
333,10100204
333,10100403
332,10100205
332,10300207
307,10100206
295,20100301
287,20602406
267,20501402
250,20104401
247,20100306
241,20104404
234,20504602
227,2010135
226,20501805
224,20602405
222,20300615
222,10203802
204,10100404
204,2010132
201,20104402
200,2010131
189,20602602
188,2010133
184,20602404
184,20504604
182,20104605
181,20504601
179,2010018
178,2010250
173,10300503
173,20501803
172,2010123
164,2010134
161,30606708
161,20504603
158,20501810
148,2010054
144,20104607
135,20602403
132,20101813
127,20301814
125,20501809
124,20501802
121,20301815
116,20101816
115,2010042
109,30602504
107,2010043
106,10103501
101,2010025
97,20502004
90,20605202
89,2010118
89,10100612
87,10107802
83,20602104
82,20402801
76,20502003
75,2010117
74,2010120
72,20101812
71,20504203
69,30608001
69,10107801
69,2010021
68,2010047
66,2010061
66,30606709
63,2010119
63,20204101
63,20501808
61,20602103
60,2010030
60,2010073
58,20104606
58,2010141
55,2010052
54,2010060
53,20605502
53,20400802
52,2010375
52,2010062
52,2010059
51,20101817
51,2010048
51,20504802
51,20300701
49,2010029
48,20504205
48,2010050
47,2010036
46,2010040
45,20605201
45,10107702
45,20504501
43,20400801
43,20504801
43,2010002
43,2010003
43,2010004
43,20504204
39,20602106
39,2010078
37,2010122
37,2010124
36,2010072
36,2010063
36,2010009
35,2010125
35,2010005
34,2010024
34,2010077
34,30603301
34,10101301
33,10107701
32,2010064
31,20605501
29,2010126
28,2010121
28,2010055
28,2010035
28,20807202
28,2010038
28,2010127
27,2010374
26,2010056
25,20605402
24,10207101
23,2010129
23,2010049
22,2010039
22,20807602
22,20807502
21,20605401
21,2010041
20,2010071
19,10104301
19,2010034
19,10207102
19,2010082
19,2010083
18,2010128
18,20501408
18,20807601
16,20807501
15,10100407
15,20501411
15,20507401
14,20501413
13,2010070
11,2010081
11,20501412
10,2010057
9,30602505
8,2010084
8,10100408
8,20501410
8,20602105
7,2010016
7,2010326
7,2010014
7,2010289
7,2010080
6,2010138
6,2010137
6,2010013
6,10300504
6,2010216
6,20501401
6,2010364
6,30602506
5,2010319
5,20605002
5,2010366
5,10100606
5,2010320
5,2010288
5,2010058
5,2010301
4,2010167
4,2010325
4,2010290
4,2010144
4,2010189
4,10200904
4,2010274
4,2010015
4,2010069
4,2010363
4,2010380
4,2010345
4,2010342
4,2010195
4,10200903
4,2010336
4,2010365
3,10100610
3,10200614
3,2010341
3,10100605
3,20602101
3,2010335
3,2010309
3,20602601
3,2010188
3,2010287
3,2010079
3,2010193
3,2010198
3,2010190
3,2010209
3,10103901
3,2010037
3,2010302
3,10300607
3,2010200
2,2010303
2,30606703
2,10301101
2,2010192
2,2010346
2,2010379
2,2010354
2,2010378
2,2010202
2,2010201
2,2010308
2,10300506
2,2010205
2,2010211
2,2010377
2,2010213
2,2010249
2,2010114
2,2010151
2,10200613
2,2010182
2,20506502
2,20506501
2,2010286
2,2010185
2,2010323
2,2010199
2,2010304
2,10101202
1,31007001
1,10100609
1,2010175
1,2010184
1,2010166
1,2010382
1,2010165
1,30605901
1,2010163
1,2010156
1,2010194
1,20504201
1,2010146
1,2010145
1,2010191
1,2010116
1,20400803
1,2010113
1,2010214
1,2010306
1,30603601
1,20602102
1,2010285
1,2010328
1,2010284
1,2010281
1,2010278
1,2010273
1,2010270
1,2010269
1,2010268
1,2010267
1,2010257
1,10200901
1,2010245
1,2010343
1,2010344
1,2010223
1,2010347
1,2010350
1,2010353
1,2010222
1,2010358
1,30606701
1,2010221
1,2010217
1,2010219
