2017-05-04 12:00:00-2017-05-04 12:30:00,监测点id
5217,10300201
4048,10100406
3495,10100204
3347,10100206
2767,10300207
2307,10200102
2222,10100205
2150,10100211
2111,10300504
2043,2010364
2019,20501408
2005,20100301
1917,20104403
1859,2010325
1845,10100407
1824,10300503
1781,30606702
1758,20100306
1678,30606708
1674,2010132
1669,30606703
1662,20501409
1659,20501406
1658,10200903
1635,20501803
1623,2010138
1603,10300506
1598,2010054
1591,20501407
1566,20104401
1539,10100408
1516,2010137
1505,20501810
1460,20204001
1460,30606706
1456,2010365
1451,20507303
1444,20104402
1428,20104605
1390,2010302
1344,20501402
1339,10200901
1310,2010319
1304,10100606
1294,2010366
1275,20501403
1275,2010320
1273,20501805
1271,2010288
1268,10203802
1265,30606704
1262,20104607
1261,20507302
1256,2010290
1239,10100605
1234,20507304
1210,20504602
1167,20101813
1111,20504603
1082,20507301
1057,20501410
1041,10103501
1037,2010363
1035,20101816
1026,2010133
1026,30606707
1025,20602101
1024,2010135
1016,20504604
1007,20504601
1003,2010123
983,20501802
973,20301815
967,20501411
962,20502004
955,20301814
929,20506502
928,10100612
905,20502003
903,20104404
899,30606710
864,20504203
851,2010250
837,10300601
826,30606709
810,2010341
793,20602102
790,20101817
787,10100609
784,2010287
775,2010289
775,20501412
760,20507403
754,20507402
753,2010042
749,20300615
747,10301102
746,2010335
743,2010303
737,2010336
735,20400804
730,2010249
727,20400803
712,2010277
711,2010043
702,10200613
688,10200614
681,2010248
675,2010278
666,2010216
662,2010345
654,20101812
646,2010003
643,2010213
641,2010018
638,2010331
635,10301101
631,2010004
629,2010002
626,20602104
626,20501413
626,20400801
622,2010036
619,2010048
616,2010040
607,2010342
589,20602405
585,2010205
578,20501809
570,2010182
568,10101202
564,2010021
563,2010047
554,2010327
551,2010343
545,2010052
543,10107801
540,20400802
538,2010202
536,20403602
536,2010346
534,20602404
534,2010273
533,10101201
531,2010025
530,10300607
528,20104606
528,2010073
519,2010072
518,2010009
515,2010165
514,20602602
512,2010267
512,2010211
511,2010268
510,20506501
509,2010328
509,2010034
504,2010038
503,2010223
499,10200904
499,2010183
496,10107802
491,2010282
491,2010311
485,20300701
482,2010269
479,2010190
479,2010274
475,2010309
473,2010306
473,2010281
471,2010134
470,2010064
469,2010041
466,2010214
465,2010039
457,2010305
454,2010199
441,2010217
439,2010353
436,2010063
431,2010125
431,2010276
427,20602403
427,2010156
425,2010124
424,20504501
422,20504201
420,20504205
420,2010194
419,20602201
416,20501808
416,2010304
415,30603601
414,2010337
413,20605202
413,20504204
411,10101301
409,2010035
408,10104301
406,2010185
405,2010275
403,2010184
398,2010270
396,2010222
394,2010358
392,2010163
391,2010166
390,2010326
388,2010062
387,2010141
386,20602106
385,10100403
376,2010347
370,20605201
368,20605402
364,2010061
361,2010154
361,2010055
361,30602504
358,2010219
354,20605502
350,2010056
347,2010357
344,2010122
343,2010005
342,2010030
338,2010029
336,2010338
329,2010220
326,20605401
324,2010024
321,30605901
319,2010210
318,2010354
316,2010209
312,2010050
312,2010121
307,2010224
304,2010120
300,2010225
294,2010215
293,2010178
293,2010308
292,20504801
291,2010149
289,20807201
286,2010344
283,2010193
281,2010192
279,10100610
275,2010151
274,20602103
272,2010203
272,2010179
272,2010257
272,2010049
264,2010117
262,2010119
260,2010296
259,2010118
257,20602406
257,2010176
254,20501901
254,2010191
247,30603301
239,20501701
238,2010188
236,20504802
232,2010349
230,20602601
227,2010301
225,2010037
223,2010323
222,2010128
222,30608001
219,2010177
216,2010126
214,2010113
213,2010324
210,20605501
207,2010081
204,2010285
200,2010294
199,2010374
196,2010218
195,10103901
194,2010144
193,20402801
192,2010078
191,2010350
190,2010114
189,2010059
188,2010129
183,2010060
182,2010189
181,2010127
175,2010258
175,2010286
172,2010241
171,2010295
169,20204101
166,2010077
165,2010221
164,2010333
160,2010243
157,10207101
155,2010195
155,10101002
151,2010332
150,2010229
149,2010242
148,2010283
147,2010071
144,2010116
143,2010167
142,2010083
141,2010143
140,2010200
139,2010375
139,30602505
138,2010239
134,20602105
133,2010115
131,2010334
130,2010146
127,20807502
127,2010082
126,2010201
122,2010198
122,20602301
121,20605002
118,2010207
117,2010262
115,2010145
113,2010284
108,20807602
108,2010228
107,2010261
105,2010084
103,2010378
101,2010245
97,2010174
93,20807601
92,2010168
92,20807501
89,10207102
88,2010175
86,2010368
85,2010240
84,2010173
81,2010015
81,20807202
71,2010070
71,2010079
66,30602506
66,2010013
63,2010170
63,2010169
60,2010204
59,2010187
59,2010014
59,2010231
58,2010369
57,2010377
56,20507401
52,2010016
51,2010172
51,2010080
49,2010186
48,20501401
47,2010230
46,2010057
46,2010058
44,2010373
39,2010208
37,2010111
36,2010164
35,20602701
28,2010069
22,2010237
20,2010235
20,2010236
18,2010206
16,2010233
15,2010234
14,2010376
12,31007001
12,2010232
7,2010226
3,2010227
