2017-05-04 12:30:00-2017-05-04 13:00:00,监测点id
5410,10300201
4155,10100406
2410,10100204
2330,10100403
2327,10100206
2213,10300207
2213,10200102
2181,2010364
2129,10100211
2031,20104403
2024,20501408
2004,10300504
1965,20100306
1917,20100301
1914,30606702
1845,10100205
1835,10100407
1786,20104401
1775,20501803
1773,30606703
1772,30606708
1712,10300503
1707,2010325
1706,20501409
1679,20501810
1655,20104402
1647,20501407
1600,10300506
1586,10100408
1566,20204001
1548,30606706
1534,20501406
1503,2010365
1488,10200903
1477,20104605
1468,2010137
1429,2010138
1423,30606704
1422,20501403
1387,30606707
1374,20104607
1356,10200901
1349,20507303
1341,2010132
1315,20504602
1308,2010366
1282,2010319
1275,20501805
1261,2010054
1243,2010320
1239,2010133
1239,10203802
1228,2010302
1220,20507302
1218,2010290
1217,20501402
1199,20101813
1193,20504601
1193,10100606
1187,2010288
1176,10100605
1176,20507304
1160,2010123
1152,20501411
1117,20504603
1116,2010135
1106,20507301
1101,20501802
1046,2010363
1025,20506502
994,20602101
981,20104404
978,20502004
977,20504604
976,20101816
953,20301815
951,20502003
950,20501410
934,30606710
934,2010289
920,20301814
892,2010326
883,10300505
880,2010287
859,10103501
850,30606709
846,10100612
839,2010017
826,2010250
811,2010336
796,20602102
790,20501413
784,20504203
780,20501412
767,20507402
762,2010341
759,2010249
753,20507403
748,2010303
745,20400804
738,20501811
731,2010335
711,20101812
709,20400803
702,10300607
696,2010042
695,10200613
689,10301101
686,2010278
680,2010043
674,20300615
674,10300601
673,20602103
670,2010277
650,20602405
647,2010018
643,20101817
642,10100609
634,10200614
633,10301102
626,2010213
618,2010205
618,20602104
614,20104606
614,20400801
610,20606601
610,10100610
605,2010040
600,2010036
596,2010301
596,20501809
594,10103502
574,2010342
571,2010248
570,2010025
569,2010003
568,2010202
568,2010004
563,2010379
556,2010267
555,2010002
555,2010048
553,2010199
551,2010345
549,2010073
545,20403602
541,2010380
539,20602404
539,2010331
537,2010165
537,20400802
537,2010047
535,2010182
533,2010216
532,20606606
532,20606602
531,2010327
527,2010021
523,2010223
502,2010039
494,2010072
493,20606604
493,2010309
490,2010009
488,10101201
486,2010214
486,20606605
486,2010041
485,2010052
481,2010211
475,2010038
471,2010183
468,10101202
467,2010217
465,20506501
461,2010311
457,2010274
456,20504501
453,2010163
449,20501808
447,20602602
445,2010346
442,20605202
438,20602106
437,2010185
436,2010337
432,2010190
432,2010134
431,20605301
428,2010353
427,2010194
424,2010124
422,20602403
421,20605302
414,2010222
411,2010273
410,2010125
407,20300701
403,10104301
403,2010034
398,2010304
398,2010328
395,2010200
395,10101301
393,2010166
392,2010154
391,10107801
389,30603601
389,20504204
389,2010268
388,2010184
385,2010338
385,10107802
384,20504205
383,2010141
382,2010220
378,20504201
376,20602406
375,2010305
374,2010030
372,2010061
371,20602201
369,20501807
367,2010062
366,2010156
363,2010282
358,20503401
352,2010010
352,2010001
352,2010224
350,2010035
349,2010308
346,2010281
345,2010275
345,20605401
344,2010024
343,2010269
342,2010029
339,20500304
339,2010343
337,30602504
335,2010357
331,20605502
329,20605201
327,20605402
325,2010203
323,20504202
322,2010276
317,2010219
314,20200906
313,2010358
313,2010056
311,2010050
308,2010306
306,2010005
304,20807201
300,30605901
299,2010120
291,2010055
289,2010270
289,20501901
287,2010215
287,2010178
286,2010149
284,30701902
281,2010192
279,2010063
279,20605001
275,2010225
275,2010121
272,2010122
271,2010019
267,2010191
267,10403701
266,2010179
266,2010354
263,2010210
262,30603301
260,2010064
256,20605102
254,20504801
253,2010151
253,2010347
251,2010119
246,2010209
243,2010037
243,10103901
238,2010201
237,20606603
236,2010193
236,20605501
236,10101004
235,10203801
234,10101003
231,2010324
227,2010344
226,2010026
220,2010117
216,2010081
215,20402801
215,2010129
214,2010221
214,2010113
211,2010128
209,2010127
209,2010323
209,2010118
209,2010176
208,10200103
208,2010218
208,20504802
206,2010195
205,2010044
201,20602601
200,2010144
200,2010177
200,2010045
199,2010258
199,2010126
198,2010294
197,2010296
197,2010049
197,30608001
196,2010188
196,20400805
195,2010114
189,2010031
189,2010257
188,20501405
184,2010059
182,2010349
181,2010198
180,2010241
178,2010060
178,2010374
177,20501701
176,2010078
176,20504901
173,20400806
170,2010028
169,2010077
168,2010239
166,2010189
165,10100603
165,2010350
165,30701903
164,2010332
159,2010027
157,30608002
155,20204101
155,2010143
154,2010285
153,2010020
153,10306101
153,10200904
152,20503402
151,2010333
149,20807502
148,30602505
148,2010082
147,2010375
147,10300602
147,2010295
146,10200104
144,30707901
135,2010243
134,2010286
133,10100405
133,20200905
132,2010116
131,10101002
128,10300212
128,2010167
128,2010071
128,10207101
127,2010207
125,30707902
122,2010083
122,2010283
121,2010334
121,20807202
119,20807601
118,30606002
116,2010115
115,20602301
114,20605002
112,20501404
112,10300213
110,20504902
109,20602105
109,2010262
108,2010146
106,2010053
105,10101001
105,2010084
103,20605101
101,10200402
100,2010245
98,2010378
97,2010175
96,2010145
96,30606705
95,2010242
94,2010284
92,10100604
89,20807602
89,20602603
85,2010173
77,30602506
77,2010228
73,20807501
73,2010174
72,2010015
67,10207102
67,2010070
67,2010074
66,2010079
66,2010229
65,2010377
63,2010013
62,2010240
57,2010172
56,2010016
55,2010261
54,20602701
54,2010368
52,2010204
51,2010369
50,2010164
48,20507401
45,2010080
45,2010230
44,2010014
41,20501401
40,2010186
39,2010057
39,2010058
38,2010187
37,2010046
36,2010373
36,2010069
36,2010231
34,2010168
34,2010170
31,2010208
28,2010169
25,2010206
24,2010111
21,10101302
20,31006901
19,2010237
19,2010232
18,2010236
17,2010376
12,2010227
12,2010233
11,2010235
10,2010234
8,2010226
8,31007001
1,30606701
