2017-05-04 22:00:00-2017-05-04 22:30:00,监测点id
16067,20501405
11511,10200104
9653,20501404
8889,10200402
8639,20504202
8529,20500304
8457,10100405
5771,10203801
5704,2010044
5196,10100406
4726,2010053
4642,10100603
4520,10300505
3994,10200103
3899,10306101
3683,10100604
3681,10300202
3649,10300207
3490,10300602
3475,20605302
2893,10300201
2774,30606002
2257,10200102
2250,10100403
2179,10100204
2067,10100206
2065,20100301
2022,30606705
1948,20204001
1913,2010131
1828,10100211
1780,10300504
1770,20501408
1753,10100407
1741,10200903
1720,10100205
1697,20501402
1649,10300503
1648,2010138
1643,2010054
1587,10100408
1555,20200905
1537,20101813
1534,2010302
1527,20104605
1518,20104403
1514,30701903
1468,20100306
1429,2010364
1426,20104402
1424,20104401
1398,2010325
1386,20501409
1368,10300506
1337,30606708
1316,20501407
1305,20501406
1250,30606702
1249,20501807
1216,2010046
1213,2010132
1210,20501413
1209,20501412
1202,20507303
1193,20501403
1170,30606703
1122,2010319
1120,20501803
1090,10300212
1086,10100605
1082,2010133
1081,30606706
1075,2010366
1057,2010137
1051,20507302
1051,10300213
1050,10200901
1043,10203802
1031,20504603
1023,10301101
1021,20501411
1005,20104607
1001,2010289
999,2010250
988,2010365
988,31006901
940,20501810
937,20501811
927,20507301
923,30606707
920,20506501
917,10100606
910,2010249
907,20104404
900,2010320
890,20507304
885,20301815
883,10301102
878,20300615
867,20504601
865,20506502
860,10300607
857,20605301
853,2010290
851,30606704
850,2010135
850,2010123
848,20101816
826,20504604
819,20602101
812,20501410
810,20502004
810,2010288
795,10300601
781,10103502
772,20606603
763,10103501
737,20501805
711,10200613
702,10200614
699,20504203
696,2010335
693,2010363
691,2010336
688,2010248
683,20104606
682,10100612
677,10101004
665,20501802
641,20602602
615,20502003
613,2010017
612,2010018
608,20602603
598,2010020
595,2010021
593,10101001
593,2010303
592,2010045
578,2010301
576,2010198
573,10101003
568,20301814
559,2010287
546,10100610
540,20602102
533,20503401
528,20101817
528,20504901
526,2010337
522,2010216
517,2010341
514,30606709
513,30606710
506,20501809
505,2010026
498,20602405
489,2010277
484,2010278
482,2010009
480,2010342
478,20503402
477,2010205
475,10100609
473,2010047
472,2010019
467,10107802
466,2010025
456,20602104
455,2010042
453,2010004
453,2010003
444,2010002
442,2010190
442,2010048
441,20507403
439,20606602
438,2010052
436,10101202
436,2010213
435,20605101
433,2010345
432,10101201
432,20605202
431,2010327
429,2010311
424,20400802
424,30701902
420,2010043
418,20507402
416,2010304
415,20606601
406,20602201
404,20400804
404,20602403
398,20400806
397,2010005
390,2010202
390,2010346
390,20400803
385,20504204
383,2010309
377,20400801
376,20400805
376,20605102
374,20606604
374,2010331
362,20602404
361,2010326
358,2010211
356,2010182
353,20606606
348,10101302
348,2010328
347,20300701
345,10107801
344,20605402
344,2010305
342,20605502
342,20504205
341,20101812
338,2010267
336,2010040
335,2010200
332,2010338
330,2010036
327,2010194
327,2010055
326,2010183
323,2010165
321,2010035
319,2010343
318,2010274
318,2010353
315,20602103
314,10104301
312,2010141
311,2010306
310,2010276
310,2010268
310,2010134
308,2010185
306,2010064
301,20606605
301,2010273
301,2010184
300,2010282
300,20605001
300,2010357
300,2010308
300,30707902
298,2010199
297,2010027
297,2010156
294,2010163
291,2010195
290,2010031
290,2010358
289,2010073
288,2010063
287,2010354
286,2010217
286,2010125
285,20403602
283,2010214
282,2010220
281,2010124
280,30707901
278,2010034
276,20602601
274,20504201
271,2010038
267,2010072
266,20602406
265,2010275
263,2010154
263,2010028
262,2010039
261,10103901
259,20200906
258,2010041
252,2010024
251,10101301
251,20605401
247,30602504
247,2010344
247,2010061
246,2010062
246,2010056
244,20504501
244,20605201
242,10107701
241,2010050
233,2010203
233,20504801
231,10107702
228,2010191
224,2010122
224,2010223
223,2010121
222,20602106
220,20807201
219,2010049
219,2010347
217,30605901
215,20204101
214,20504802
210,2010210
210,2010149
207,2010269
206,10200904
206,2010119
205,2010120
204,30603601
203,2010219
202,2010270
200,2010118
199,2010215
194,2010192
192,2010281
190,2010117
190,2010166
189,2010144
189,2010188
187,2010151
187,2010140
187,20402801
187,2010221
186,2010179
184,20605501
181,2010178
180,2010167
180,2010222
179,2010078
178,2010209
177,2010074
177,2010218
176,20807202
176,2010193
173,2010077
171,2010324
168,30603301
167,2010126
167,2010143
166,20501808
165,2010201
163,2010374
162,2010001
160,2010030
158,2010129
157,2010037
157,2010349
156,20501901
155,2010257
154,2010010
151,2010128
147,10207101
147,2010375
145,2010127
145,2010286
142,2010189
142,2010296
142,2010176
139,20501701
139,2010258
138,2010082
138,2010332
133,2010350
133,2010323
131,2010060
129,10403701
127,2010295
125,2010177
125,30608001
121,30602505
119,20807601
117,2010059
116,20504902
115,30608002
115,2010071
113,2010081
110,2010113
109,2010333
105,2010285
104,2010168
103,2010029
103,2010294
103,2010114
99,2010146
97,2010084
95,2010083
93,2010145
91,20602301
91,20807501
87,2010283
86,20807502
86,2010378
83,2010174
82,2010334
81,20807602
80,2010377
79,10207102
75,2010173
74,2010116
73,2010115
72,2010172
71,2010245
71,20602105
67,2010380
67,2010175
67,2010284
66,2010242
62,2010379
62,30602506
60,2010070
58,2010243
58,2010239
57,20605002
57,2010207
56,2010079
55,2010241
55,2010080
50,2010262
48,20602701
48,2010240
45,2010368
39,2010261
37,2010164
36,2010057
34,2010228
34,20501401
33,2010015
33,2010169
32,2010229
31,2010069
29,2010058
28,2010170
28,20507401
26,2010204
25,2010016
25,2010013
23,2010208
23,2010373
22,10101002
22,2010014
21,2010369
17,2010187
16,2010186
15,2010231
14,2010376
13,2010111
13,2010230
13,20504602
12,2010233
11,2010236
9,2010234
8,2010232
8,2010237
7,2010235
6,31007001
5,2010226
5,2010227
2,2010206
