2017-05-04 04:30:00-2017-05-04 05:00:00,监测点id
3562,10100406
2487,30606702
1861,30606706
1606,30606707
1598,10300201
1160,10100211
1055,30606710
941,30606704
796,20507402
777,20507301
749,20507403
732,20507302
687,20507304
538,20204001
489,20507303
443,20104403
426,20501409
420,10300207
410,20501407
402,10200102
391,10100205
390,10100403
378,20501403
361,20501406
357,10100204
321,20100301
312,20602406
306,20501402
293,20501805
293,10100206
277,20504602
276,20100306
265,20104401
245,20504604
231,20300615
229,10203802
224,20104404
221,2010133
214,2010250
213,20602405
213,2010123
212,20504601
210,2010132
209,20104402
207,10300503
206,2010134
192,10100404
190,20104607
188,20602404
187,20504603
183,2010135
180,2010018
178,2010054
176,2010131
173,20501810
167,20104605
162,20301814
160,20602403
158,20101813
156,30602504
146,30606708
144,20501802
125,20602602
120,20501803
119,20502004
114,2010042
114,10103501
108,20501809
103,20204101
101,2010043
96,30608001
95,20605202
94,2010061
90,2010025
86,20605502
86,2010117
82,20101816
81,20504203
81,20101812
80,20301815
79,20602104
75,2010118
74,20402801
73,2010021
72,20502003
71,2010119
71,10100612
70,2010120
70,10107802
69,20504501
66,20400802
63,2010047
63,20501808
62,2010072
60,10107801
60,2010073
58,2010141
58,2010375
57,2010040
57,20400801
57,20602106
57,30606709
56,2010127
55,10107702
54,20104606
53,20605201
52,2010062
52,2010052
52,2010036
52,2010050
50,2010048
50,2010030
49,20101817
49,10101301
48,20504205
48,20504802
47,2010063
47,20602103
47,2010059
44,2010029
43,2010078
43,20300701
42,2010038
42,2010129
42,2010077
41,20504801
39,2010056
39,2010003
39,2010004
38,2010060
37,2010002
37,20504204
37,2010122
36,2010009
36,2010005
33,2010055
33,2010121
33,30603301
30,2010124
30,20605501
30,2010374
28,2010126
27,2010039
27,10207101
26,2010064
25,2010125
25,20605402
25,2010024
25,2010035
24,20807202
23,2010128
23,10107701
21,2010041
21,10104301
21,20807502
20,20507401
19,10207102
17,20807501
17,2010058
17,2010034
17,2010071
16,2010083
16,20501408
15,2010049
15,20605401
15,2010082
14,20501411
14,2010057
13,20807601
12,20602105
11,20807602
10,2010081
9,30602505
9,20501412
9,2010380
8,2010364
8,2010037
8,10200903
8,10100407
8,2010079
8,2010084
7,10200901
7,20501401
7,2010379
7,10103901
6,10300504
6,2010137
6,2010014
5,10200614
5,2010363
5,10100605
5,2010319
5,2010320
5,2010382
5,20501410
5,2010249
5,10301101
5,2010287
4,20501413
4,2010274
4,2010080
4,20605002
4,2010070
4,2010069
4,2010138
4,10100408
4,2010016
4,2010194
4,10300506
4,2010188
4,30602506
4,2010289
4,2010013
4,2010290
3,10200613
3,2010203
3,20506501
3,2010365
3,2010366
3,2010199
3,2010216
3,10100610
3,2010336
3,20400803
3,2010189
3,2010325
3,2010182
3,2010302
3,2010177
3,2010166
3,2010303
3,2010277
3,2010326
3,2010327
2,30606703
2,2010220
2,2010185
2,30606701
2,2010301
2,2010278
2,10301102
2,2010248
2,2010353
2,2010288
2,20602201
2,2010343
2,2010331
2,2010193
2,2010306
2,2010200
2,2010342
2,2010335
2,2010269
2,2010270
2,2010338
2,2010273
2,2010219
2,10200904
2,2010309
2,10100606
2,2010163
2,2010275
2,30605901
2,2010183
1,2010151
1,2010156
1,2010149
1,2010165
1,2010282
1,2010257
1,2010145
1,2010214
1,20602601
1,2010205
1,2010114
1,2010115
1,10101202
1,31007001
1,2010217
1,2010267
1,2010202
1,10300601
1,2010213
1,20501701
1,20400804
1,2010337
1,2010195
1,2010311
1,2010341
1,20506502
1,2010192
1,2010308
1,2010198
1,2010305
1,2010344
1,2010347
1,2010225
1,20403602
1,20501901
1,2010201
1,2010190
1,2010184
1,2010015
1,2010178
1,2010176
1,10300607
1,20602301
1,20807201
1,2010206
1,2010221
