2017-05-23 18:10:00-2017-05-23 18:20:00,监测点id
2289,2010222
1646,2010223
1523,2010204
1166,10100405
1101,10200104
1098,10300504
1054,10300503
949,10300505
948,10200102
918,10300202
910,20501405
880,20100301
859,2010364
845,10300212
799,20500304
789,10200103
782,20501409
774,2010206
756,20501407
677,30606703
669,30606708
668,30606701
661,10300506
658,20501404
658,20100306
642,10100407
640,10200901
632,20501402
617,20501408
580,20104605
572,20606603
568,10100604
567,2010290
564,2010044
555,10100609
550,20501811
541,20501807
541,10300213
540,2010325
536,10203802
535,20501406
528,10100603
525,20501403
523,20506502
509,2010302
509,10203801
501,20602101
496,2010288
496,10200903
495,20104607
489,20504202
487,2010381
479,2010123
479,20400804
468,20606503
464,30606709
462,10300601
461,2010363
460,2010289
458,2010131
448,10306101
447,10100211
446,30606702
437,20501810
435,10100408
434,2010199
434,2010319
423,10100605
422,20501410
416,20501809
413,20606601
413,20602102
403,10103501
402,10100610
402,2010138
402,2010320
390,10300602
388,10100606
387,2010287
383,2010250
380,10101001
378,10103502
378,2010382
374,2010277
367,10200614
365,10300607
364,20606504
362,20605002
359,10100612
357,20502004
355,20502003
354,2010002
348,2010003
348,20501411
348,20602405
344,20602406
343,2010004
342,20300615
339,30606705
338,20504702
328,2010278
324,20506501
314,20504203
310,2010137
310,20104403
308,2010336
301,2010053
300,10101302
296,20503401
296,10101004
288,30701903
288,2010303
288,2010341
282,20501805
282,10101201
282,10200613
279,10101003
278,2010035
277,20606606
276,20504901
275,20503402
275,2010282
275,20606602
272,2010036
270,2010301
266,30701902
266,2010042
266,20605301
265,10101202
262,2010054
260,20605302
259,2010198
259,2010043
258,20403602
257,20104606
253,20605101
253,2010337
252,20606604
250,2010345
249,2010020
246,20400803
242,2010346
242,2010183
241,20501901
241,20504603
240,10200904
237,2010342
237,2010040
235,10300207
234,2010259
234,20300701
230,2010248
229,2010211
228,20200905
227,10300201
225,2010009
225,20400801
225,20507403
224,2010200
222,2010025
220,2010273
219,2010249
218,20507402
216,20501803
215,2010046
215,10301102
213,2010335
212,2010027
212,2010276
212,2010267
211,20504501
210,2010275
209,2010274
209,2010038
208,2010214
208,10107802
206,10100205
205,2010026
204,2010213
204,20104402
204,20504201
203,30707901
203,10100206
202,20101812
202,10100204
202,2010331
200,20101813
196,20400802
196,2010326
196,10301101
195,2010205
195,2010034
194,2010347
194,2010202
194,20504601
193,2010041
193,2010327
193,2010224
193,2010340
193,20204001
193,20605201
192,20605502
191,20605402
191,20606605
188,10104301
188,2010357
188,2010124
187,2010339
187,20605001
187,30606002
187,2010047
185,2010182
185,2010156
183,2010268
182,2010039
182,10107801
181,2010281
180,2010219
180,2010010
179,2010216
179,2010328
177,2010064
177,2010165
177,20602603
177,20602602
175,2010309
174,2010061
174,20605202
173,20501412
173,2010052
173,2010163
172,2010134
171,2010030
170,20501413
170,20602201
170,2010021
170,2010217
169,10100403
168,2010125
168,2010063
164,20501804
164,2010045
163,2010051
162,2010048
162,20504701
160,2010304
160,2010269
160,2010072
159,2010166
159,2010024
157,30603601
157,2010119
156,20104401
156,2010050
154,2010028
152,20200906
152,2010185
152,20602104
151,2010260
151,20605401
150,2010019
150,2010353
149,2010330
149,20605102
149,30606706
148,2010073
147,20104404
146,2010354
146,2010270
145,20602103
142,20504602
142,2010210
141,2010141
141,30707902
140,20807201
139,2010005
139,2010178
137,20501808
136,20504604
136,2010001
135,2010194
133,2010351
132,2010190
132,2010129
131,2010154
131,2010179
131,2010037
130,2010062
130,20602106
130,2010358
130,2010338
130,2010120
129,2010195
129,2010193
128,30606707
126,2010184
126,2010031
126,10100404
125,2010308
125,31006901
125,2010192
124,2010127
124,2010191
124,2010266
124,2010220
123,2010126
121,10107701
120,30605901
119,2010241
119,2010122
117,20504205
116,20504204
116,2010149
115,30608002
115,2010176
115,20602404
112,2010306
111,2010305
110,2010349
109,2010128
109,10101301
108,2010265
107,2010074
106,20602601
106,2010151
104,20301814
101,10403701
101,2010177
101,2010332
101,2010334
101,2010295
98,2010121
98,20504801
98,2010225
97,2010118
97,2010257
96,2010218
94,2010209
94,2010114
93,2010081
93,10107702
93,2010201
92,2010059
92,2010113
91,20507303
91,2010029
91,2010329
89,2010060
89,20605501
88,2010188
88,20602403
87,20507301
87,2010203
87,30608001
87,2010140
86,2010324
85,2010283
85,2010221
85,10207101
84,2010239
83,2010018
83,20204101
82,20807601
82,20501701
80,2010078
79,2010296
79,2010374
75,2010243
75,2010117
74,20807501
71,2010286
71,2010350
70,20504802
70,10100203
70,20807502
69,2010146
69,2010258
68,2010082
67,2010116
66,2010143
66,30606710
65,20807602
65,2010071
64,20504902
63,2010115
63,2010145
63,2010173
63,2010323
61,2010333
60,10100406
58,2010144
57,2010379
56,10103901
56,2010280
56,2010285
55,2010207
54,20507304
54,20602301
54,2010279
53,30606704
52,20602105
52,2010174
49,2010242
48,20807202
47,10207102
47,30602505
45,2010083
45,2010284
44,2010380
44,2010070
43,2010077
43,20507302
43,2010189
42,30603301
39,2010172
38,2010262
37,2010084
37,2010245
37,2010228
35,2010375
34,2010175
34,2010187
34,2010079
32,2010130
32,2010080
32,2010229
30,30602506
30,2010167
30,2010378
30,2010170
28,2010186
27,2010261
26,2010231
26,2010049
25,2010230
25,2010368
23,2010240
23,2010373
20,2010058
20,2010057
20,2010369
18,20507401
18,20602701
16,2010377
16,2010164
14,2010237
14,2010236
12,2010208
12,2010169
11,2010069
11,2010111
10,2010233
9,2010376
7,2010235
5,2010227
4,2010226
3,2010234
2,20501401
1,2010168
