2017-05-02 15:00:00-2017-05-02 15:30:00,监测点id
3655,10200104
3448,10300202
3397,10100405
3333,10200102
3327,10200103
2845,10200402
2613,20501405
2572,20500304
2514,10300503
2493,20100306
2472,20100301
2440,20501404
2329,10300505
2304,20501409
2202,20501407
2165,2010133
2138,20501406
2107,20501811
2083,2010131
2054,10300212
2030,20104605
1974,10100211
1952,20501810
1894,10203802
1877,10203801
1866,20501807
1825,20501403
1817,2010132
1799,20501402
1681,20104607
1663,10306101
1642,2010044
1580,10300213
1540,2010123
1534,10100604
1529,10100603
1434,20504202
1390,30606702
1318,20104403
1238,10300602
1232,2010054
1214,2010053
1206,20502003
1204,20400806
1198,20502004
1197,20606603
1190,10103502
1188,10103501
1186,10100612
1177,20400805
1172,20504203
1154,2010250
1112,10101001
1101,20501805
1046,30606705
1038,20605302
1036,20501809
990,20504603
984,10101003
965,10101004
964,20606602
934,10100403
927,20300615
920,2010042
903,30701902
897,30701903
895,20606601
887,2010043
877,2010004
875,20602405
864,2010002
862,2010003
858,20104606
855,20606604
855,2010025
839,20602406
833,2010072
833,20503402
826,2010026
807,20504601
800,2010045
779,20507402
776,2010047
774,2010052
771,20503401
769,20104404
765,20507403
761,20104401
754,2010020
746,2010040
729,2010036
724,2010009
723,20104402
718,20605301
716,2010050
713,20606606
712,20602603
693,20605101
691,20602404
688,20504901
681,20606605
681,20501808
676,2010046
667,20300701
661,2010048
657,20400801
636,2010055
633,10100205
631,20605102
627,2010030
623,2010001
623,2010124
620,2010017
618,10101302
617,20602602
613,20101812
610,2010125
610,20200905
606,2010056
597,31006901
595,2010021
594,20605001
592,2010038
589,2010041
582,2010034
573,2010010
565,20504501
563,20605202
561,20501803
561,20101813
553,30707901
545,20400802
544,2010024
536,2010039
534,2010019
528,2010035
528,2010134
524,30606002
521,30707902
519,20602403
517,2010061
514,20605201
512,20504205
504,2010031
501,20605402
495,10107802
495,20504204
492,2010063
491,2010027
487,2010062
482,10101301
475,30602504
465,2010064
464,20200906
457,20605401
455,10107801
439,20605502
438,2010119
434,20301814
432,2010005
430,10100204
413,2010029
412,2010122
404,2010074
395,2010120
394,20504602
376,2010118
371,10300201
371,2010121
369,20501804
364,2010127
363,10300207
346,2010037
338,10107701
337,2010129
334,10100404
328,20504801
325,20501802
318,2010128
315,20605002
314,10100206
309,20807202
305,2010059
303,2010117
298,2010028
296,30608002
291,2010060
281,2010126
277,20504802
277,2010141
276,20605501
264,2010081
262,20402801
261,2010073
257,2010374
254,2010140
252,30608001
251,10403701
245,20504902
239,10107702
239,2010078
233,20504604
230,20204001
225,2010082
221,20204101
213,10207101
205,10104301
204,2010071
202,20807602
200,20602104
200,2010077
200,20602106
191,20602103
184,2010375
176,2010084
176,2010083
159,2010013
158,2010016
158,20507401
157,20807601
153,20807502
150,2010015
145,2010070
145,20602105
143,20807501
124,10100406
122,2010069
118,2010014
118,2010079
113,2010380
105,2010379
102,2010080
101,10207102
89,30603301
72,10300504
69,2010057
69,2010058
66,2010325
63,2010364
61,20507303
58,20501408
49,20507304
46,10200903
45,30602506
45,30606701
44,20507301
44,2010135
42,10300506
42,10200904
41,2010049
41,2010138
40,10200901
39,30606703
39,2010288
38,2010365
37,20507302
37,2010366
37,31007001
35,10100407
33,2010319
33,2010341
31,2010290
29,20501401
29,10100605
29,2010363
29,30602505
29,20506501
28,20101816
28,2010277
27,2010302
27,20403602
27,20301815
27,2010249
27,20400803
27,20501411
26,20501410
25,2010320
25,2010137
25,2010198
24,20506502
24,2010211
24,20602101
24,2010303
24,20101817
23,20400804
22,2010287
22,10200613
20,10100609
20,10101202
19,10200614
19,2010278
19,20602102
19,10300601
18,2010214
17,10101201
17,2010382
17,2010345
17,2010342
17,2010276
17,2010213
17,2010267
17,10300607
17,10100408
16,2010327
16,2010335
16,10100610
16,2010217
16,2010336
15,10100606
15,2010200
15,2010248
15,2010289
15,2010184
15,2010305
14,2010199
14,2010331
14,2010182
14,2010308
14,2010221
14,2010346
14,2010223
14,2010381
14,2010275
13,2010216
13,2010194
13,2010282
13,2010185
13,2010224
13,2010203
12,2010205
12,2010215
12,2010222
12,2010269
12,2010209
12,2010328
12,2010190
11,2010296
11,20602201
11,20504201
11,2010163
11,2010273
11,2010202
11,2010337
10,2010281
10,2010220
10,2010301
10,2010283
10,10301102
10,2010156
10,2010274
10,2010193
9,2010154
9,2010268
9,2010151
9,2010270
9,2010358
9,2010167
9,2010309
9,20501412
9,20501413
9,2010116
9,2010114
9,2010311
9,2010143
8,2010258
8,10103901
8,2010338
8,2010219
8,2010179
8,2010178
8,2010354
8,2010306
7,2010165
7,2010332
7,2010210
7,2010195
7,2010295
7,2010225
7,2010353
7,2010349
7,2010357
7,2010347
7,2010344
7,10301101
7,20501701
7,30603601
7,2010113
7,2010149
7,2010257
6,2010326
6,2010286
6,2010243
6,2010333
6,2010343
6,2010304
6,2010144
6,2010192
6,2010189
6,20602601
6,2010188
6,2010201
5,20807201
5,2010166
5,20602301
5,20501901
5,2010262
5,2010175
5,2010294
5,2010115
5,2010191
4,2010284
4,2010204
4,2010242
4,2010170
4,2010218
4,2010239
4,2010018
4,2010186
4,2010350
4,30605901
3,2010334
3,2010240
3,2010261
3,2010245
3,2010145
3,2010231
3,2010228
3,2010177
2,2010285
2,2010373
2,2010172
2,2010173
2,2010174
2,2010176
2,2010368
2,2010187
2,2010207
2,2010234
2,2010241
1,2010280
1,2010369
1,2010378
1,2010226
1,2010230
1,2010235
1,2010168
1,2010146
1,2010111
