2017-05-02 11:00:00-2017-05-02 11:30:00,监测点id
3325,10200104
3031,10300202
2944,10200103
2861,10100405
2721,10200102
2580,10200402
2278,20501405
2241,20500304
2150,20501404
2147,10300212
2144,20100301
2047,20100306
2033,10300505
2009,10300503
1993,20501406
1927,2010132
1832,20501409
1804,20501811
1774,20104605
1763,20501407
1702,10300213
1670,10203801
1638,10203802
1585,20501402
1572,20501403
1564,2010133
1553,2010044
1520,20104607
1520,20501807
1436,10306101
1282,20504202
1280,10100604
1273,2010123
1260,10100603
1253,20400806
1241,20400805
1128,20501810
1125,2010053
1099,20606603
1089,10103502
1075,2010250
1063,10103501
1050,10300602
1036,20502004
1028,20504203
1027,10101001
1015,20502003
960,10100612
938,20605302
935,10100211
903,30606705
880,2010072
852,20507402
840,30606702
834,20300615
830,10101004
828,10101003
818,20507403
812,30606002
797,20501809
796,20606602
788,30701902
787,30701903
784,2010045
780,20606601
768,2010131
751,20503402
749,2010026
724,20605301
705,20606604
701,20503401
695,20104606
693,20602405
687,31006901
685,2010004
682,2010009
677,2010002
677,2010003
658,2010001
657,10100403
649,2010054
647,20606606
646,2010025
643,20606605
633,2010046
631,2010031
626,20504901
611,2010020
597,20300701
592,20200905
585,20602602
584,20602406
573,2010019
573,20602603
573,20504603
572,20501805
564,20104403
564,20605101
550,2010042
545,10101302
543,30606708
539,20605202
526,10107802
526,20605102
525,2010034
521,2010017
521,30707901
506,2010124
502,2010043
501,2010125
492,20501808
488,2010134
467,10101301
464,10107801
461,30602504
458,20504601
457,2010063
456,2010036
455,2010024
453,30707902
451,2010062
447,20504205
445,20504501
443,2010035
436,2010064
430,30606706
429,2010041
428,2010030
415,20504204
415,2010029
415,2010047
414,20501803
414,2010061
410,2010010
408,20200906
408,20605402
405,2010120
405,2010027
402,2010052
400,2010040
395,2010050
381,20605502
381,20605001
378,2010055
378,2010121
372,2010039
371,2010048
371,2010122
370,20605201
369,10100204
364,20101813
364,2010141
361,20605401
355,2010038
352,2010005
352,10107701
352,10100206
351,20101812
351,10100205
346,20400801
341,2010056
340,20400802
335,2010119
330,10300207
325,2010118
316,30606707
314,30606709
312,20504801
310,2010117
297,20504602
297,20504604
295,10300201
292,10100404
285,20501802
277,2010028
277,20301814
274,2010140
262,2010074
257,20504802
255,10107702
254,20104404
254,20605002
250,30608001
248,2010059
247,2010060
245,30606704
243,2010127
241,2010129
240,2010374
238,2010037
238,30608002
233,20605501
231,20602403
229,20501804
219,2010082
218,10403701
218,20204101
211,2010078
210,20104401
208,20602404
206,2010081
203,30606710
202,2010021
202,20104402
201,10207101
196,20602104
194,2010128
193,10100406
189,2010077
187,20504902
184,20807601
180,2010375
173,2010126
167,20807501
167,20602106
163,20602103
160,2010071
159,20507401
158,2010013
158,20602105
152,10104301
151,2010016
146,2010083
146,20807602
135,2010084
128,20807502
124,2010015
121,20807202
121,2010379
114,2010069
114,2010380
113,2010070
111,2010073
101,10207102
99,30603301
96,20402801
87,2010014
79,2010080
72,2010079
70,20507302
70,20204001
70,30602506
62,10300504
62,10300607
58,2010364
54,2010058
53,20507304
53,2010057
51,20501408
49,2010018
49,30602505
49,2010325
38,31007001
37,10100407
37,2010366
37,30606703
36,2010365
36,30606701
35,2010138
35,10200903
35,20507303
34,2010288
34,10200904
31,2010290
31,10100606
30,20602101
30,2010049
30,2010137
30,20506501
29,2010302
29,10300506
29,20501410
29,20506502
27,2010363
27,20501411
26,20501401
25,2010301
25,10200901
24,10200613
24,2010320
24,2010135
24,2010326
23,2010198
23,10100605
21,20101816
21,10300601
21,2010319
20,20507301
20,2010336
20,20400803
19,20403602
19,30603601
19,2010287
19,10100408
19,2010335
19,20400804
19,2010205
19,2010341
19,2010200
18,2010248
18,2010182
17,2010289
17,20101817
17,2010309
17,10100610
17,2010342
17,10100609
16,2010353
16,2010277
15,2010278
15,2010281
15,2010195
15,2010282
15,10101201
15,2010156
15,2010221
14,20301815
14,2010214
14,2010303
13,2010331
13,2010191
13,2010213
13,2010211
13,2010190
13,2010217
13,10301101
13,2010382
13,2010184
12,2010275
12,2010216
12,2010308
12,2010345
12,2010222
12,20504201
12,2010202
12,2010346
12,2010165
11,2010203
11,2010294
11,20602601
11,2010249
11,2010268
11,2010144
11,20602102
11,2010179
11,2010327
11,2010220
11,2010276
10,2010306
10,2010305
10,10101202
10,2010199
10,2010178
9,2010347
9,2010304
9,2010343
9,2010270
9,2010163
9,2010115
9,2010185
9,2010143
9,2010166
9,2010267
8,2010328
8,2010358
8,10103901
8,20807201
8,2010285
7,2010338
7,2010257
7,20501901
7,2010225
7,2010218
7,2010337
7,20501413
7,20501412
7,2010344
7,2010311
7,2010154
7,2010151
7,2010149
7,2010145
7,10301102
6,2010113
6,2010296
6,10200614
6,2010286
6,20602201
5,2010284
5,2010239
5,2010223
5,2010224
5,2010269
5,2010215
5,2010240
5,2010349
5,2010219
5,2010350
5,2010230
5,2010188
5,2010243
4,2010175
4,2010194
4,2010354
4,2010283
4,2010242
4,2010273
4,2010114
4,2010116
4,2010280
4,2010279
3,2010174
3,2010177
3,2010189
3,2010357
3,2010229
3,2010192
3,20501701
3,2010368
3,2010204
3,2010381
3,2010170
3,2010209
3,2010210
3,2010332
3,2010295
3,10101002
3,2010167
2,2010173
2,2010169
2,2010378
2,2010377
2,2010274
2,2010193
2,2010369
2,2010258
2,2010231
2,2010228
2,20602301
2,2010333
2,2010241
2,2010334
2,2010207
2,2010206
2,2010201
2,2010186
1,2010208
