2017-05-03 13:30:00-2017-05-03 14:00:00,监测点id
3206,10300201
2951,10100204
2915,10100205
2901,30606706
2782,2010131
2763,10100403
2757,10100211
2624,20104403
2609,10100404
2589,10300207
2571,30606702
2423,30606708
2418,30606707
2336,10100206
2231,20501810
2116,20501803
2027,20104401
1841,20504601
1793,10100406
1775,20501805
1751,20507303
1726,20204001
1711,20507304
1671,20104402
1625,2010054
1540,20504602
1536,30606709
1503,30606710
1475,20507302
1453,20504603
1424,20501802
1406,20507301
1386,20504604
1369,30606704
1303,2010135
1241,20301815
1223,20301814
1212,20104404
1203,20501804
1044,20400801
972,20602104
966,20602103
941,20400802
932,20602405
835,20101812
807,20501809
802,2010043
800,2010042
797,20602404
791,2010073
781,2010018
769,2010039
763,2010041
727,2010052
709,20602403
678,2010047
669,20602406
656,20602106
631,2010048
611,2010036
591,2010040
591,2010021
586,20101817
534,2010050
435,2010038
424,2010056
401,20501808
399,20807202
377,30603301
375,2010129
374,2010055
365,2010127
358,2010037
309,2010128
298,2010126
263,20402801
214,20605002
204,10104301
197,2010049
147,30602505
129,20602105
72,20507401
57,30602506
47,20501401
32,31007001
