2017-05-03 11:00:00-2017-05-03 11:30:00,监测点id
3980,2010131
3868,20104403
3405,10200104
3285,10300202
3177,10200103
3127,20104401
3054,10100405
2930,10200102
2769,10200402
2715,10100211
2664,20501810
2552,20501405
2508,20104402
2480,20501404
2436,20204001
2426,20500304
2408,10300503
2330,20100301
2327,10300505
2314,10100403
2239,20100306
2235,20501406
2209,10300212
2209,20501811
2117,30606702
2083,30606708
2044,20501409
1960,2010132
1948,20501407
1848,20104605
1837,2010054
1832,10203802
1809,20501805
1801,20104404
1788,10203801
1763,20501402
1744,20501807
1741,2010044
1718,30606706
1710,20501403
1684,20104607
1469,10306101
1450,20504601
1441,10100604
1436,30606707
1433,10300213
1414,2010041
1411,20504202
1408,2010123
1387,20504603
1382,20501803
1370,10100603
1355,10100204
1271,30606709
1263,10100205
1233,2010053
1225,20602405
1220,10100404
1214,10103502
1214,10100612
1206,10103501
1200,10300201
1196,10300602
1187,20606603
1185,20502004
1174,20400802
1166,2010133
1149,2010039
1131,2010042
1130,2010250
1104,20400806
1094,20400805
1088,20504602
1080,20502003
1067,20504203
1066,20400801
1061,20602104
1050,10101001
1026,10100206
1023,30606710
1022,2010043
1021,20602103
1015,20605302
1009,20602404
999,20301814
962,30606704
960,20101812
940,10300207
935,20300615
935,20501809
931,2010021
930,20602403
927,10101003
924,30606705
920,30701903
918,10101004
898,20501802
883,20507403
879,20507402
867,2010025
856,20504604
855,20606602
832,2010072
828,20606601
821,2010052
809,2010003
805,20602106
803,30606002
801,2010026
801,2010004
799,30701902
795,2010002
786,20104606
782,2010047
736,20503401
729,20807202
723,2010045
719,2010009
718,20606604
710,20503402
704,20606606
698,20606605
689,20605301
689,20300701
676,2010036
668,20504901
664,20602406
659,2010040
645,2010048
634,2010073
623,20605102
616,2010031
610,2010020
602,10101302
594,2010034
594,2010046
587,2010125
583,20602603
575,10101301
571,31006901
564,20605202
564,20605101
563,2010127
561,20200905
559,2010124
549,2010001
542,30602504
540,2010038
539,20507302
537,30707901
533,10100406
530,30603301
518,2010134
511,2010129
508,2010017
507,20507304
504,2010019
502,20602602
494,2010024
493,30707902
489,2010035
489,20605001
487,2010050
478,10107802
468,20504205
465,2010029
461,2010062
456,20504204
455,20507303
448,10107801
447,2010056
446,2010027
441,2010061
438,20200906
429,20504501
428,2010063
425,2010055
416,2010128
413,2010018
411,2010064
409,2010037
401,20605201
399,2010120
398,20605401
397,2010010
397,20605502
387,20605402
382,20507301
381,20501808
378,2010119
375,2010141
374,2010122
363,20402801
345,2010121
338,2010005
330,2010126
330,2010030
316,2010118
303,2010117
293,30608001
293,10107701
287,20504801
287,2010074
