2017-05-03 03:30:00-2017-05-03 04:00:00,监测点id
3280,10100406
2586,30606702
2529,30606708
2325,10300207
1801,30606706
1743,30606709
1714,10300201
1487,30606707
1284,10100211
1171,30606704
926,30606710
666,10100405
641,10100404
614,10300212
574,20204001
543,10200402
489,10300213
457,20501404
447,10300202
438,20501405
431,10200103
421,10200104
397,10200102
390,20104403
372,10100403
355,20500304
349,20501409
345,20501406
332,10306101
324,20501407
322,20501403
321,20605302
317,10100204
316,2010019
314,10100205
312,20100301
299,20501402
298,20100306
288,10100206
284,20507302
284,2010044
275,2010017
271,20605301
261,20104401
249,2010046
249,2010131
246,20602406
233,20504602
231,20300615
231,2010133
228,20104404
224,20507303
223,20104402
222,10300503
221,20602602
221,2010132
220,20507304
215,2010018
211,20504604
211,2010250
205,20507301
205,10300505
200,20602603
198,10203802
190,20104605
189,20507402
186,10203801
184,20504601
177,20507403
177,20602404
176,2010045
176,2010123
173,20504603
173,20602405
163,20104607
158,2010042
157,2010054
151,20602403
151,10103502
143,10107802
142,20501811
139,2010043
128,10100603
125,20606603
125,20501810
122,2010135
121,20606606
121,30606002
119,10300602
118,20606605
117,30602504
117,20501809
114,20501802
113,10101003
112,20501803
109,20501807
108,20504202
108,10103501
107,20501805
107,20502004
105,20501804
103,2010134
98,10100604
98,10101004
95,10107801
91,20502003
87,2010053
86,20602104
86,2010119
84,2010141
84,20101816
84,2010021
82,2010020
82,20605102
82,20504501
81,10100612
80,20101813
80,2010026
79,20606601
79,20504203
79,2010118
79,20204101
78,20605202
77,10101001
75,2010120
75,30608002
74,20402801
73,30701903
71,20200905
71,20503401
70,2010047
69,20301814
69,2010049
68,20104606
68,2010048
66,2010052
65,30608001
65,2010031
65,20602103
64,20301815
64,30701902
64,20400806
63,20605101
63,20400801
63,20606602
63,20200906
62,2010117
62,20504901
62,2010025
60,2010029
59,20400805
58,2010040
57,2010375
57,20504801
56,10107702
55,20606604
55,10104301
55,20503402
54,2010061
50,10101302
50,2010062
50,20504204
49,2010002
49,2010009
49,10101301
49,20400802
49,2010003
48,20504205
48,2010077
48,20602106
48,2010036
48,20605502
47,2010055
47,2010030
47,2010004
46,2010039
46,20101817
46,2010005
45,20300701
45,20504802
45,10107701
45,2010059
44,30707902
43,2010056
43,20605201
42,2010122
42,20101812
42,2010038
41,2010001
41,2010010
40,2010073
40,2010063
40,2010072
39,30606705
39,2010041
38,30707901
37,2010078
37,2010126
37,2010050
37,20501808
37,2010060
36,2010140
33,31006901
32,2010035
30,2010064
30,20605501
29,2010127
29,2010128
28,2010129
28,20605402
28,10403701
27,2010024
26,2010374
26,20605001
25,2010124
25,20605401
24,2010034
23,2010125
22,10207101
22,2010121
20,20501408
20,30603301
18,2010074
18,20807502
18,2010081
18,20807602
18,2010082
16,20807202
16,10207102
16,2010071
14,2010027
14,2010037
12,2010083
12,10100408
12,20807501
12,2010326
11,20501413
10,2010058
10,20602105
10,10100407
10,10300504
9,20506502
9,2010028
9,30602505
9,20507401
9,2010084
9,20807601
8,2010379
8,2010057
7,20605002
7,2010302
7,2010080
7,2010325
7,2010079
6,2010319
6,2010138
6,2010220
6,20504902
5,10200613
5,20501412
5,2010320
5,2010199
5,2010014
5,20501411
5,2010070
5,10200904
5,2010069
5,20602102
4,30605901
4,10200903
4,2010013
4,2010289
4,2010194
4,10100605
4,2010016
4,2010363
4,10100606
4,10103901
4,10200901
4,2010301
4,20501410
3,10200614
3,2010346
3,2010309
3,2010287
3,20400804
3,2010303
3,2010290
3,10300506
3,2010337
3,2010336
3,2010366
3,20506501
3,2010248
3,30606701
3,2010269
3,20602101
3,2010163
3,2010185
3,2010192
2,2010358
2,2010341
2,20400803
2,2010342
2,2010354
2,2010365
2,2010200
2,20602601
2,2010311
2,10101202
2,2010210
2,2010189
2,2010277
2,10301101
2,2010382
2,10301102
2,2010137
2,2010381
2,2010114
2,2010223
2,2010257
2,2010151
2,2010268
2,2010216
2,2010273
2,2010165
2,2010166
2,2010156
2,2010278
2,2010167
2,2010380
2,30602506
2,2010176
2,2010188
2,20403602
2,2010198
2,2010195
2,2010190
1,2010364
1,20504201
1,2010345
1,2010214
1,2010347
1,2010193
1,2010145
1,2010205
1,10101201
1,2010353
1,2010201
1,2010146
1,2010149
1,2010154
1,2010174
1,2010357
1,31007001
1,2010215
1,2010377
1,20807201
1,2010015
1,2010332
1,2010331
1,2010274
1,2010281
1,2010209
1,20501701
1,2010283
1,30606703
1,2010308
1,2010306
1,2010286
1,2010288
1,2010304
1,2010294
1,2010270
1,2010333
1,2010267
1,2010334
1,2010335
1,2010378
1,2010231
1,2010229
1,2010225
1,2010224
1,2010116
1,2010222
1,2010338
1,20602201
1,30603601
1,2010219
1,2010217
1,20602301
