2017-05-03 01:00:00-2017-05-03 01:30:00,监测点id
3780,10100406
3734,10100206
3714,10300207
3664,10100205
1882,10300201
1810,10100404
1678,30606702
1203,10100405
1193,20504603
1065,10200402
1013,20507302
950,10100211
907,20507303
854,10300202
825,10200104
795,20100301
774,10100403
760,20501405
752,10200103
735,10200102
717,10100204
715,20501404
711,10300212
702,20500304
700,20507301
642,2010019
638,20501409
618,2010131
601,20100306
583,20501407
573,20501403
567,20501406
555,20501402
545,20501803
536,10300213
525,20104403
493,10300503
489,20507304
486,10300505
478,2010132
459,2010054
441,20104401
433,2010044
430,20104605
425,20104402
421,2010135
410,20605302
402,20300615
396,2010017
395,2010133
386,20504602
377,10306101
374,20605301
369,10203802
363,20504202
346,20501810
345,20602602
344,20507403
341,10203801
331,20501811
330,20602603
321,20507402
315,20104404
315,2010250
311,20504601
310,20101816
310,2010123
304,20104607
297,10103501
293,10100604
292,2010018
258,20602406
258,20606603
256,10103502
254,2010046
254,20502004
250,2010042
249,10101003
246,10300602
245,20301815
242,2010043
242,20501802
238,2010134
231,20504604
227,10101004
224,20602405
223,10100603
221,2010045
218,20501807
215,10100612
211,2010053
205,20602404
204,10101001
198,20501805
195,20504203
190,20602403
188,30606002
188,20501809
186,2010020
186,2010021
174,10107801
170,20606606
165,2010047
162,2010048
160,20502003
159,20606605
159,20104606
158,30701902
156,20101813
156,20605101
155,20400806
154,2010025
153,20204001
153,20101817
152,20605202
151,20504901
149,20400805
149,20503401
147,2010026
146,20400801
145,30701903
138,20301814
137,20606601
137,2010031
135,10107802
133,2010003
132,30602504
130,20504501
129,2010002
127,2010141
127,2010073
127,20503402
125,10101302
124,20200905
120,20504204
120,30707902
119,2010004
118,2010009
117,2010052
116,2010072
116,20605102
115,20606602
115,2010119
111,2010124
109,20400802
109,2010125
107,20300701
106,30606705
106,20606604
105,20605201
105,2010005
104,20504205
102,20602103
102,2010062
102,20504802
101,2010040
101,20200906
101,20504801
100,20501808
100,2010064
99,2010036
98,2010117
98,20204101
97,10101301
97,2010049
97,2010120
96,2010063
95,2010010
95,20402801
94,2010035
92,30608002
89,2010118
89,2010061
88,20602104
88,2010077
86,2010055
82,2010078
82,2010126
81,31006901
80,2010030
78,2010001
77,2010375
76,20605501
76,2010041
75,2010039
75,30707901
75,30608001
74,10104301
73,2010121
72,2010050
71,20101812
71,2010056
71,2010038
70,20605001
70,2010128
68,20602106
68,20605502
67,2010024
67,10107702
65,20807202
63,2010140
62,2010034
62,10107701
56,2010122
55,20605401
53,2010127
53,2010374
52,2010082
51,2010129
49,10207101
48,2010060
48,2010081
47,2010029
47,2010027
46,2010074
44,2010059
44,20605402
44,10403701
44,2010071
43,10100408
38,30603301
37,2010028
36,20807601
36,20504902
33,2010083
32,2010070
31,10207102
30,20602105
27,20807501
27,20807502
27,30602505
25,20807602
23,2010037
21,2010014
21,2010069
21,2010084
18,2010379
17,10103901
17,2010016
15,10100407
15,2010326
14,2010015
14,2010079
14,2010364
14,2010138
13,10100605
13,2010302
12,2010325
12,2010080
12,2010380
12,10300506
12,20501408
12,20605002
11,20501412
11,20501413
11,10200614
11,2010366
11,30606701
11,10100606
10,2010301
10,2010305
10,10300504
9,2010249
9,20507401
8,2010320
8,2010190
8,30602506
8,10200903
8,20506501
8,2010290
7,2010013
7,10301102
7,20506502
7,2010303
7,2010365
7,10100610
6,30606703
6,10301101
6,2010287
6,2010319
6,10300607
6,2010137
6,10200613
6,10200901
5,10200904
5,30605901
5,2010198
5,2010184
5,10300601
5,2010058
5,2010289
5,2010248
5,2010336
4,2010189
4,20602201
4,2010205
4,20501411
4,2010278
4,2010270
4,20602601
4,2010327
4,2010156
4,20602101
4,2010216
4,2010337
4,2010357
4,2010363
4,2010213
4,2010342
4,20400804
4,2010346
4,2010220
4,2010057
3,2010224
3,2010353
3,20501410
3,2010215
3,2010188
3,2010210
3,2010222
3,2010165
3,2010311
3,2010345
3,2010343
3,2010341
3,2010358
3,2010338
3,2010335
3,2010308
3,2010199
3,2010309
3,2010200
3,2010219
3,2010306
2,2010274
2,20807201
2,2010331
2,2010350
2,2010201
2,2010281
2,30603601
2,2010344
2,2010294
2,2010378
2,2010217
2,2010203
2,2010381
2,2010382
2,2010116
2,2010144
2,2010172
2,2010173
2,2010179
2,2010182
2,2010191
2,2010193
2,2010195
2,2010354
2,2010347
2,2010209
2,2010211
2,20403602
1,2010268
1,2010225
1,2010167
1,2010166
1,2010163
1,2010328
1,2010154
1,10101202
1,10101201
1,2010334
1,20602701
1,2010151
1,2010149
1,2010146
1,2010223
1,2010214
1,2010115
1,2010114
1,10100609
1,2010369
1,2010221
1,2010175
1,2010176
1,2010202
1,2010283
1,2010273
1,2010267
1,2010275
1,2010276
1,2010277
1,2010262
1,2010280
1,2010194
1,2010282
1,2010288
1,20501701
1,2010186
1,2010296
1,20400803
1,2010241
1,2010349
1,20504201
1,2010304
1,2010228
1,2010177
1,2010185
