2017-05-03 13:00:00-2017-05-03 13:30:00,监测点id
5623,10300201
5071,10100204
4839,10300207
4817,10100205
4709,10100206
4650,10100404
4054,30606708
3293,10100406
3257,30606706
3163,20501803
2921,2010135
2846,10100403
2682,30606707
2558,10100211
2550,20504604
2502,20104403
2462,20301815
2455,20504602
2330,30606709
2262,2010131
2186,20301814
2001,30606702
1924,20104401
1871,30606704
1817,20501810
1736,20501805
1726,20507303
1709,30606710
1594,20204001
1584,20104402
1570,20504601
1501,20507304
1442,2010054
1402,20507302
1342,20101817
1330,20507301
1322,20504603
1234,20501802
1144,20501804
1115,20104404
844,20602103
791,20602104
780,2010018
773,20400801
756,20602405
742,20400802
742,20501809
706,20602403
706,2010042
696,2010073
687,20602404
672,20101812
652,2010043
634,2010041
626,2010039
571,2010052
553,2010036
546,2010048
545,2010040
535,2010021
523,2010047
496,20602406
484,20602106
412,2010038
409,2010050
400,20807202
312,2010056
311,30603301
309,2010037
301,20501808
288,2010127
283,2010129
278,2010055
255,20402801
234,2010128
217,2010126
211,2010049
167,30602505
143,10104301
141,20605002
135,20602105
66,20507401
63,30602506
33,20501401
13,31007001
