2017-05-03 19:30:00-2017-05-03 20:00:00,监测点id
5267,10100406
4982,10100204
4981,10100206
4959,10300207
4539,10100205
3781,10100404
3404,30606706
3247,10300201
2836,10100403
2768,30606707
2598,10200102
2533,2010131
2426,20100301
2208,10300503
2145,10100211
2144,20104403
2061,20100306
1970,20501409
1958,2010054
1951,30606704
1933,20104605
1892,20501407
1882,30606708
1867,30606702
1790,20501402
1756,2010132
1716,20104401
1686,20507303
1684,20501406
1683,20104402
1623,30606710
1616,20501403
1573,20301814
1566,20504602
1531,20507304
1487,20507302
1461,20501810
1458,20104607
1448,20501803
1361,10203802
1301,20504603
1282,20504601
1271,20507301
1256,2010133
1239,2010123
1172,2010135
1120,2010250
1106,20501805
1086,20502003
1053,20301815
1049,20504604
1012,20502004
998,20101813
993,20101816
949,20300615
943,10103501
901,20400801
875,20501802
864,20504203
844,30606709
842,10100612
807,2010073
797,20104606
795,20602104
792,2010042
761,20501804
756,20204001
744,20602404
742,2010043
722,20507402
721,2010025
696,20507403
693,2010040
693,2010021
692,2010004
689,2010003
675,2010002
657,2010036
650,20501809
637,20400802
635,20104404
630,2010018
622,20602403
620,20602602
620,20602405
582,2010047
564,2010009
560,2010034
553,20300701
551,2010048
543,2010052
542,2010035
540,20605502
536,20101817
530,20602103
530,2010038
529,20605202
518,20101812
497,20602406
481,10107802
473,2010061
471,20504501
456,20605402
453,20504204
445,2010055
445,2010134
437,30602504
437,2010030
435,2010072
430,20605201
429,2010064
424,2010141
422,2010063
420,20504205
416,2010024
415,2010005
412,2010124
411,10107801
395,2010050
391,2010125
389,20605401
378,2010128
365,2010062
357,2010039
354,20602106
352,2010126
344,2010041
331,2010121
316,20504801
314,20501808
313,2010119
310,20504802
307,10101301
306,2010049
290,2010118
287,10107701
282,2010140
279,2010122
276,2010056
272,2010129
268,20807202
267,2010120
266,10107702
258,2010117
254,2010127
248,30608001
247,20605501
238,20204101
236,2010029
233,30603301
222,20402801
213,2010078
211,2010060
209,10207101
201,2010374
194,2010059
185,2010082
184,2010077
183,2010071
182,2010081
179,2010037
165,20807502
163,20807501
160,20807602
156,30602505
154,10104301
144,20807601
139,2010375
125,2010084
123,2010083
118,20602105
115,2010379
115,2010380
111,2010014
102,20605002
98,2010079
95,2010070
95,2010015
91,10207102
86,30602506
79,2010080
61,2010013
57,2010069
53,10300506
52,10200903
51,10100605
51,20501401
48,2010058
46,10300504
46,2010057
42,2010364
39,20507401
39,20501411
38,10100606
37,30606703
34,2010016
34,20501408
34,2010138
33,2010302
33,10100407
32,2010325
32,10200901
31,2010319
31,2010365
30,2010289
29,20501410
29,20602101
29,2010290
29,20506501
28,2010288
28,2010366
27,10100408
27,20400804
27,30606701
25,2010137
24,2010320
24,2010287
24,2010326
23,10200904
23,20602102
21,2010363
21,2010382
21,10300601
20,20501412
20,10301101
19,10100609
18,2010183
18,2010248
18,10200613
17,2010336
17,2010214
17,20501413
16,2010269
15,2010345
15,2010278
15,2010205
15,2010311
15,2010199
14,2010194
14,20504201
14,20400803
14,2010353
14,2010249
14,2010182
14,2010357
14,2010331
14,2010346
13,2010335
13,2010277
13,10300607
13,10301102
12,2010163
12,2010216
12,2010341
12,2010282
11,2010304
11,2010154
11,2010198
11,2010219
11,2010217
11,2010273
11,2010267
11,20602601
11,2010337
10,2010176
10,2010303
10,2010344
10,2010220
10,10100610
10,2010308
10,20403602
10,2010327
10,2010211
10,2010268
10,2010342
10,2010200
10,10101201
9,2010202
9,2010274
9,2010190
9,2010275
9,2010281
9,2010358
9,2010223
9,10101202
9,2010195
9,2010185
9,2010215
9,10200614
8,31007001
8,2010149
8,2010213
8,2010114
8,2010209
8,2010347
8,10103901
8,2010203
8,2010338
7,2010343
7,30605901
7,2010143
7,2010151
7,2010156
7,2010192
7,2010222
7,2010257
7,30603601
7,2010191
6,2010349
6,2010296
6,2010305
6,2010309
6,2010165
6,2010177
6,2010179
6,2010166
6,2010225
5,2010354
5,2010332
5,2010328
5,2010224
5,2010243
5,20602201
5,2010286
5,2010221
5,2010184
5,2010188
5,2010270
4,2010276
4,2010193
4,20501901
4,2010201
4,20602301
4,2010210
4,2010306
4,2010242
4,2010295
4,2010378
3,2010283
3,2010189
3,2010231
3,2010258
3,2010116
3,20807201
3,2010333
3,2010218
3,2010262
3,2010301
3,2010279
3,2010167
3,2010144
3,2010145
3,2010285
3,2010113
2,2010376
2,2010239
2,2010294
2,2010245
2,2010280
2,2010115
2,2010373
2,2010261
2,2010174
2,2010178
2,2010207
2,2010170
2,2010377
1,2010284
1,2010111
1,2010241
1,2010240
1,2010350
1,2010334
1,2010369
1,2010146
1,2010164
1,2010168
1,2010172
1,2010173
1,2010186
1,2010187
1,2010204
1,2010228
1,2010229
1,2010232
1,2010234
1,20501701
