2017-05-03 12:00:00-2017-05-03 12:30:00,监测点id
6670,20507303
6064,20507304
4460,20507302
4208,20507301
3955,10300201
3727,30606708
3720,10100204
3607,20501803
3515,10300207
3439,10100404
3371,10100205
3156,10100206
2956,20504602
2903,10100211
2889,20504604
2840,20501802
2785,10100403
2736,30606702
2661,30606706
2502,20501805
2364,2010131
2327,2010054
2322,20504601
2226,30606707
2076,20104403
2069,30606704
1945,30606709
1924,20301814
1785,2010135
1784,20204001
1772,20301815
1767,10100406
1613,20104401
1538,20501810
1537,20104402
1404,20504603
1380,30606710
1065,20501804
985,20104404
935,20101817
811,2010073
784,20602405
750,2010018
750,20400802
747,20602103
702,20400801
681,2010043
677,20602104
667,2010042
622,10200104
621,20602404
616,20101812
612,20501809
611,2010021
591,2010048
585,20602403
567,2010047
563,2010052
539,2010036
521,2010039
520,2010041
512,2010040
511,10100405
494,10300202
486,20602406
477,10200103
460,10200102
433,20602106
410,10300212
401,20807202
385,2010050
380,2010038
375,10200402
370,2010055
365,2010056
363,20500304
355,10300505
349,10300503
348,10300213
343,20100301
335,20501404
334,20100306
333,20501405
301,20501407
280,20501811
278,2010037
273,20501409
270,2010126
269,2010128
267,20501406
266,20104605
266,10306101
262,2010129
261,20501808
260,20501807
259,30603301
255,2010133
250,2010049
240,20501402
239,20501403
238,2010044
235,20402801
234,20504202
232,2010127
228,2010132
227,20104607
225,10203802
224,10203801
217,2010053
213,10103501
197,10100604
192,10101001
191,10100603
188,20502004
186,20606603
186,30606705
176,2010123
174,20400806
172,20400805
171,10300602
168,10103502
168,20507403
167,10100612
167,20504203
165,10101003
164,2010250
157,20502003
152,20300615
146,10101004
145,20507402
142,30602505
136,20602105
131,10104301
130,20605002
122,2010072
122,20605302
121,2010004
120,30606002
119,2010026
118,20606602
118,30701903
118,2010002
117,20605301
117,2010003
116,20504901
115,20606601
114,20606604
111,20104606
110,2010045
110,2010020
108,2010046
107,2010009
107,20602603
101,10107802
99,20606605
99,30701902
98,10101302
98,2010035
96,20605102
96,30707901
94,20503402
93,20602602
92,20503401
91,2010134
91,2010025
87,20504204
86,30707902
82,20605101
82,20605202
81,2010031
80,2010034
79,20606606
79,20300701
79,10101301
75,2010061
75,2010027
75,2010125
75,2010019
75,10107801
74,20605402
74,2010063
72,2010124
71,2010010
69,20200905
69,2010001
67,2010024
67,20605401
66,2010062
66,30602504
66,31006901
66,20605502
65,20504501
63,2010017
63,20200906
62,20504205
61,30602506
59,20605201
57,2010141
57,2010117
57,20605001
56,20507401
56,2010122
55,2010121
52,2010120
51,10107701
51,10107702
50,20501401
48,2010028
48,2010005
46,2010119
44,2010140
44,30608002
43,10207101
42,2010030
42,30608001
41,20204101
40,2010074
40,2010082
40,20504801
40,20504802
40,2010029
39,2010078
39,2010081
38,10403701
38,20504902
37,2010118
37,2010060
35,2010059
33,2010375
33,2010071
33,2010084
31,20605501
31,2010374
30,20807601
30,2010070
28,2010083
27,2010380
24,2010013
24,2010077
23,20807501
22,2010016
20,10207102
20,20807602
19,2010379
13,2010069
12,10100407
12,2010057
12,2010058
11,20807502
11,10200903
11,2010364
11,2010079
10,2010015
10,31007001
10,20501408
10,2010080
9,2010014
9,2010365
8,10300506
7,2010138
7,10100606
6,20400803
6,2010319
6,30606703
6,10200614
6,2010366
5,2010270
5,2010381
5,20602102
5,20501410
5,2010325
5,30606701
5,2010269
4,2010382
4,2010182
4,10100605
4,2010345
4,2010137
4,2010327
4,2010199
4,10101201
4,10300601
3,2010203
3,2010114
3,2010225
3,2010336
3,10100408
3,2010335
3,2010311
3,2010201
3,2010179
3,2010331
3,10300504
3,2010248
3,2010344
3,2010249
3,20501411
3,2010198
3,10301101
3,10300607
3,2010363
2,2010143
2,2010145
2,2010303
2,2010210
2,20403602
2,2010274
2,20501901
2,2010209
2,2010163
2,2010290
2,2010166
2,2010205
2,20506501
2,10301102
2,2010308
2,2010214
2,2010219
2,20807201
2,2010279
2,2010341
2,10100610
2,2010337
2,2010342
2,2010221
2,2010280
2,2010267
2,2010268
2,2010278
2,2010288
2,10200901
2,2010326
1,2010195
1,2010309
1,2010257
1,2010277
1,2010194
1,2010275
1,2010332
1,2010218
1,2010240
1,2010320
1,2010215
1,2010239
1,2010229
1,2010224
1,2010220
1,2010211
1,2010212
1,2010190
1,30603601
1,2010192
1,2010295
1,2010186
1,2010282
1,2010281
1,2010113
1,2010357
1,2010354
1,2010350
1,20602601
1,2010200
1,2010301
1,2010185
1,10100609
1,2010296
1,2010343
1,2010283
1,2010285
1,2010287
1,2010289
1,10200613
1,2010378
1,20602301
1,20602201
1,2010306
1,2010304
1,20501412
1,20501413
1,20501701
1,2010176
1,2010174
1,2010172
1,2010168
1,2010156
1,2010154
1,2010144
1,20602101
1,2010302
1,20506502
1,2010165
