2017-05-24 03:20:00-2017-05-24 03:30:00,监测点id
3011,2010222
2025,2010223
2023,10100203
1052,10100204
1035,10100206
1032,10300207
1019,10100404
1007,20501803
1003,20501802
934,20101813
913,20501805
634,30606702
556,10300201
526,2010365
474,30606706
427,20104607
417,30606707
342,10100211
341,20504603
307,30606704
256,30606710
246,20501408
218,10100406
208,20507303
203,20507302
200,10100405
188,10100408
183,10200103
183,20501405
182,2010325
176,10100407
175,2010302
172,10200104
169,20501404
168,20204001
163,20501412
158,20501410
156,10300202
152,10200102
141,2010326
130,20501402
130,20501413
129,20100301
128,20507301
127,20501406
126,20501403
122,30606701
120,20501411
119,10306101
118,20104403
116,20501409
116,10100403
104,20507402
102,2010301
101,10300212
100,20300615
99,20501407
96,10200903
96,20100306
95,20605302
95,20104401
94,2010319
94,10103901
92,10100205
91,10100606
89,2010019
88,2010045
88,2010131
88,10300504
88,20507403
85,10300213
84,10203802
84,10301102
82,20507304
82,20506501
81,2010290
80,2010046
77,10100605
77,20104605
77,2010320
75,2010289
74,20104404
74,2010138
74,2010044
74,20500304
73,20501811
72,10200614
71,20602406
71,10300503
71,20602603
71,10300505
70,20602405
68,20605301
68,20504601
67,20104402
67,2010123
66,2010364
65,2010250
62,2010137
62,2010018
61,20606606
60,10203801
60,2010054
56,20506502
56,10301101
56,20602602
56,20606504
56,10200901
55,10300506
55,2010288
55,20504604
55,2010249
55,2010366
54,20602404
54,2010199
54,2010198
54,2010336
51,20602101
51,2010134
51,2010304
50,10200613
49,30606708
48,20606503
48,2010303
48,2010381
48,10103502
48,2010190
47,20504202
47,10300602
46,2010363
45,2010309
45,20502004
45,20501804
45,20501809
44,10101003
43,10100604
43,20602403
42,2010311
42,20606603
42,10100610
42,2010216
41,20501807
40,10103501
40,2010166
39,2010053
39,2010335
39,10100603
38,10300601
38,10107802
38,20606605
37,2010219
37,2010062
37,30606709
37,2010248
36,30606703
36,10100609
35,2010213
35,2010377
35,20400804
34,10101004
34,20606601
34,2010043
33,2010025
33,10101001
32,2010203
32,2010193
32,20602201
31,20104606
31,20503401
31,2010205
30,2010345
30,10100612
30,2010382
30,2010020
30,2010167
29,2010327
29,2010042
29,2010378
29,20501810
29,2010341
28,20504203
28,10300607
27,2010342
27,2010306
27,2010021
27,2010353
26,2010354
26,2010287
26,2010338
26,10101302
26,30606002
26,2010026
26,2010048
25,20504901
25,30608001
25,20200905
25,20504501
25,2010191
25,2010185
24,20502003
24,2010061
24,10107702
24,2010151
24,2010200
24,2010120
24,2010184
24,2010202
23,30605901
23,30608002
23,30701903
23,20605502
23,2010195
23,20602102
23,20605202
23,20605201
23,2010268
23,2010267
23,2010278
23,2010220
23,2010260
23,20501901
23,2010156
22,2010346
22,20605102
22,2010031
22,20602601
22,20503402
22,2010211
21,2010192
21,20400802
21,20200906
21,20400803
21,2010003
21,2010277
21,20602103
20,20504702
20,2010194
20,30701902
20,2010073
20,2010305
20,2010154
20,2010004
19,2010051
19,2010217
19,2010119
19,2010209
19,20101812
19,2010337
19,20602104
19,2010149
19,2010009
19,2010182
19,2010308
19,2010002
19,2010358
19,2010351
18,2010375
18,2010049
18,20400801
18,20204101
18,2010201
18,20504205
18,2010176
18,2010144
18,20504801
18,10107801
17,2010117
17,10101301
17,2010183
17,20606602
17,30603601
17,20504204
17,2010116
17,20504802
17,10104301
17,2010259
17,10101201
17,10101202
17,20403602
17,10107701
16,2010163
16,20602106
16,2010276
16,2010214
16,2010273
16,30606705
16,2010077
16,20605101
15,2010189
15,30707901
15,20606604
15,2010188
15,2010072
14,30707902
14,2010165
14,20504701
14,20605501
14,2010040
14,2010121
14,2010332
14,2010130
14,2010357
14,2010274
14,2010347
13,2010050
13,2010275
13,2010047
13,2010141
13,2010143
13,2010126
13,2010005
13,2010029
12,2010282
12,20300701
12,30603301
12,2010179
12,2010125
12,2010063
12,2010010
12,2010114
12,2010124
11,2010122
11,2010374
11,2010028
11,20504201
11,20807201
11,20605001
11,2010221
11,2010146
11,2010210
10,2010178
10,2010071
10,2010128
10,2010059
10,10403701
10,2010269
10,2010140
9,2010329
9,2010064
9,2010283
9,2010078
9,20501808
9,20501701
9,2010039
9,2010218
9,2010052
9,20605402
9,2010030
8,2010113
8,2010115
8,2010323
8,31006901
8,2010328
8,2010258
8,2010036
8,2010224
8,2010129
7,2010296
7,2010286
7,2010281
7,2010145
7,2010225
7,2010270
7,2010118
7,2010333
7,2010285
7,2010177
7,2010173
7,2010172
7,20605002
6,20605401
6,20807502
6,20807202
6,2010280
6,2010027
6,2010350
6,2010060
6,30602505
6,2010243
6,2010330
6,2010034
6,2010294
5,2010001
5,2010084
5,2010035
5,2010295
5,2010373
5,2010083
5,2010164
5,20807601
5,2010024
5,2010266
5,2010070
5,2010265
5,2010127
5,2010257
4,2010228
4,2010279
4,20507401
4,2010324
4,10207102
4,2010037
4,2010074
4,2010038
4,2010207
4,2010082
4,2010041
4,20602301
4,10207101
3,20301814
3,20602105
3,2010057
3,2010379
3,20504902
3,2010069
3,2010334
3,20807501
3,2010284
3,2010058
2,2010175
2,2010237
2,2010245
2,2010380
2,2010230
2,2010229
2,2010080
2,2010174
2,2010208
2,2010239
1,20602701
1,2010111
1,2010349
1,2010206
1,2010376
1,2010170
1,2010241
1,2010233
1,2010169
1,2010236
1,2010240
1,2010186
1,2010242
1,2010261
1,2010262
1,2010081
1,30602506
1,2010079
