2017-05-01 05:00:00-2017-05-01 05:30:00,监测点id
1995,30606702
1122,10100211
986,20507402
963,20507301
963,20507304
938,20507403
904,20507302
763,10100405
695,10100406
681,20507303
634,10200402
605,10200103
567,20204001
541,10300212
507,20501807
505,20501405
486,10200104
483,10200102
478,20501805
473,10300213
471,10300201
449,10100205
445,10300202
422,2010133
420,20500304
401,20501409
397,2010132
390,10100204
385,20501407
377,20100306
370,20100301
366,10100403
361,20501404
354,10300207
353,2010044
342,20501403
333,30606706
329,10100206
325,20501803
323,20104404
315,2010135
314,10203802
308,20605302
306,20104403
303,20501810
302,2010019
293,20605301
292,2010017
291,20101813
282,20301814
269,10203801
266,10100404
262,20501402
260,20501406
256,30606707
255,20400806
252,2010131
250,20602405
250,20400805
249,20104402
249,20501802
247,20104401
237,20602403
231,20602404
228,30606708
224,30606704
217,20301815
216,2010018
215,2010123
213,20504601
212,20602603
209,20501809
208,20501811
204,2010134
204,20101816
203,20104605
200,30606002
199,10300503
187,20602602
181,20104607
180,10306101
179,10300505
172,20504603
171,2010250
168,2010042
163,2010043
162,20602406
159,2010073
159,10103501
156,20606603
156,2010045
155,20504602
154,2010072
151,2010001
146,31006901
142,20503401
141,10300602
138,20606606
138,20502004
138,10103502
137,20300615
136,20101812
136,2010054
132,20204101
132,2010046
129,10100604
128,20504604
128,20501804
125,10101003
121,2010031
119,20502003
119,20400802
115,20504202
115,20602104
115,30602504
114,20606605
114,20400801
111,20606602
111,2010053
111,2010010
107,10100612
107,10101001
104,20605202
103,30606710
102,20602103
101,30701902
100,2010020
97,2010025
96,2010021
96,20101817
96,2010026
94,2010117
93,20606604
93,2010119
92,20504203
91,20104606
91,20504205
91,30701903
90,20606601
90,20501808
88,20503402
87,10101004
85,20200905
84,10107802
84,10100603
82,2010030
82,30606705
82,10107801
81,2010050
81,2010120
79,2010040
78,30606709
77,2010016
73,20602106
70,20300701
70,20504901
69,2010047
69,2010048
69,20504802
67,20402801
67,2010141
67,30707901
65,2010118
64,20504801
63,20504204
63,30707902
62,2010052
61,2010061
60,2010122
59,20200906
59,2010036
58,30608002
58,2010039
57,2010077
57,2010009
56,20605102
56,2010029
56,2010127
54,2010078
54,20605502
53,20605101
52,2010004
52,2010003
51,2010056
51,2010129
51,10101301
51,2010038
48,2010002
48,2010015
48,30608001
48,20504501
47,2010041
46,2010062
46,2010375
45,2010005
45,20807202
45,10101302
45,20501411
43,2010374
40,2010124
40,2010140
40,20605402
40,20605201
39,2010125
39,2010060
38,30603301
37,20501410
37,2010063
37,20605501
36,10107702
36,2010064
35,20602105
35,2010121
35,20507401
34,20605401
34,2010055
33,2010013
33,2010081
32,10403701
31,10104301
31,2010059
31,2010082
30,10207101
28,10107701
27,20807601
26,2010037
26,2010024
24,2010366
24,2010035
22,20605001
22,10207102
21,2010071
21,2010049
20,2010128
20,2010034
20,2010070
19,20807602
18,20807502
17,2010027
17,2010014
16,2010028
16,10200903
16,2010126
16,2010084
14,2010083
13,20501408
13,2010057
13,2010058
12,2010365
12,20506501
12,2010069
11,20606504
11,20807501
11,2010380
11,20504902
10,20605002
10,10100407
10,2010074
10,10300504
9,2010080
9,20501413
8,2010079
8,2010364
8,2010138
8,2010379
7,10100408
7,2010194
7,20400804
7,10200901
7,2010325
7,10200904
7,2010249
7,20506502
7,20501412
6,10103901
6,2010326
6,2010319
6,20400803
6,2010248
6,2010290
5,2010302
5,2010223
5,2010303
5,20606503
5,10100606
5,30602505
4,2010151
4,2010301
4,2010335
4,20403602
4,2010182
4,20602102
4,10300506
4,2010277
3,2010363
3,2010185
3,2010382
3,10300607
3,10301101
3,10301102
3,20602101
3,2010205
3,20504201
3,2010353
3,2010304
3,2010203
3,2010190
3,2010202
3,2010268
3,2010267
3,2010195
3,2010225
3,2010154
3,2010216
3,2010221
3,2010320
2,2010144
2,2010222
2,2010341
2,2010217
2,2010145
2,2010137
2,2010342
2,2010191
2,2010115
2,2010214
2,2010198
2,20501701
2,10200614
2,2010280
2,30605901
2,2010328
2,2010338
2,10100610
2,2010177
2,2010347
2,2010336
2,2010166
2,20602601
2,30602506
2,2010156
2,2010294
2,2010288
2,10101201
1,2010163
1,20807201
1,2010172
1,2010200
1,2010174
1,2010192
1,2010201
1,2010149
1,2010146
1,2010178
1,10100605
1,2010165
1,2010215
1,30606703
1,2010284
1,2010344
1,2010345
1,2010346
1,2010350
1,2010357
1,2010334
1,2010332
1,2010331
1,2010327
1,2010309
1,10300601
1,2010287
1,2010282
1,2010206
1,2010381
1,2010281
1,2010275
1,2010257
1,2010240
1,2010239
1,2010220
1,10200613
1,2010113
1,2010116
1,2010211
1,2010209
1,2010179
