2017-05-01 18:30:00-2017-05-01 19:00:00,监测点id
4897,10300201
4638,10300207
4499,10100204
4462,10100205
4205,10100206
4087,20501803
4020,30606706
3917,20501802
3727,20501804
3679,20504602
3369,10100404
3160,30606707
3011,10100405
2920,10200103
2908,10100406
2782,10300202
2621,10200104
2554,10100211
2546,2010131
2499,10200102
2447,2010135
2394,10100403
2231,20100301
2224,10200402
2198,2010044
2155,20501811
2149,20500304
2124,2010042
2060,2010133
2019,2010132
2008,10300505
2000,10300212
1962,30606702
1936,20501805
1935,20104404
1929,20101816
1918,10300503
1908,2010054
1901,20501807
1866,20501405
1862,20104403
1797,20501810
1796,20501404
1786,30606710
1778,20100306
1734,2010043
1728,20204001
1696,20104605
1673,20301814
1645,20501402
1620,10203801
1609,10300213
1594,10306101
1585,30606708
1563,20101813
1546,20501406
1534,20507303
1529,20301815
1522,20501409
1514,2010030
1500,20104401
1484,10203802
1456,20501407
1406,2010040
1403,20104402
1395,20507304
1367,20504202
1334,20507302
1323,20104607
1306,20400801
1274,20504604
1233,20501403
1225,30606704
1198,20606603
1186,20504603
1168,20507301
1156,20602404
1117,2010036
1093,2010038
1087,20200906
1077,2010073
1059,20101817
1050,20606602
1031,10100604
1008,2010053
999,20504601
995,2010123
985,10101001
976,10300602
969,10103501
951,20504203
946,2010250
926,10100603
924,20502003
921,30606709
903,20606604
891,20502004
889,20606606
880,20606601
879,20300615
867,20602406
862,30606705
848,20605302
808,10103502
803,20602104
791,20602403
769,10101003
760,20602603
754,20507403
753,20807202
749,20605301
744,20104606
744,2010047
741,20507402
737,10101004
732,2010041
729,20101812
726,20602103
725,2010039
715,2010026
711,20605402
710,2010034
706,20503402
699,10100612
694,30701903
693,2010046
690,20400806
690,2010025
681,20400805
677,20503401
657,20605101
648,20504901
642,2010010
642,2010019
638,2010045
635,2010126
633,2010009
629,2010017
628,20200905
628,30606002
623,20602602
606,2010048
599,2010003
594,2010004
594,2010002
590,30701902
585,2010120
582,2010020
577,20400802
559,2010062
556,2010018
549,20501809
548,20300701
546,20605001
543,20602405
540,20605102
522,2010050
507,20605401
507,2010052
506,2010035
500,20606605
487,2010021
485,2010129
484,2010134
481,2010122
478,30707901
478,2010031
469,20501808
462,30608002
462,2010027
461,2010141
458,2010063
458,30707902
454,2010127
449,2010055
443,20605202
443,10107802
438,20504501
432,20605201
432,2010072
431,20504205
423,10107801
422,2010064
419,31006901
414,2010128
412,2010118
408,2010001
407,2010029
403,2010061
397,10101302
393,2010037
392,30602504
388,2010049
384,2010119
376,2010070
375,20504204
372,20807602
362,2010005
354,2010056
336,20602106
335,2010014
333,2010124
324,2010028
322,2010125
322,2010140
317,10101301
315,2010024
313,2010117
308,20807502
289,2010078
282,30603301
276,2010059
270,2010121
268,2010060
244,20605502
244,20402801
242,10403701
242,30602505
237,10107702
236,20504801
236,10107701
230,2010074
229,20605501
227,2010374
224,20504802
219,2010015
213,2010077
193,30608001
190,20807601
188,2010081
183,10104301
177,2010082
175,10207101
168,2010071
167,20605002
156,20204101
155,20807501
151,2010375
148,20504902
143,2010380
142,2010083
128,30602506
126,20602105
114,2010084
114,2010379
106,2010016
91,10207102
84,2010013
80,2010080
76,2010079
69,31007001
65,2010057
65,30606701
64,2010058
62,2010069
61,10300504
55,2010365
53,20501410
53,2010364
50,10200904
49,10100407
43,10300506
42,20507401
41,10200903
40,2010366
39,20501411
37,30606703
37,2010363
36,10200901
35,2010137
35,20400804
35,20501408
32,2010138
30,2010290
30,10100408
29,2010319
29,20506502
28,2010325
27,10100605
26,20506501
24,20602101
24,2010114
23,2010302
23,2010199
23,20602102
20,2010191
20,2010277
20,10200613
20,2010220
20,2010341
19,2010320
19,2010288
19,10300601
18,10301102
18,20400803
18,10100606
17,2010223
17,20403602
17,2010249
17,2010346
17,2010287
16,10200614
16,2010198
16,2010178
16,2010342
16,2010336
15,2010216
15,2010331
15,10100609
15,2010335
14,20501412
13,2010202
13,2010224
13,10300607
13,20602201
13,2010269
13,2010205
12,2010182
12,2010163
12,2010211
12,2010354
12,2010303
12,2010165
11,2010270
11,2010301
11,2010225
11,2010219
11,2010213
11,2010203
11,2010195
11,2010193
11,2010267
10,2010327
10,10100610
10,2010311
10,2010215
10,2010190
10,2010337
10,2010278
10,20504201
9,10101201
9,10101202
9,2010248
9,2010305
9,2010115
9,2010116
9,2010273
9,2010214
9,2010188
9,2010382
9,10301101
9,2010326
9,2010243
9,2010156
9,2010184
8,2010309
8,2010274
8,2010353
8,2010282
8,20501413
8,2010344
8,2010345
8,2010275
8,2010200
8,2010296
8,2010166
8,2010149
8,2010328
8,2010276
8,2010210
7,2010229
7,2010218
7,2010217
7,2010268
7,2010222
7,2010294
7,2010286
7,2010189
7,30603601
7,2010179
7,2010154
6,20807201
6,2010240
6,2010151
6,2010347
6,20501901
6,2010343
6,10103901
6,2010185
6,2010221
6,2010143
6,2010192
5,2010144
5,2010333
5,2010257
5,2010357
5,2010358
5,2010338
5,2010281
5,2010201
5,2010235
5,2010209
5,2010231
5,2010289
4,2010306
4,2010295
4,2010304
4,2010332
4,2010113
4,2010334
4,2010239
4,2010349
4,2010227
4,2010369
4,2010377
4,2010177
4,2010170
