2017-05-01 12:00:00-2017-05-01 12:30:00,监测点id
6415,20507303
5996,20507304
4622,20507302
4417,20507301
3999,30606708
3557,20504601
3354,30606706
3296,30606702
3288,20400801
3246,20501803
3005,10100204
2974,10300201
2901,10100404
2846,2010054
2842,20501805
2817,20501804
2799,10300207
2774,10100405
2772,10200103
2758,10200104
2750,10100205
2720,2010018
2709,20504602
2603,10100206
2569,10300202
2477,20101813
2428,10200102
2427,2010073
2425,20501810
2404,10100211
2402,30606707
2397,10100403
2358,20501802
2335,2010131
2313,20504604
2290,20500304
2251,10200402
2239,20400802
2122,30606709
2089,20104401
2071,20301814
2037,20100306
1990,2010133
1988,10300503
1933,20100301
1849,2010039
1832,10300505
1818,2010132
1800,2010044
1749,10300212
1694,2010030
1678,20400806
1668,20400805
1659,20204001
1651,20501405
1631,10203801
1627,20602103
1622,20104403
1593,10100406
1513,20501404
1500,30606710
1499,20104605
1495,20104607
1476,20104402
1446,10306101
1445,20501409
1433,20501406
1433,20501407
1423,10300213
1419,20501807
1393,2010042
1377,30606704
1375,20101816
1323,20104404
1306,20504603
1289,2010135
1264,20501402
1224,10203802
1196,2010043
1196,2010128
1187,10100604
1184,20502003
1145,20504202
1138,2010031
1138,20501403
1137,20501811
1103,31006901
1101,2010041
1096,20301815
1096,2010001
1075,20602404
1069,10100603
1066,2010053
1027,20602405
1022,2010123
1007,2010072
1002,2010040
989,10101001
983,10300602
974,20602403
970,20200906
965,20504203
929,10103501
928,20606603
915,20502004
885,30606705
870,2010036
862,20602406
849,10101003
840,20300615
839,20507402
835,10101004
830,10103502
797,20501809
795,20200905
792,20101812
779,2010038
761,20605302
753,20507403
753,2010010
734,2010250
731,20101817
717,20606601
711,20605301
711,2010046
705,20602104
698,30606002
676,20602603
676,20606602
652,2010126
648,20104606
641,20503401
632,10100612
624,2010009
622,2010045
621,2010026
621,2010034
620,20602602
611,20807202
601,20503402
600,20504901
578,20605101
570,2010048
570,2010020
567,2010047
564,20606604
563,2010004
554,2010003
554,2010052
553,2010002
548,2010021
541,2010017
537,30701903
522,20606606
520,2010029
518,2010025
502,30701902
498,20605102
495,2010035
481,20606605
471,2010134
468,20300701
463,2010019
458,2010124
457,20605402
453,10101301
452,2010125
438,20605001
437,2010129
429,2010119
426,20602106
420,20605202
420,10107802
411,2010121
407,10101302
401,30707901
398,2010027
395,20605401
395,20504204
391,2010064
387,2010071
385,2010055
384,20504205
373,2010122
369,20501808
364,30707902
358,2010056
357,2010120
353,2010061
350,2010127
342,2010062
340,2010063
334,20402801
332,10107801
330,2010024
324,20504501
312,20605201
306,2010005
302,2010050
295,2010141
294,2010028
288,30602504
284,2010015
277,2010013
275,2010118
273,2010037
268,30603301
263,20605502
262,2010117
257,20504801
238,2010014
235,2010074
230,20807601
229,2010070
224,20807501
218,20204101
217,20504802
209,2010078
207,2010049
206,10403701
200,2010059
199,10107702
194,2010060
191,10107701
191,2010069
189,20807502
188,2010374
181,2010077
173,30608001
172,2010082
170,20807602
169,10207101
164,30608002
152,2010081
152,20504902
148,2010375
142,30602505
140,20605501
137,10104301
137,2010084
127,20602105
121,20605002
117,2010380
107,2010379
104,2010083
94,30602506
92,10207102
83,2010016
57,2010058
57,20507401
56,2010057
52,30606701
51,10200904
51,2010140
49,2010365
48,10300504
47,20400804
47,2010079
46,2010080
42,2010364
40,10200901
40,2010137
38,20400803
36,2010302
35,10200903
33,10100407
33,30606703
33,20403602
32,2010363
32,2010325
31,20501410
30,2010198
30,2010366
28,20501411
27,2010319
27,20606503
26,20501408
25,20506501
24,2010382
24,2010182
24,2010138
23,20606504
23,20506502
23,10100408
22,2010199
22,20602101
22,2010200
22,2010223
22,20602102
21,30603601
21,2010336
21,10100605
21,2010289
21,2010195
20,2010194
20,2010216
20,2010320
20,10300506
20,20501412
18,2010290
17,31007001
17,10200613
16,2010335
16,2010202
16,2010190
16,20501413
15,2010220
15,10100609
15,10300601
15,2010269
14,2010248
14,2010331
14,10301102
14,2010346
13,2010222
13,2010114
13,2010185
13,2010249
13,2010154
13,2010277
13,2010278
12,10100606
12,2010309
12,2010214
12,10200614
12,10100610
12,2010205
12,2010326
12,10101202
11,2010270
11,2010358
11,2010287
11,2010203
10,2010342
10,2010151
10,10301101
10,2010311
10,2010301
10,2010341
10,2010184
10,2010357
10,2010215
10,2010163
10,2010288
10,2010211
10,2010276
10,2010166
9,2010267
9,2010338
9,2010144
9,2010143
9,2010327
9,2010306
9,2010213
9,10101201
9,2010225
9,2010217
9,2010221
9,2010191
9,2010224
9,2010209
8,2010178
8,2010305
8,2010304
8,2010113
8,2010179
8,2010188
8,2010381
8,2010165
8,2010116
8,2010345
8,2010308
8,2010115
7,2010210
7,2010281
7,2010192
7,2010156
7,2010337
7,20504201
7,20602201
7,2010353
7,2010303
7,2010328
6,2010354
6,2010242
6,2010208
6,2010229
5,20501901
5,20807201
5,2010218
5,2010219
5,2010231
5,10300607
5,10103901
5,2010344
5,2010273
5,2010279
5,2010347
5,20602301
5,2010343
4,2010149
4,2010146
4,2010176
4,2010193
4,2010332
4,2010204
4,2010207
4,2010349
4,2010274
4,2010350
4,2010268
4,2010239
4,2010286
4,2010243
4,2010262
4,2010164
3,30605901
3,2010241
3,2010189
3,2010294
3,2010236
3,2010235
3,2010233
3,2010230
3,2010228
3,2010227
3,2010334
3,2010282
3,2010175
3,20501401
3,20501701
3,20602601
3,2010201
3,2010168
3,2010167
2,2010275
2,2010369
2,2010378
2,2010295
2,2010368
2,2010245
2,2010206
2,2010186
2,2010145
2,2010174
2,2010177
1,2010169
1,2010170
1,2010172
1,2010173
1,2010261
1,2010258
1,2010333
1,2010232
1,2010285
1,2010284
1,2010257
1,2010280
1,2010111
