2017-05-01 09:00:00-2017-05-01 09:30:00,监测点id
2684,10200103
2326,10300202
2284,10200104
2235,20500304
2068,20100306
2038,10100405
2033,30606702
1990,2010132
1961,10200102
1896,20501405
1857,10200402
1777,20501810
1760,10100211
1718,30606708
1679,20400806
1679,10300212
1679,20400805
1658,20100301
1550,10100204
1507,10300201
1487,10100206
1461,10100406
1426,20501404
1417,20602405
1413,20501409
1404,10100403
1403,10203802
1377,20501407
1369,10300503
1364,20501403
1360,20104607
1357,10203801
1355,20501406
1349,20104605
1341,30606706
1338,2010044
1322,10100205
1296,10306101
1284,20501807
1276,10300207
1260,10100404
1230,2010123
1202,20501803
1193,2010131
1186,20104403
1180,2010072
1175,10300505
1163,30606707
1156,20501805
1152,20104401
1130,20501811
1098,2010001
1091,31006901
1083,20104404
1053,2010053
1044,20502004
1035,30606704
1028,30606002
1001,20502003
983,20504601
972,30606705
972,20400802
938,20504203
936,20204001
930,2010031
926,10300602
923,2010054
906,2010135
899,20504202
895,20501804
893,20504603
887,20104402
883,20602403
872,20101813
861,20507303
856,20501402
849,20507302
842,20606602
842,2010073
838,10101001
829,10100604
822,10300213
819,20507304
808,20501809
807,30606710
799,20400801
798,20602404
788,20605302
784,10100603
749,20606604
747,2010043
742,2010042
741,20606603
735,20602103
726,2010029
724,20301815
721,10101003
717,20507403
716,30606709
716,20507402
712,2010036
708,2010010
705,2010041
705,20301814
703,2010045
691,20504602
688,20605301
687,2010039
687,20602406
683,10103501
682,10103502
682,20504604
674,20602603
670,2010040
666,20104606
664,20503401
650,2010052
625,20101816
606,10101004
600,20602602
599,2010046
585,2010124
582,20602104
578,2010038
576,20507301
564,20606601
563,2010125
556,30701902
554,2010025
553,2010047
530,2010026
528,20300615
508,20200905
484,2010048
483,2010030
482,20606606
480,2010250
469,20503402
465,20605101
464,2010009
464,10101301
463,30701903
453,20101812
452,20602106
451,20606605
445,2010017
434,10100612
433,2010021
431,20501808
426,2010019
423,20504901
419,2010050
418,20605102
415,20200906
408,2010020
398,2010134
394,2010016
389,2010018
380,20605202
373,20504501
368,2010061
367,30707901
364,20300701
360,2010127
360,10107801
357,20605001
356,30602504
356,2010129
355,2010056
344,30707902
341,20504205
336,2010027
336,2010122
333,20605201
333,2010055
333,2010119
329,2010121
326,20504204
326,2010003
323,2010002
321,2010037
316,10101302
316,2010062
316,2010004
315,2010128
315,20402801
314,2010013
305,2010063
299,10107802
295,20605402
293,2010064
291,2010117
290,20605401
289,2010034
288,20101817
287,2010035
283,20605502
277,2010141
274,2010120
263,20504801
261,2010024
260,2010074
260,2010126
256,2010140
255,2010078
251,2010118
247,2010069
230,30603301
228,20807202
221,2010060
219,2010077
219,2010005
217,2010015
217,2010059
211,20204101
209,2010028
195,20807601
188,20807602
186,10403701
185,30608001
183,2010374
178,10107702
175,20807502
173,20504802
168,2010082
167,10107701
163,30608002
161,2010071
158,20807501
153,20605002
153,2010081
148,10207101
143,2010014
134,2010133
130,2010070
124,20605501
122,10104301
119,2010084
108,20504902
107,2010049
104,2010083
100,2010380
94,30602505
89,20602105
88,2010379
88,2010375
83,20507401
76,30602506
70,2010366
64,10207102
62,2010364
53,2010080
52,30606701
51,20400803
49,2010079
48,10200903
45,10200904
44,20501411
42,2010058
41,20501408
39,2010325
39,2010057
38,20501410
35,10200901
34,2010198
34,31007001
34,2010365
34,30606703
34,10100408
32,20506502
30,10300504
28,2010288
26,2010290
24,20606503
24,2010326
24,10100407
24,20506501
23,20403602
23,20606504
23,2010319
22,20400804
22,2010336
21,2010341
20,2010363
20,2010138
20,20602102
19,2010137
19,2010320
18,10300506
18,2010289
18,10301102
18,2010302
17,2010200
17,2010221
17,2010194
16,20602101
16,2010382
16,2010202
16,2010195
16,2010216
15,2010249
15,2010222
15,2010224
15,2010338
15,2010211
15,10100606
15,2010182
15,2010185
14,2010287
14,2010115
14,2010184
14,2010225
14,2010205
14,30603601
13,2010154
13,2010190
13,2010163
13,2010353
13,2010213
12,2010342
12,2010220
12,20501412
12,2010201
12,20501413
11,10100605
11,2010199
11,2010214
11,2010223
11,2010116
11,2010343
11,10301101
10,2010239
10,2010381
10,2010345
10,2010273
9,2010344
9,2010327
9,2010358
9,10101201
9,30605901
9,2010278
9,2010215
9,2010193
9,2010270
9,2010280
9,2010165
9,2010166
8,10300601
8,2010335
8,10101202
8,2010209
8,2010283
8,2010346
8,2010113
8,2010303
8,2010192
7,2010178
7,2010156
7,2010149
7,2010277
7,2010309
7,2010305
7,2010217
7,2010218
7,2010203
6,10200613
6,2010210
6,10300607
6,2010243
6,2010248
6,2010144
6,2010274
6,2010177
6,2010294
6,2010311
6,2010114
6,2010331
5,2010281
5,2010206
5,2010188
5,2010191
5,2010296
5,20501901
5,2010276
5,20602701
5,20602601
5,2010175
5,2010230
5,2010242
5,2010306
5,20807201
5,2010286
5,2010301
5,2010151
4,2010204
4,2010369
4,2010349
4,10200614
4,2010304
4,2010334
4,10100609
4,20504201
4,2010267
4,2010282
4,2010143
3,2010228
3,2010350
3,2010219
3,10100610
3,2010328
3,2010275
3,20501701
3,2010332
3,2010337
3,2010189
3,2010347
3,2010257
3,2010179
3,2010357
3,2010333
2,2010368
2,2010240
2,2010235
2,2010258
2,2010268
2,2010269
2,2010308
2,2010377
2,2010164
2,2010208
2,2010145
2,2010176
2,20602201
2,2010207
2,20501401
2,2010285
1,2010170
1,2010168
1,2010262
1,2010261
1,2010186
1,2010354
1,2010279
1,2010245
1,2010295
1,2010376
1,2010146
1,2010111
1,2010237
1,2010232
1,2010229
1,20602301
1,2010174
1,2010173
