2017-05-01 06:30:00-2017-05-01 07:00:00,监测点id
1257,10200103
1129,20507302
1111,2010132
1092,20500304
1045,10200102
1016,10100405
1006,10100406
985,10300201
965,10300202
956,20100306
956,10200104
948,30606702
910,20507304
901,10100211
894,20507402
889,10200402
882,20507303
881,20507403
871,20507301
854,20501405
818,10100206
802,20104403
786,10100204
781,10100205
764,10300212
748,10300207
701,20204001
693,10203802
665,20501807
661,20104401
656,20501409
649,20501403
648,20501407
647,10300213
643,20501803
639,20104404
634,10100404
633,20501810
624,10203801
619,20104607
619,20400805
618,20400806
618,20504601
616,20501805
612,10100403
611,2010123
579,30606707
575,2010131
569,2010044
569,20100301
565,20602405
555,20104605
545,20501404
537,20301815
528,30606706
523,20104402
517,30606708
505,2010135
492,20602403
488,30606704
472,20101816
471,20501406
460,20605302
444,10306101
444,2010017
433,20504603
431,2010018
429,30606002
429,20101813
426,2010072
414,20501804
411,20502004
410,20501811
403,20301814
388,20501402
386,20502003
385,2010073
382,20602404
379,20605301
360,20504602
356,2010019
353,10300503
348,20602603
339,20501809
322,20606602
322,2010045
319,10300505
318,30606710
318,20400802
316,2010001
313,10103502
312,31006901
311,20504604
309,20602104
307,10300602
304,20606604
302,2010010
299,2010031
299,2010053
297,10103501
291,20503401
281,2010250
278,2010124
278,10100604
275,2010125
273,10101001
273,2010020
273,20104606
270,20602103
269,2010054
264,2010021
261,2010134
256,2010046
253,20400801
250,20504203
250,20602602
246,2010042
245,20606603
234,20606606
234,30701902
232,20101812
231,30606705
229,2010043
227,20300615
224,10101003
221,20504202
213,30606709
212,20101817
210,10101004
210,2010025
210,20200905
207,20606605
204,10100603
204,20602406
203,20602106
197,2010041
195,20503402
192,2010039
190,2010052
187,2010047
187,20606601
181,2010122
177,2010374
173,20605502
173,2010048
172,2010029
170,2010026
167,20504901
167,10100612
165,30701903
161,20504205
161,10107801
157,2010036
154,30602504
152,2010119
152,2010015
150,20504501
148,2010040
146,2010030
143,20605202
140,2010117
138,20402801
138,2010016
137,20605101
137,10107802
135,20504801
134,20200906
132,2010050
131,20300701
131,2010118
131,2010009
123,20807202
122,10101301
121,2010061
121,20501808
121,30707901
118,2010129
117,10207101
117,20605102
113,2010074
113,2010127
112,2010120
111,20605201
111,2010060
109,2010121
109,2010078
106,2010038
105,20504204
104,30707902
104,2010059
100,2010013
96,20204101
96,10107701
96,2010128
96,20504802
94,2010141
93,2010077
89,2010062
89,2010003
88,2010002
87,2010056
87,2010004
87,30608002
83,30608001
79,30603301
78,2010064
78,20807602
77,20605001
76,10101302
75,2010055
74,10107702
74,2010063
74,2010005
73,20605402
73,20807502
71,2010126
71,30602505
69,2010024
68,2010049
68,2010140
67,20605401
67,2010375
66,2010034
65,2010014
64,20501802
60,2010082
59,10403701
58,2010037
55,20807501
54,2010081
53,20501411
52,20605501
51,2010027
48,2010083
47,20602105
47,2010035
44,2010069
43,10104301
43,20504902
41,2010070
39,20807601
38,20605002
37,2010071
36,2010133
35,30602506
34,10207102
33,2010028
32,2010380
32,2010366
31,20507401
31,20501410
25,2010084
21,20501408
20,2010058
20,20606503
20,2010080
19,2010057
19,2010079
19,10200903
16,20400803
14,2010319
14,2010379
14,20506501
14,30606703
13,2010325
13,2010320
13,2010198
12,2010364
12,20506502
12,10200904
12,10200901
11,2010336
11,20400804
11,2010290
10,10100408
10,2010301
10,2010200
10,2010365
10,10100606
10,2010137
10,31007001
10,2010302
9,2010184
9,2010249
9,20501413
9,2010195
9,20403602
9,10300506
9,2010248
8,20606504
8,2010289
8,2010363
8,2010335
7,2010194
7,30603601
7,2010223
7,20501412
7,2010202
7,2010303
7,2010338
6,10100407
6,10301101
6,10301102
6,2010331
6,20807201
6,2010182
6,20602101
6,2010115
6,10100605
6,10100610
6,2010166
6,2010165
6,2010219
6,2010278
6,2010138
6,2010287
5,2010267
5,20602102
5,2010185
5,10100609
5,2010326
5,2010304
5,2010188
5,2010353
5,2010282
5,2010222
5,2010288
5,10300504
4,2010305
4,10300601
4,2010308
4,2010309
4,2010203
4,2010224
4,2010211
4,2010341
4,2010381
4,2010277
4,2010190
4,2010268
4,2010281
4,2010275
4,2010216
4,2010163
4,2010294
4,2010201
4,2010345
3,2010218
3,10101201
3,2010239
3,2010199
3,2010276
3,2010286
3,2010270
3,2010269
3,10103901
3,2010327
3,2010116
3,2010311
3,2010189
3,2010178
3,2010358
2,2010215
2,2010205
2,2010369
2,2010177
2,2010217
2,2010176
2,2010273
2,2010174
2,2010354
2,2010192
2,2010156
2,2010343
2,2010342
2,2010334
2,2010328
2,2010149
2,2010146
2,2010257
2,2010113
2,2010245
2,2010204
2,2010382
2,2010213
2,2010220
2,2010221
2,2010210
2,10200614
2,2010193
2,20501901
2,2010243
2,2010207
1,2010226
1,2010225
1,2010154
1,2010191
1,2010151
1,2010284
1,2010285
1,20602601
1,2010209
1,2010214
1,10101202
1,2010170
1,2010346
1,2010169
1,2010347
1,2010173
1,2010350
1,2010231
1,2010241
1,2010357
1,20504201
1,20602301
1,10200613
1,2010295
1,2010179
1,2010296
1,2010258
1,20602201
