2017-05-01 12:30:00-2017-05-01 13:00:00,监测点id
3050,30606706
2819,30606708
2735,10200103
2606,10200104
2590,10100405
2540,10100204
2499,20501803
2489,10300201
2436,10300202
2398,10100205
2395,10300207
2384,10100404
2349,10200102
2282,2010133
2245,10100206
2225,2010131
2221,30606707
2182,10200402
2083,10100211
2070,30606702
2023,10100403
1997,20501802
1995,20504602
1993,20501804
1987,20500304
1948,2010132
1934,20100306
1858,20504604
1857,20104403
1856,10300503
1853,20100301
1847,20501810
1808,20104401
1795,10300505
1781,20204001
1713,20501805
1712,10300212
1706,20501405
1668,20101813
1620,10203801
1571,20301814
1563,2010044
1534,30606709
1531,2010030
1514,20507303
1471,2010054
1450,20104605
1447,2010073
1439,20104404
1419,20501404
1402,20400805
1402,20501409
1390,10203802
1378,20104607
1373,20400806
1365,20501807
1349,10300213
1344,20507302
1340,30606704
1340,20501407
1335,10306101
1298,20104402
1294,20501406
1276,20400801
1270,20507304
1250,2010042
1247,30606710
1219,2010043
1217,10100406
1195,20501403
1162,20502003
1158,20504601
1155,20602404
1134,20501402
1129,20504202
1120,10100604
1106,20504603
1079,20602405
1077,20507301
1073,20501811
1049,20602403
1019,2010123
1016,2010053
1016,31006901
1001,2010040
993,20400802
991,2010031
964,2010001
954,2010010
944,10100603
940,10300602
934,20602406
921,10101001
921,30606002
911,20602104
910,2010072
902,2010036
896,20501809
878,20504203
851,10103501
837,20502004
827,30606705
824,2010135
809,20602103
794,20605302
792,20606602
783,20606603
773,10101004
773,2010038
763,10103502
762,20602603
762,10101003
760,20101816
756,2010039
733,20605301
708,20300615
708,2010250
707,20507403
696,20507402
682,2010046
681,20606604
670,2010021
659,2010041
631,20104606
627,2010045
625,20602602
625,20606601
617,20503401
610,20807202
608,2010026
608,20301815
607,2010047
599,10100612
596,2010052
586,2010009
586,20200905
577,2010020
563,20503402
555,2010048
550,2010017
541,2010025
539,20101812
524,30701902
522,30701903
518,20200906
507,2010004
505,20602106
505,20605102
