2017-05-01 06:00:00-2017-05-01 06:30:00,监测点id
1427,30606702
1147,20507302
1072,20507301
1029,20507402
1024,20507403
989,10100211
977,10200103
961,20507304
918,20507303
871,10100406
868,10100405
835,20501405
828,10200402
801,2010132
782,10200102
754,10300202
748,10300212
733,20104403
723,10300201
720,10200104
702,20500304
677,20100306
636,20501409
607,10100204
598,20501403
588,20204001
576,20501803
572,20501407
571,10300213
566,10100205
557,20501807
553,20501805
543,10300207
534,10100206
521,20104401
516,20100301
502,20501810
501,2010135
498,10203802
474,30606706
464,20504601
462,20104404
457,20104402
456,2010044
456,10100403
456,2010123
452,10203801
443,20501404
419,20104605
418,30606707
409,10100404
406,2010131
402,20104607
399,20400805
398,20301815
396,20400806
378,20504603
376,20501406
365,20602403
364,20101816
362,20605302
362,2010017
360,20501802
355,20605301
350,30606704
347,30606708
340,2010018
332,2010133
324,10306101
316,20101813
311,2010019
309,20501402
307,20602603
304,20301814
297,2010020
294,20602104
293,10300503
291,20501804
286,2010021
273,30606002
265,2010134
259,2010073
257,10103501
254,20602404
252,2010072
245,20504602
244,10300505
243,20602405
241,2010045
231,20503401
227,20501809
226,10300602
226,2010053
225,2010010
225,20606602
223,20602602
221,20400802
220,10103502
215,20606604
213,2010250
213,20602103
213,20502004
212,2010042
211,20606603
205,20504604
199,2010046
199,20104606
198,31006901
198,2010043
198,20501811
193,20504203
192,2010124
191,2010001
191,20606606
190,2010125
190,2010031
187,30606710
187,20101817
185,20400801
184,10101001
182,2010054
181,20503402
177,2010374
173,10100604
171,10101003
171,20101812
170,20504202
165,20300615
159,20606605
157,20200905
153,30701902
150,20602106
149,30701903
149,20606601
147,10100612
146,30602504
144,2010052
143,20504501
142,2010026
142,20502003
138,30606705
135,2010119
132,2010047
129,2010117
129,20605502
128,10107802
126,20204101
126,20504205
124,10100603
124,10101004
124,20300701
123,2010040
123,20605101
120,2010039
117,10107801
117,2010015
117,20605202
117,2010048
114,2010016
113,30606709
112,2010122
111,2010036
107,20402801
106,2010025
102,20504901
101,20605201
100,2010029
100,2010005
99,2010050
97,20605102
95,2010041
94,2010030
94,2010118
93,30707901
93,2010061
93,2010009
92,20504204
87,2010120
85,20504802
85,20504801
84,2010038
84,30608002
81,30608001
80,20807202
80,2010077
80,30707902
79,2010129
78,2010141
78,2010127
76,2010002
75,2010003
74,2010078
73,2010004
72,2010121
72,20200906
68,2010064
65,2010056
65,2010063
63,2010060
63,2010024
62,2010140
62,10207101
61,10101301
58,30603301
57,2010128
57,2010059
54,2010375
54,2010062
52,2010074
52,20605402
51,2010055
50,10101302
50,20605001
49,10403701
46,2010049
46,10107701
44,20605401
44,2010013
44,20507401
43,2010082
43,2010037
43,2010027
43,20807602
42,2010035
41,2010014
41,2010034
41,10107702
40,2010126
39,2010071
37,20504902
36,20501410
36,30602505
36,20807601
36,2010081
36,20605501
35,10104301
35,20602406
34,20807502
33,20602105
32,20501411
32,2010366
31,2010083
30,10207102
28,2010084
28,20807501
27,2010070
27,20501808
25,2010028
24,2010057
24,2010380
22,2010058
21,20605002
20,2010069
20,2010079
16,10200903
15,2010364
15,20506502
14,2010363
14,10100407
14,20501412
14,2010137
13,2010365
13,2010379
13,20501408
12,30606703
12,20606504
11,10200904
11,20501413
11,30602506
11,2010290
11,2010326
10,2010325
10,2010320
10,2010198
10,2010288
10,2010138
9,2010195
9,20506501
9,2010248
9,20400803
8,2010080
8,2010311
8,2010319
7,2010342
7,10100408
6,2010381
6,2010249
6,2010194
6,10301102
6,10103901
6,2010287
5,2010341
5,2010205
5,2010211
5,10300504
5,20606503
5,20400804
5,2010304
5,10200901
5,10200614
5,2010345
5,2010278
5,30605901
4,2010201
4,20807201
4,30603601
4,10301101
4,10300506
4,2010336
4,2010200
4,2010154
4,2010273
4,2010224
4,2010289
4,2010217
4,2010216
4,2010202
4,2010190
4,2010302
4,2010188
4,2010305
4,2010331
4,2010274
4,2010335
4,2010115
3,2010199
3,2010281
3,2010213
3,2010215
3,2010382
3,2010222
3,2010114
3,2010280
3,2010346
3,20602101
3,2010267
3,20602102
3,2010269
3,2010276
3,2010270
3,2010353
3,10100605
3,10101201
3,2010149
3,2010156
3,2010344
3,31007001
3,2010327
2,20403602
2,2010223
2,2010306
2,2010284
2,2010283
2,2010243
2,10200613
2,2010338
2,20504201
2,2010328
2,2010165
2,10100610
2,2010151
2,20501901
2,2010178
2,2010220
2,2010219
2,2010350
2,10101202
2,2010275
2,10100606
2,2010301
2,2010337
2,10300601
2,2010145
2,2010358
2,2010116
2,2010332
1,2010295
1,2010334
1,2010277
1,2010294
1,2010309
1,2010303
1,10100609
1,20602601
1,10300607
1,20602201
1,2010187
1,2010357
1,2010343
1,2010143
1,2010144
1,2010163
1,2010166
1,2010172
1,2010174
1,2010176
1,2010179
1,2010182
1,2010184
1,2010185
1,2010189
1,2010262
1,2010191
1,2010192
1,2010203
1,2010206
1,2010210
1,2010214
1,2010218
1,2010229
1,2010239
1,2010241
1,2010242
1,2010245
1,2010258
1,2010221
