2017-05-01 11:00:00-2017-05-01 11:30:00,监测点id
3257,10200104
3221,10200103
3103,10300202
2836,10200102
2740,10100405
2446,20500304
2426,10200402
2306,20100301
2291,20100306
2115,10300503
2092,2010132
2020,10300212
1974,20501405
1859,20501810
1855,20501404
1835,10300505
1784,20104607
1768,20501409
1757,20501406
1730,20104605
1703,10203801
1699,20501407
1697,10306101
1660,20501807
1609,20400806
1588,30606702
1512,20400805
1492,10203802
1469,20501811
1465,30606705
1450,20501403
1408,2010123
1392,2010131
1358,10300213
1313,20502004
1283,20204001
1281,20200906
1258,20502003
1228,2010053
1217,20501402
1214,10100211
1213,20501809
1205,10100603
1202,20504202
1199,2010031
1182,10100604
1171,31006901
1163,2010001
1163,10300602
1120,20504203
1119,2010044
1112,20602405
1112,2010054
1102,20606603
1069,2010072
1059,10101001
1013,20104401
1010,20605301
982,2010042
978,20605302
962,20501805
957,20606602
950,2010043
941,10100403
930,20602406
910,10103501
895,2010029
877,2010133
874,20606601
867,2010010
865,10103502
860,20504603
852,10101003
848,20606604
846,30606002
820,2010040
819,20300615
810,20602603
810,30606708
803,10101004
797,2010036
792,20602404
783,20503401
767,20501803
755,2010250
747,20504601
747,20104606
736,20104402
729,20200905
706,2010026
702,20602403
700,2010041
693,2010052
685,2010046
682,10100612
677,10100205
676,2010045
676,20507402
670,2010038
669,2010047
664,20501808
658,20507403
653,10100204
651,10300201
643,2010048
641,20400801
635,2010009
633,30606706
622,2010030
621,20606605
618,30701903
615,20503402
611,2010025
607,20605001
605,2010020
598,20606606
598,20602602
589,20605101
582,2010039
582,20504901
571,2010124
570,2010125
566,20104403
558,30701902
558,2010021
552,20605102
538,2010004
538,2010003
533,2010056
529,2010002
528,10300207
525,2010017
523,20605402
522,10100404
520,20605202
516,20400802
514,20301814
511,20605401
506,30606707
504,20104404
492,2010034
492,2010120
483,20300701
480,20101813
466,20504501
466,2010062
465,20504204
463,20504604
462,10100206
461,20504602
460,2010121
459,2010061
447,2010134
444,10101301
442,2010027
440,2010055
438,2010119
434,2010035
433,20101812
433,30707902
432,10107802
431,2010019
430,2010037
428,20504205
427,20501804
426,30602504
423,20501802
418,2010050
415,20807202
412,30707901
409,10107801
397,2010063
390,30606709
372,20605201
367,10101302
365,2010127
360,2010129
358,2010122
355,2010064
329,2010024
327,2010005
326,2010028
320,2010016
320,30606710
319,2010013
317,2010141
317,2010078
314,2010118
311,2010074
305,2010117
297,2010073
297,20605502
295,20605002
294,20807601
283,20402801
279,2010128
274,2010071
273,10100406
272,30606704
268,20504801
265,20807501
264,2010126
264,30603301
260,2010015
244,20204101
243,10403701
240,2010077
238,30608001
228,2010059
224,2010082
224,2010374
219,2010140
217,10107701
214,2010060
212,20807602
209,20504802
207,30608002
203,10207101
192,10104301
188,2010081
187,2010070
187,10107702
186,2010014
179,20602104
178,20504902
178,20602106
175,20602103
171,20807502
166,2010069
163,20602105
161,20605501
145,2010375
131,2010083
117,2010379
117,2010084
104,2010380
101,30602506
97,20507401
95,10207102
83,2010364
77,20507302
67,30606703
66,31007001
62,20507301
59,20507303
57,2010058
55,2010057
53,20507304
51,2010079
51,10200904
48,2010365
47,2010080
46,30606701
44,20501408
44,10200901
42,2010366
41,10300504
39,2010363
38,20400804
37,2010135
36,20403602
36,10200903
35,2010138
34,20501410
34,2010325
33,10300506
33,10100407
32,2010320
32,2010137
31,20501411
30,2010223
30,2010049
29,20606504
29,2010200
29,20101816
28,20400803
28,20301815
28,2010302
27,2010319
26,20602101
26,2010341
26,10100606
26,2010195
26,2010288
24,2010182
24,20506501
24,2010202
24,10100408
24,20506502
23,2010290
23,2010331
23,20606503
22,20101817
22,2010277
22,2010278
22,2010190
22,2010336
21,2010163
21,2010289
20,2010249
20,2010337
20,2010205
20,2010216
20,2010165
19,10100605
19,2010198
19,2010224
19,2010382
18,2010221
18,2010301
18,10300601
18,2010381
17,2010220
16,2010114
16,20501412
16,2010357
16,2010342
16,2010116
15,2010199
15,10200614
15,2010353
14,2010327
14,2010194
14,2010345
14,2010338
14,20602102
13,2010275
13,10200613
13,2010154
13,2010211
13,10101201
12,2010213
12,2010346
12,10301102
12,2010166
12,2010248
11,2010335
11,2010274
11,2010225
11,2010311
11,10300607
11,2010303
11,2010287
11,2010156
11,2010242
11,2010217
10,2010305
10,2010239
10,2010203
10,2010215
10,2010192
10,30602505
10,2010113
10,10100609
10,2010149
10,2010201
10,2010184
10,2010178
9,20504201
9,2010270
9,2010273
9,2010281
9,2010358
9,20501413
9,10101202
9,2010308
9,2010326
9,2010193
8,2010354
8,2010276
8,30603601
8,2010267
8,2010268
8,30605901
8,2010214
8,2010185
8,2010188
7,10100610
7,2010219
7,2010285
7,2010328
6,2010343
6,2010304
6,2010309
6,2010179
6,2010176
6,20602201
6,2010115
6,2010243
6,2010209
6,20807201
5,2010222
5,2010349
5,2010229
5,2010306
5,2010333
5,2010231
5,2010279
5,10301101
5,2010296
5,2010295
5,2010257
5,10103901
5,2010283
5,2010018
4,2010191
4,2010204
4,2010151
4,2010210
4,20501701
4,20602601
4,2010173
4,2010294
4,2010344
3,2010377
3,2010172
3,2010143
3,2010350
3,2010189
3,2010146
3,2010269
3,2010207
3,2010236
3,2010230
2,2010206
2,2010369
2,2010245
2,2010168
2,2010170
2,20501901
2,2010282
2,20501401
2,2010234
2,2010174
2,2010368
2,2010332
2,2010208
2,2010334
2,2010187
2,2010262
2,2010228
1,2010235
1,2010175
1,2010261
1,2010144
1,2010145
1,2010347
1,2010164
1,2010280
1,20602301
1,2010286
1,2010177
1,2010169
1,2010232
1,10101002
1,2010284
1,2010218
