2017-05-01 17:00:00-2017-05-01 17:30:00,监测点id
4048,30606706
3957,20507304
3365,10200104
3352,10200103
3317,20507301
3273,10100211
3259,10100405
3225,30606707
3132,30606702
3040,30606708
2881,10200102
2733,20507303
2638,20500304
2554,20501810
2548,20100301
2545,2010131
2477,20507302
2467,10200402
2435,20501805
2402,20501811
2360,2010054
2360,20400801
2342,10300503
2300,2010042
2284,10100403
2261,10300505
2237,20100306
2173,2010044
2149,20501807
2120,10300202
2112,20501404
2085,20504601
2067,2010043
2017,2010132
1993,20501405
1949,10300212
1927,20204001
1914,20104605
1872,30606709
1851,2010133
1846,20104401
1845,10300201
1820,20501402
1802,10300213
1799,20104607
1793,10100205
1763,20501409
1757,2010040
1747,20101813
1733,10306101
1718,20501406
1715,30606710
1690,20501407
1671,2010030
1610,20501803
1609,2010039
1592,20504202
1526,20502003
1501,10203802
1490,10203801
1477,20104402
1447,10300207
1426,20602404
1424,20301814
1369,20504603
1350,2010036
1349,20501403
1322,10100604
1303,2010038
1299,20504602
1290,20606603
1247,20504604
1245,2010123
1237,30606704
1180,10100603
1167,20200906
1164,10101001
1133,30606705
1129,20606602
1124,10100404
1122,10300602
1111,20602406
1092,20504203
1090,2010053
1070,20104403
1065,20501804
1064,20605302
1063,20501802
1057,10100204
1053,2010250
1046,2010041
1042,20400805
1036,2010073
1029,20300615
1028,20602103
1011,10103501
1001,20400806
990,20606604
977,20501809
977,20606601
963,20502004
961,10103502
950,20602104
904,20807202
897,10101003
894,10100206
889,20605301
885,20104404
870,10101004
863,20104606
862,20602403
848,20606606
836,20101812
831,2010026
793,20503402
792,2010072
766,20605402
764,20602603
763,30701903
762,20503401
746,20602405
734,2010046
733,10100406
731,2010010
731,2010126
731,20507402
716,30701902
715,2010001
708,2010048
708,2010021
707,2010004
707,10100612
705,20507403
702,2010002
699,31006901
695,2010045
691,2010128
687,2010003
676,2010127
674,20400802
663,2010129
648,2010052
644,2010020
642,2010047
639,20605101
638,2010025
631,2010034
629,20504901
627,2010017
614,20300701
608,20501808
606,2010031
604,20200905
600,20605202
599,20605102
576,30606002
574,2010055
566,30707901
560,2010018
551,20605401
548,2010019
547,20602602
545,20605001
542,20602106
526,2010035
523,2010062
517,20504501
511,20606605
506,2010037
503,2010029
500,2010120
496,2010122
486,2010024
485,30707902
481,2010061
472,2010027
469,2010124
462,2010125
458,2010134
455,2010056
455,10101302
452,10107801
451,20605201
445,2010135
439,20504205
432,2010118
432,2010063
431,10107802
421,2010141
411,2010005
404,20504204
403,2010064
403,2010121
395,2010050
392,30602504
373,30608002
373,20807602
365,10101301
359,30603301
346,2010119
343,2010028
333,20101816
333,2010074
329,2010014
321,2010070
315,20807502
314,2010140
302,10107701
294,20204101
282,2010060
280,2010059
273,2010009
265,20605502
264,2010078
263,2010374
261,20504802
259,20301815
256,20807601
254,10403701
240,20504801
239,2010015
234,10107702
230,2010117
223,20605002
216,2010082
205,20402801
203,2010077
197,20101817
195,20605501
193,10104301
191,20504902
189,2010071
180,20807501
173,2010081
171,20602105
169,2010013
166,10207101
166,2010016
164,30608001
162,30602506
155,2010380
148,30602505
146,2010375
143,2010083
137,2010049
129,2010379
125,2010069
117,2010084
87,10207102
76,30606701
72,2010079
68,2010080
63,2010364
62,2010365
61,20507401
59,31007001
55,10300504
52,10100407
52,10200904
47,2010058
47,2010057
45,2010325
43,20501411
42,10200901
41,2010320
41,10200903
41,20501408
41,20602102
40,2010366
38,2010363
37,2010137
36,20400804
36,10300506
34,2010319
34,2010138
29,2010290
28,20506502
28,2010382
27,2010302
27,20602101
25,2010287
24,30606703
23,10100609
23,10100605
23,2010220
23,2010277
23,2010288
22,2010336
21,10100408
21,20400803
20,10200613
20,10101201
20,20501410
20,2010163
20,2010205
20,2010278
19,2010341
19,10100606
19,2010165
18,2010199
18,2010346
18,20403602
18,2010289
18,2010185
18,2010342
17,2010381
17,2010182
17,30603601
17,2010249
16,2010248
15,2010311
15,2010216
15,2010294
15,2010191
15,2010335
15,2010303
14,2010327
14,2010211
14,2010198
14,2010337
14,20506501
13,10300607
13,2010309
13,20501413
13,10301102
13,2010331
13,10200614
13,2010190
13,2010114
12,2010338
12,2010274
12,2010239
12,2010195
11,2010225
11,2010149
11,2010213
11,2010223
11,2010343
10,2010184
10,10101202
10,2010156
10,10300601
10,2010217
10,2010193
10,2010273
10,20504201
9,2010215
9,2010258
9,2010222
9,2010270
9,2010268
9,2010353
9,2010179
9,2010151
9,2010115
9,2010345
9,10100610
9,2010203
9,2010354
8,20602201
8,2010267
8,2010202
8,2010308
8,20501901
8,20501412
8,2010275
8,2010281
8,2010243
8,30605901
8,2010192
8,2010210
8,2010214
8,2010218
7,2010167
7,2010305
7,2010347
7,2010295
7,2010282
7,2010219
7,2010269
7,2010328
7,2010166
7,20807201
7,2010229
6,2010284
6,2010332
6,2010178
6,2010116
6,2010201
6,2010286
6,2010358
6,2010224
6,2010221
5,2010279
5,2010209
5,2010369
5,2010177
5,20602301
5,2010344
5,2010146
5,2010296
5,2010242
5,10301101
5,2010175
5,20602601
4,2010357
4,2010200
4,2010350
4,2010188
4,2010378
4,2010168
4,2010232
4,2010144
4,2010306
4,2010245
4,2010227
4,2010207
4,2010304
4,2010143
3,2010261
3,2010285
3,2010228
3,20501701
3,10103901
3,20501401
3,2010235
3,2010276
3,2010174
3,2010368
3,2010349
3,2010145
3,2010113
3,2010333
3,2010231
3,2010176
2,2010204
2,2010154
2,2010377
2,2010187
2,2010283
2,2010236
2,2010280
2,2010169
2,10101002
2,2010234
2,2010186
1,2010240
1,2010237
1,20602701
1,2010206
1,2010233
1,2010257
1,2010172
1,2010173
1,2010376
1,2010189
1,2010301
1,2010111
1,2010326
