2017-05-01 10:00:00-2017-05-01 10:30:00,监测点id
3052,10200103
2980,10200104
2833,10300202
2800,20501810
2787,20500304
2659,10200102
2467,10200402
2459,10100405
2397,30606702
2303,20100306
2096,20501405
2090,2010131
2081,20100301
2051,10300503
2034,10100211
2009,30606708
1819,20104401
1815,10300505
1780,20104607
1764,20501406
1762,20501409
1758,20501404
1697,20104404
1696,20501407
1678,2010123
1668,20104402
1662,20104605
1636,20104403
1631,10300212
1630,20400806
1611,10203802
1596,10306101
1588,20204001
1565,20501807
1565,2010044
1562,20400805
1548,20501403
1519,20501805
1506,10100403
1500,20602405
1476,10203801
1465,20502004
1437,20501811
1430,2010132
1405,30606706
1381,2010053
1361,20502003
1320,20504601
1319,30606705
1308,2010054
1288,20504603
1235,20501809
1209,20602404
1205,20504203
1180,2010072
1174,10300213
1145,10100204
1133,20501402
1121,10300602
1119,2010001
1093,10100404
1090,2010042
1087,31006901
1081,20501803
1076,20606602
1076,20504202
1071,30606707
1067,2010043
1048,10101001
1037,2010040
1021,20400802
1019,2010041
1018,20606603
1012,10100603
1008,20400801
1008,10100604
1000,30606709
994,20605302
975,2010029
973,2010036
959,10103502
947,2010010
944,2010039
936,20602406
916,20101813
904,20606604
894,20200906
864,10103501
862,20602403
861,10100206
857,30606710
849,10100205
847,10101004
846,20503401
838,20605301
837,20606601
834,10101003
818,2010031
801,20301814
794,10300201
761,2010038
744,20300615
739,2010030
737,20507402
736,2010052
733,20104606
731,20101812
719,2010025
717,20602603
717,20602104
713,20504602
711,10300207
711,2010047
701,20507403
694,2010250
691,2010045
684,20501808
681,20602103
674,2010046
668,2010048
664,20602602
659,2010026
654,20602106
650,20501804
634,30701903
627,30701902
623,30606002
620,20606605
620,20504604
615,20606606
613,20503402
610,2010124
603,30606704
602,2010125
600,10100612
596,2010009
595,2010021
586,20200905
575,20605101
555,2010073
536,20605102
533,2010127
532,2010037
528,2010129
525,20605001
524,20605202
518,2010017
515,20504901
514,2010056
512,2010020
509,2010050
507,2010061
499,2010128
494,20402801
493,2010119
488,30602504
486,2010126
482,10101301
467,20504501
464,20300701
461,2010019
446,2010004
442,2010003
440,2010062
438,2010035
436,30707902
433,2010002
431,20807202
425,10107802
420,2010134
418,20504204
406,2010034
403,2010063
401,30707901
397,2010055
390,2010027
385,10107801
384,2010122
381,2010121
378,20504205
376,2010064
366,20507303
362,20605201
357,2010120
354,10100406
352,30603301
351,20605401
347,10101302
343,20605502
342,2010024
328,2010133
328,20507302
324,2010074
324,20605402
320,2010117
315,2010118
306,2010013
296,20501802
292,2010016
288,2010141
283,2010028
265,2010059
263,2010078
260,2010060
257,20504801
255,2010005
254,10403701
253,2010015
249,2010140
244,2010077
239,20507304
236,20507301
235,2010069
235,30608001
225,2010071
223,20204101
218,10107701
216,20504802
215,20807602
214,20605002
212,20807502
212,30608002
206,10107702
203,20807601
193,2010081
189,2010018
187,2010374
185,10207101
181,2010082
179,2010070
171,20605501
168,20807501
162,2010014
155,20504902
154,20602105
153,2010375
150,10104301
136,2010083
136,2010380
135,2010084
114,2010379
104,20507401
102,30602506
95,2010364
90,10207102
72,2010366
70,20101816
63,2010079
56,2010080
55,2010049
54,2010135
51,10200903
50,20101817
47,2010057
47,2010058
46,20301815
45,2010365
44,30606703
43,30602505
43,2010325
42,20501408
41,10100407
40,30606701
38,10200904
38,10300506
37,31007001
37,20400804
36,10300504
34,2010223
33,2010289
32,20506502
32,2010290
31,2010302
31,20602101
31,20606504
29,20403602
29,20501411
27,20400803
27,10100408
27,20501410
26,10200901
26,2010363
25,2010341
25,10100606
25,2010320
24,2010138
24,2010190
24,2010319
23,20602102
23,2010336
23,2010335
23,2010200
23,2010137
22,30603601
21,10100605
21,2010214
21,2010331
20,2010287
20,2010381
20,2010345
20,2010195
19,10300607
18,2010182
18,2010221
18,2010194
17,2010215
17,2010198
17,2010301
17,2010288
17,2010224
16,2010205
16,2010278
16,2010274
16,2010220
16,20506501
15,2010277
15,2010343
14,2010248
14,20606503
14,2010311
14,2010249
14,10301101
14,2010213
14,2010338
13,2010382
13,2010114
13,2010270
13,10101201
13,2010211
13,2010156
13,2010216
13,2010342
13,10200614
12,2010191
12,20501413
12,2010303
12,2010337
12,2010326
12,2010217
12,10300601
11,2010357
11,2010353
11,2010178
11,2010346
11,2010243
11,2010165
10,2010209
10,20807201
10,2010203
10,2010163
9,2010113
9,10200613
9,2010219
9,2010327
9,2010116
9,2010305
8,2010218
8,2010115
8,2010184
8,2010185
8,2010267
8,2010306
8,20504201
8,10100610
8,2010328
7,2010304
7,2010276
7,30605901
7,2010296
7,2010154
7,2010193
7,2010192
7,2010189
7,2010176
7,10100609
6,2010225
6,20602601
6,2010281
6,2010149
6,2010201
6,2010166
6,2010144
6,2010268
6,2010199
6,2010282
6,2010309
6,20501412
6,2010350
6,2010332
6,10101202
5,2010308
5,10301102
5,2010202
5,2010349
5,2010347
5,20602201
5,2010269
5,2010222
5,2010273
5,2010210
5,2010239
5,2010242
5,2010258
4,2010188
4,2010179
4,2010354
4,2010275
4,2010286
4,2010283
3,2010169
3,2010234
3,2010228
3,2010344
3,2010230
3,2010177
3,20501701
3,2010151
3,2010295
3,2010294
3,2010358
