2017-05-01 11:30:00-2017-05-01 12:00:00,监测点id
3317,20501810
3245,10200103
3015,10200104
2938,2010131
2890,20104401
2866,20602104
2833,10100405
2761,10300202
2701,10200102
2654,20204001
2645,20500304
2644,10100211
2621,20104403
2615,20602405
2562,2010043
2515,20602103
2501,30606702
2395,20104404
2379,10200402
2367,20100306
2348,2010042
2330,20104402
2189,30606708
2110,10300503
2022,20501805
2004,2010132
2002,10100403
1990,20504601
1981,2010040
1962,30606706
1945,20100301
1908,20501405
1906,10300505
1759,10203801
1709,2010054
1703,20501409
1685,20104607
1652,2010036
1647,20501407
1634,2010133
1633,20501404
1629,20400805
1629,20400806
1606,10300212
1593,20602404
1592,20501406
1586,10306101
1582,20501809
1575,2010041
1570,10203802
1568,20104605
1561,20501807
1524,20400801
1473,2010044
1468,2010038
1468,20602403
1464,20602406
1439,30606707
1430,20501803
1394,20602106
1361,10100204
1329,20501403
1328,20502003
1315,10300201
1301,20504202
1299,20501811
1278,10100205
1257,20504603
1256,20507302
1245,20101813
1234,30606709
1220,20501402
1217,10300213
1200,2010123
1195,20200906
1191,2010039
1178,20606603
1168,10100603
1166,30606705
1158,10100604
1142,2010021
1135,2010053
1119,10101001
1109,30606002
1085,10300602
1064,20101812
1060,20507303
1056,10100404
1034,20400802
1032,2010001
1026,20301814
1019,31006901
1016,20504602
1012,20504203
1010,10100206
1006,2010031
1004,2010072
994,10300207
991,20501804
985,10103501
972,20502004
945,2010030
942,10101003
894,20507301
884,20501802
879,20606601
878,2010010
871,10103502
870,2010018
864,10101004
863,20605301
849,20807202
848,30606710
848,20605302
847,30606704
837,2010126
835,2010047
832,20504604
818,2010052
815,20300615
810,20507304
808,20200905
793,2010073
787,20602603
754,2010048
746,30603301
742,20606602
739,2010046
724,2010026
724,2010250
715,2010029
712,10100612
701,2010129
700,2010127
699,2010037
693,20503401
681,30701903
679,20507402
668,20104606
666,20507403
662,20605001
652,2010045
632,2010025
632,20606604
621,20503402
619,2010009
617,2010034
605,20402801
604,20602602
601,20606605
599,2010128
589,2010020
583,20504901
572,20605101
565,2010125
560,2010124
547,2010017
546,30701902
536,20605402
535,20300701
532,2010004
530,2010002
525,2010003
523,10100406
521,20606606
517,20605401
511,20605102
503,2010035
503,10101301
483,2010056
480,2010119
466,2010121
462,20504204
460,2010062
454,20605202
453,2010055
449,20501808
446,30707901
440,20504205
437,2010019
437,2010027
430,2010134
428,10107802
418,30707902
404,2010061
403,2010122
395,2010071
387,2010120
387,2010050
387,20504501
381,2010063
378,30602504
377,20605201
374,2010064
370,10101302
369,10107801
342,2010024
332,2010074
329,2010028
326,2010141
318,2010118
318,2010005
305,2010117
299,2010013
272,20605502
263,20504801
263,20807601
244,20807501
244,2010078
235,2010077
234,2010015
230,2010140
228,10403701
225,20101816
222,2010059
222,2010060
219,2010014
219,10107701
217,30608001
214,2010070
212,20204101
208,2010374
205,2010135
202,30608002
199,10107702
197,2010069
196,20605002
195,20504802
190,20504902
188,30602506
187,2010082
185,20807502
181,20807602
174,20602105
173,10207101
170,20301815
167,2010081
166,2010016
160,20605501
150,2010375
144,2010084
137,10104301
129,2010379
128,20101817
124,2010083
93,10207102
91,2010049
91,2010380
77,2010364
72,20507401
69,2010080
64,10200904
63,2010079
60,30602505
59,31007001
58,10200903
57,2010057
56,2010058
51,30606701
46,30606703
46,20400804
44,2010366
44,20501410
42,2010325
42,10200901
40,2010363
40,10300506
39,2010365
36,20400803
36,10300504
35,20506502
35,10100407
35,2010302
35,20501408
35,20403602
34,20501411
32,20602101
32,20606503
31,2010198
30,10100605
28,10100606
28,2010320
27,2010202
27,2010290
27,20606504
26,2010138
25,10100408
24,2010137
24,2010182
24,20506501
23,2010200
23,20602102
23,2010277
23,2010289
22,2010220
22,2010195
20,2010199
20,2010114
19,2010345
19,2010335
19,2010319
17,2010223
17,2010288
17,10100610
17,2010331
16,2010248
16,2010341
16,2010194
16,2010311
16,2010382
15,2010342
15,2010270
15,2010303
15,2010163
14,2010205
14,2010381
14,2010213
14,2010216
14,2010337
14,2010190
13,2010116
13,2010336
13,10301101
13,2010165
13,2010343
13,2010249
13,2010287
13,10100609
12,2010215
12,10101201
12,10200614
11,2010214
11,2010269
11,2010278
11,30603601
11,2010156
11,20501412
11,2010178
10,10301102
10,2010243
10,2010242
10,2010327
10,10200613
10,2010357
10,2010225
9,2010328
9,2010229
9,2010224
9,2010222
9,2010189
9,2010346
9,2010279
8,2010177
8,2010326
8,2010274
8,2010273
8,2010149
8,2010294
8,10300601
8,2010304
8,2010305
8,2010338
8,20501413
8,2010221
8,2010184
7,2010344
7,10101202
7,20602201
7,10300607
7,2010201
7,2010353
7,20501701
7,20807201
7,2010166
6,2010309
6,2010188
6,2010192
6,2010282
6,20504201
6,2010219
6,20602601
6,2010185
6,2010203
6,2010267
6,2010268
6,2010191
5,2010350
5,2010306
5,2010308
5,2010347
5,2010358
5,2010354
5,2010151
5,2010193
5,2010275
5,2010154
5,2010208
5,2010210
5,2010211
5,2010115
4,2010332
4,2010239
4,2010349
4,2010207
4,2010281
4,2010209
4,2010378
4,2010179
4,2010174
4,2010113
4,2010145
4,2010245
4,2010164
4,2010296
3,2010173
3,2010236
