2017-05-01 23:30:00-2017-05-02 00:00:00,监测点id
4396,10100406
3732,30606706
2961,30606707
2633,10300201
2289,10100405
2050,30606704
1919,2010133
1785,10200103
1614,20104403
1603,10200402
1583,10300207
1489,10100403
1487,10300202
1486,2010132
1460,2010042
1440,10200104
1425,20204001
1425,20104401
1391,30606710
1329,10100404
1310,2010131
1305,2010043
1303,10100211
1301,10100205
1298,10200102
1271,20400801
1263,20100301
1236,2010044
1222,2010073
1217,20501404
1203,20500304
1186,10100204
1184,10100206
1176,10203801
1175,2010030
1150,20100306
1142,20501811
1141,20507303
1129,20501405
1091,20501803
1085,20507302
1050,20501402
1047,20501805
1016,20104404
1014,10300212
989,20507304
988,10300503
970,20501406
969,2010040
968,20501810
965,10300505
937,20501409
923,2010054
913,20501407
905,30606708
901,10300213
882,20504602
871,20104605
852,30606702
840,10203802
837,20507301
836,20501807
814,2010135
813,20104607
775,20501802
759,20504202
738,10306101
730,20606602
728,20502003
726,2010010
723,2010036
723,30606002
704,2010250
704,20104402
700,20602404
690,2010038
671,2010019
668,20606606
652,20501403
634,20504604
629,20501804
609,20605302
604,20606604
590,20101816
585,20602403
584,20606603
577,2010017
573,20501809
571,20300615
568,20605301
565,20602406
544,20504603
535,20602602
521,2010046
520,20101813
513,2010018
492,2010123
488,20602104
487,20504601
485,20502004
478,20807202
472,20301814
470,20602603
461,10100604
457,20301815
455,20507403
447,10103502
446,2010053
443,10103501
440,20507402
428,10101003
419,10300602
416,30606709
415,10100612
406,10100603
386,20504203
382,30701903
376,2010026
372,20400806
365,30606705
363,2010119
361,2010025
360,10101001
358,20400805
356,20503402
355,20501808
355,10101004
355,30608002
354,2010015
354,20606601
353,20503401
352,30701902
350,2010122
349,20200905
342,20504901
331,2010020
327,2010021
326,20104606
321,2010045
317,20400802
314,20200906
310,2010062
308,20606605
304,20602103
303,2010070
293,20605101
286,20101817
286,2010041
285,20602405
279,30602504
271,2010048
271,2010031
269,20605102
268,20300701
265,2010039
264,20504204
259,2010052
256,2010047
251,20605402
250,2010072
249,2010134
248,20101812
245,2010024
243,30707902
241,20504501
234,2010009
233,20504205
233,2010120
224,20605202
221,2010003
220,2010002
219,2010004
215,30707901
212,2010118
211,2010061
210,2010063
209,2010064
201,10107801
199,20504802
198,2010125
195,2010124
193,2010050
191,10107802
189,10101302
189,20605001
185,30603301
184,2010117
181,2010001
180,31006901
177,20605201
176,2010121
176,2010141
175,20504801
174,2010055
171,2010005
170,20402801
167,2010059
167,20602106
165,20605401
164,2010078
163,2010060
157,2010029
155,2010077
154,2010375
153,2010034
145,2010035
140,2010049
139,20204101
137,10403701
135,2010027
128,2010037
125,2010126
124,10107701
124,2010129
124,20605502
123,10101301
122,30608001
121,2010056
120,2010074
120,2010127
119,2010028
111,2010140
110,10207101
106,20807502
106,30602505
104,20605501
98,2010081
97,10107702
95,2010083
92,2010082
91,20602105
91,2010071
89,2010128
86,2010084
79,10104301
75,20807601
75,2010374
71,20605002
69,20807602
64,20807501
63,20504902
52,10207102
50,2010379
48,10100407
47,2010080
44,10200904
43,2010380
42,20400804
42,30602506
40,2010069
38,30606701
35,2010364
35,10200901
34,20501408
33,2010014
33,2010016
31,2010326
29,2010079
29,2010319
27,2010365
27,2010302
27,2010320
26,20501411
26,2010366
26,20506502
24,2010013
24,20501413
24,10300504
23,2010325
23,20501412
22,2010138
21,2010290
20,2010137
20,2010199
20,20403602
20,2010301
20,2010363
19,10100408
19,10200903
18,2010198
18,20507401
18,20506501
17,2010288
16,2010058
16,2010202
15,10100606
15,10200613
15,10301101
15,2010057
14,30606703
14,10300506
14,2010249
13,2010336
13,2010335
13,2010220
12,20602102
12,2010248
11,2010190
11,2010277
11,2010342
11,10300607
11,2010163
11,2010216
11,2010213
10,2010287
10,2010185
10,2010167
9,2010223
9,20501410
9,2010219
9,2010341
9,2010311
9,2010116
9,2010193
9,10200614
9,10301102
9,2010156
8,30605901
8,2010177
8,2010303
8,2010165
8,2010200
8,2010224
8,20602101
7,2010184
7,20400803
7,10100610
7,2010332
7,20602201
7,10100605
7,2010166
7,10101201
7,2010211
7,2010191
7,2010149
7,2010203
6,2010278
6,2010346
6,2010192
6,31007001
6,2010382
6,2010205
6,10103901
6,2010309
6,2010151
5,2010179
5,2010144
5,2010210
5,2010182
5,2010114
5,2010327
5,2010154
5,2010227
5,2010337
5,2010225
5,2010275
5,2010282
5,10100609
5,2010276
5,2010347
5,2010188
4,2010176
4,30603601
4,20807201
4,2010239
4,2010189
4,2010305
4,2010217
4,2010331
4,2010328
4,2010353
4,2010306
4,2010357
4,2010304
4,2010236
4,2010268
4,10300601
4,2010273
4,2010289
4,2010281
3,2010344
3,2010334
3,2010349
3,2010338
3,2010113
3,2010350
3,2010345
3,2010343
3,2010209
3,2010267
3,2010286
3,2010228
3,2010201
3,2010245
3,2010221
3,2010269
3,2010270
3,2010274
3,10101202
3,20602301
3,2010215
2,2010308
2,2010377
2,2010242
2,2010243
2,2010143
2,2010218
2,2010354
2,2010285
2,2010257
2,20501901
2,2010208
2,20602601
2,2010145
2,2010294
2,2010206
2,2010207
1,2010222
1,2010115
1,2010214
1,2010195
1,2010168
1,2010146
1,2010378
1,2010237
1,2010241
1,20501701
1,2010258
1,2010164
1,2010279
1,2010283
1,2010284
1,2010178
1,2010174
1,2010173
1,2010172
1,2010358
