2017-05-01 23:00:00-2017-05-01 23:30:00,监测点id
4725,10100406
4267,10100206
4079,30606706
3137,30606707
2669,10300201
2506,10300207
2357,10100405
2224,30606704
2105,2010133
2047,10200103
1940,10100404
1888,20104403
1825,2010042
1809,10200402
1799,10200104
1774,2010132
1690,2010043
1678,2010044
1678,20501811
1603,2010131
1592,20104401
1588,10100403
1563,10300202
1560,10100205
1558,10100211
1541,20100301
1540,20204001
1523,2010030
1518,10200102
1515,30606710
1486,20501810
1406,10100204
1378,20507303
1375,2010073
1367,20500304
1318,20501803
1281,20501404
1278,20400801
1255,10203801
1243,10300213
1214,2010040
1196,20501402
1194,10300212
1181,20501802
1178,20100306
1176,20501807
1166,20501805
1156,20104404
1147,30606708
1142,20507302
1121,10300505
1108,2010135
1099,2010054
1096,30606702
1096,20501405
1082,10300503
1068,20501804
1057,20504602
1055,20501406
1036,2010010
1029,20507304
1002,20501409
994,20104605
985,20501407
941,10203802
924,20501809
903,20504604
881,20104607
857,2010038
853,20504202
847,20104402
845,20507301
829,20602404
820,2010036
819,20502003
811,20606602
751,20101813
749,2010250
741,10306101
738,20301814
738,30606002
700,20606606
696,20606604
669,20501403
667,20606603
666,20502004
657,2010019
651,20807202
644,20602403
625,2010017
620,20605302
620,20101816
614,20602603
606,20300615
603,20504603
602,2010046
592,20602602
591,20602104
588,20605301
585,2010123
581,20504601
545,20602406
542,10300602
538,20301815
529,10103502
520,10100604
517,2010122
514,10103501
507,30606705
500,2010025
497,2010041
492,2010018
492,30606709
490,2010053
485,20501808
482,10101004
473,10100603
471,2010026
464,10101003
461,2010039
459,10101001
445,10100612
442,20400805
442,2010119
431,2010045
430,20400806
426,20503402
425,30701902
419,20400802
417,20602103
412,20606601
412,30608002
411,30701903
408,20504203
408,20507403
406,20104606
404,20503401
402,2010020
396,20507402
391,2010021
386,20101812
379,20200905
378,2010031
373,2010062
364,20605101
359,2010048
357,20504901
336,20300701
334,2010015
322,2010047
318,30707902
317,20606605
314,20602405
314,2010072
314,20605402
310,20200906
309,20101817
309,20605102
307,2010070
293,20504205
288,20504204
288,20605202
284,10107802
281,20504501
277,30707901
272,2010009
270,20605201
270,10107801
269,2010134
268,2010024
267,2010120
258,2010118
254,20605001
250,2010063
246,30602504
241,2010052
241,2010003
240,2010004
237,2010064
233,2010002
229,2010037
225,20602106
214,2010005
214,30603301
214,20504802
214,2010061
213,2010001
209,2010141
208,31006901
208,2010055
207,2010077
206,2010121
204,2010078
203,2010034
198,2010125
197,2010117
196,2010124
194,20605401
186,20402801
185,10101302
182,2010027
182,2010050
181,2010029
176,20504801
175,2010035
175,2010060
170,20605502
170,2010375
169,10403701
167,10101301
165,2010049
158,2010059
154,2010074
146,10107701
144,2010056
141,2010126
139,20204101
137,2010129
136,2010028
135,2010127
134,20807502
133,20605501
121,2010374
118,2010128
118,10207101
116,2010082
116,30608001
115,2010140
113,2010071
112,20807602
109,10107702
105,2010081
102,20807601
102,10104301
97,2010084
95,20602105
95,20605002
93,20807501
89,2010083
84,30602505
69,10207102
67,20504902
54,2010380
53,30606701
52,2010379
51,2010069
47,10200904
43,2010364
41,2010016
40,31007001
40,2010014
39,2010363
39,10200901
38,30602506
37,10100408
35,10200903
34,20400804
34,2010365
33,2010320
33,2010079
32,20501413
32,2010080
31,2010319
30,20507401
28,20501408
28,2010302
28,20501411
27,20403602
27,2010366
25,2010326
24,10100407
24,10300506
23,2010013
23,2010325
23,2010057
23,2010290
23,20506502
20,2010138
20,2010058
20,10300504
19,20501412
19,20506501
18,2010277
18,20602102
18,20602101
18,2010223
18,2010288
18,2010220
17,10301102
17,2010137
17,30606703
16,2010216
16,2010198
15,2010199
15,2010301
14,10100606
14,10301101
14,2010213
13,2010335
13,2010345
13,2010202
13,20400803
13,10100605
13,20501410
12,2010249
12,2010190
12,2010167
12,2010311
12,10300601
11,2010193
11,10200613
11,2010203
11,2010341
11,2010287
10,2010248
10,2010163
10,2010185
10,2010337
10,2010336
10,10101201
10,10200614
10,2010278
9,10103901
9,2010343
9,2010327
9,2010200
9,2010211
9,2010219
9,2010224
9,2010267
9,2010346
8,30605901
8,2010382
8,2010331
8,2010342
8,2010195
8,2010201
8,2010156
8,2010227
8,2010114
8,2010357
8,2010309
8,30603601
7,2010303
7,2010338
7,20602201
7,2010221
6,2010205
6,2010184
6,2010349
6,2010210
6,2010191
6,2010231
6,2010344
6,2010217
6,2010182
6,2010179
6,2010276
6,20504201
6,2010282
6,2010165
6,10300607
6,2010116
6,2010274
5,2010273
5,2010353
5,10100609
5,2010225
5,2010222
5,2010286
5,2010305
5,2010354
5,2010192
4,20501701
4,2010257
4,2010304
4,2010328
4,2010149
4,10100610
4,2010151
4,2010280
4,2010176
4,2010177
4,2010178
4,2010269
4,2010113
4,2010358
4,2010239
4,2010206
4,2010189
3,2010245
3,2010258
3,2010296
3,2010145
3,2010378
3,2010146
3,2010350
3,2010229
3,2010306
3,2010347
3,2010275
3,2010236
3,2010215
3,2010243
3,2010268
3,2010188
2,20602601
2,20501901
2,2010308
2,20807201
2,20602301
2,2010270
2,2010208
2,2010284
2,2010204
2,2010279
2,2010168
2,2010283
2,2010281
2,2010166
2,2010144
2,2010143
1,20602701
1,2010164
1,2010373
1,2010172
1,2010173
1,2010174
1,2010175
1,2010186
1,2010207
1,2010377
1,2010376
1,10101202
1,2010369
1,2010262
1,2010294
1,2010289
1,2010285
1,2010332
1,2010333
1,2010334
1,2010233
1,2010368
1,2010230
1,2010228
1,2010218
1,2010214
1,2010209
1,2010295
1,2010261
