2017-05-01 16:30:00-2017-05-01 17:00:00,监测点id
3465,10200103
3449,10200104
3424,10100405
3195,20501810
3075,10100211
3050,30606706
2930,10200102
2879,30606708
2864,30606702
2833,2010131
2646,20500304
2645,20504601
2603,30606707
2588,10200402
2575,20100301
2549,20507301
2497,2010042
2490,20501811
2454,2010043
2430,2010133
2424,10300503
2417,20501805
2360,20501807
2359,20507304
2350,10300505
2198,20204001
2194,2010044
2166,2010132
2138,10100403
2069,20100306
2030,20507302
2026,20501404
2010,20104605
1999,20501405
1968,2010040
1950,20501409
1929,10306101
1927,2010054
1927,10300202
1910,10300212
1909,20602103
1894,20400801
1892,20501407
1829,20104401
1798,30606709
1756,20501402
1747,20101813
1742,10100205
1742,2010030
1713,20104607
1690,2010041
1671,20501406
1651,10300213
1643,2010039
1591,10300201
1549,10203802
1528,10203801
1519,30606704
1516,20501803
1498,20504202
1494,20507303
1485,20504603
1482,20104402
1476,2010036
1476,2010038
1470,20301814
1426,20602404
1409,20502003
1406,20504604
1324,20501403
1308,30606710
1287,10100604
1238,2010123
1226,2010053
1217,20606603
1207,10300207
1195,20606602
1178,30606705
1177,20200906
1166,2010018
1153,20101812
1142,20504602
1135,10100603
1131,10101001
1124,20602406
1122,20602104
1115,20605302
1077,20502004
1063,2010072
1061,20501809
1048,10100204
1035,10100404
1035,20104403
1025,10103501
1025,20606604
1022,10300602
1020,20504203
1015,20501802
1006,20400806
1003,2010250
981,20606601
980,20300615
980,10103502
971,10101003
960,20400805
952,20605301
951,20602403
943,2010129
935,20501804
893,2010010
861,2010073
858,10101004
857,20400802
856,2010031
842,20807202
840,20602405
825,20507403
824,2010021
824,20104606
818,2010045
811,20606606
801,20507402
784,20602603
779,20104404
762,2010047
762,20503402
759,20503401
750,2010020
748,10100406
744,10100206
728,2010046
722,20501808
719,2010126
709,2010128
707,2010026
703,20602106
699,2010048
699,2010001
694,30701902
691,20605402
691,30701903
689,2010004
682,2010052
682,20602602
682,2010003
679,2010002
670,2010127
660,20605101
659,10100612
659,2010025
655,2010017
629,20504901
628,20300701
628,2010029
627,20200905
613,31006901
605,20605102
597,2010034
584,2010055
565,2010120
557,2010035
556,2010037
554,2010019
546,30606002
544,20605202
535,2010134
520,20606605
519,20605001
518,2010062
502,30707901
495,2010056
490,20605401
487,30707902
486,2010124
481,2010122
479,2010061
479,10107802
475,2010050
471,2010125
469,10101302
468,2010024
468,2010005
453,20504204
450,10107801
449,20504501
438,2010121
430,20605201
424,30603301
422,2010027
420,20504205
418,2010141
406,2010064
395,2010063
383,2010118
379,30602504
367,10101301
342,2010119
341,20807602
331,30608002
328,2010074
326,2010140
313,10107701
312,2010070
311,20807502
310,2010071
304,2010016
301,2010009
297,2010028
296,2010135
293,20605502
289,2010078
283,2010014
276,20402801
274,2010015
266,10403701
261,2010060
260,2010059
258,20504801
244,2010117
238,20504802
234,2010374
233,20605002
233,20101816
219,2010077
219,10107702
214,2010082
210,20204101
207,20605501
200,20807601
197,10104301
190,20301815
188,10207101
175,2010081
172,20602105
172,20504902
170,20807501
169,30602505
162,2010375
157,2010049
145,30608001
144,2010013
140,2010380
140,30602506
138,20101817
137,2010083
133,2010379
127,2010084
121,2010069
104,31007001
100,2010364
93,10207102
79,30606701
72,2010080
69,2010057
68,2010079
68,2010058
66,10300504
66,10200904
60,20507401
49,2010365
47,20501411
46,2010366
45,10200903
45,2010363
44,10100407
41,20602101
39,20400804
39,20501408
38,2010137
37,2010289
36,2010198
34,2010138
33,2010288
31,10200901
29,2010319
29,2010320
28,2010290
28,2010325
28,30606703
27,20602102
27,2010220
26,2010382
26,10100606
26,20506502
23,2010199
22,10300506
22,2010342
22,2010302
22,2010205
21,20400803
20,2010326
20,20506501
19,2010182
19,2010287
19,10200613
19,2010223
19,10100408
19,2010248
19,2010277
19,10100605
18,20501410
18,2010203
18,2010213
17,2010303
17,2010190
17,20403602
17,2010331
17,10200614
16,2010114
16,2010185
16,2010195
16,2010211
16,2010301
16,2010217
16,30603601
16,10300601
15,10101201
15,2010249
15,2010381
15,2010336
14,2010345
14,2010216
14,2010191
14,2010335
14,10300607
14,2010278
14,2010202
13,2010225
13,2010305
12,10100609
12,2010209
12,2010337
12,10101202
12,2010304
12,2010343
12,2010165
12,2010341
12,2010354
12,2010282
11,20602201
11,2010219
11,2010338
11,2010344
11,2010201
11,2010311
11,2010163
11,2010184
11,20504201
11,20501413
10,2010267
10,2010346
10,2010222
10,2010309
10,2010116
10,2010239
10,2010151
9,2010229
9,2010224
9,2010273
9,2010193
9,2010269
9,2010274
9,2010275
9,2010113
9,2010200
9,2010156
9,2010308
8,2010332
8,2010327
8,2010268
8,2010221
8,20501412
8,2010218
8,2010214
8,2010358
8,2010154
8,2010167
8,2010192
8,2010189
8,2010179
7,10100610
7,20807201
7,2010146
7,2010285
7,20602601
7,2010175
7,2010276
7,2010270
7,2010207
7,2010245
7,2010369
7,2010357
7,2010353
7,2010296
6,2010328
6,2010231
6,10301102
6,2010188
6,2010281
6,2010166
6,2010294
5,10103901
5,10301101
5,20501701
5,30605901
5,2010243
5,2010115
5,2010178
5,2010210
5,2010144
5,2010226
5,2010286
4,2010295
4,2010145
4,2010173
4,2010349
4,2010230
4,2010233
4,2010143
4,2010257
4,2010333
3,2010284
3,20501901
3,2010177
3,2010280
3,2010170
3,2010204
3,2010242
3,2010377
3,2010368
3,2010279
3,2010215
3,2010306
3,2010347
3,2010236
3,10101002
2,2010334
2,2010186
2,2010174
2,2010176
2,20501401
2,2010149
2,2010234
2,2010258
2,2010232
2,20602701
2,2010261
1,2010169
1,20602301
1,2010172
1,2010378
1,2010283
1,2010187
1,2010208
1,2010262
1,2010350
1,2010235
1,2010237
1,2010228
