2017-05-01 21:00:00-2017-05-01 21:30:00,监测点id
5034,10100204
4828,10100206
4652,10300207
4492,10100406
4444,30606706
3885,10100205
3799,30606707
3590,10300201
3258,10100404
3118,10100405
3045,10200103
2712,10300202
2705,10200104
2570,10200102
2555,2010131
2545,10100403
2541,10200402
2505,20104403
2479,10100211
2464,20104404
2399,30606704
2274,20501811
2238,30606702
2211,20100301
2185,30606708
2134,20104401
2090,20500304
2023,20204001
2023,20501810
1968,30606710
1962,10300505
1960,20501807
1934,2010042
1915,20100306
1886,20501803
1872,20501404
1872,10300503
1861,2010132
1842,20104605
1819,20104402
1808,2010133
1795,2010043
1792,20501805
1755,2010044
1744,20501402
1674,2010054
1631,10203801
1628,10300212
1613,20501405
1596,20501804
1590,20504602
1561,10203802
1535,20501406
1532,20501802
1486,20301814
1478,10300213
1452,20501409
1430,20501407
1423,2010073
1393,2010040
1387,20507303
1372,2010030
1370,20104607
1355,10306101
1347,20101813
1337,20504202
1294,20501809
1287,20400801
1243,20504604
1208,20504601
1193,20502003
1187,2010123
1143,20507302
1132,20504603
1123,2010036
1108,20507304
1098,20502004
1091,20606603
1090,2010135
1081,20501403
1061,2010038
1015,2010041
1010,2010039
1010,2010250
996,30606705
979,20602404
959,10100604
932,20605302
931,2010010
903,10100603
883,2010053
880,10103502
875,20300615
869,10300602
860,20606604
844,10101001
837,10103501
836,20605301
833,20606602
828,20101816
827,20807202
817,20606606
816,20602104
805,20301815
794,20104606
793,20507301
787,2010046
779,20504203
755,10101004
751,2010026
750,30606709
744,10101003
739,20602403
736,20602603
704,2010025
702,10100612
698,20400806
696,20101812
689,20602103
685,20400805
677,2010017
677,20504901
676,2010019
650,20501808
645,2010021
644,20605402
644,2010020
642,20503401
640,20602602
631,30701903
623,20503402
622,2010048
620,20606601
611,2010045
608,20200905
589,20602406
589,2010031
589,2010009
585,30701902
581,30606002
579,2010037
565,20400802
553,20200906
532,20602405
523,20605101
522,2010018
520,20507403
517,2010122
511,20606605
507,20605102
507,2010062
504,10107802
498,2010024
495,2010052
493,2010047
492,20507402
489,20101817
487,2010002
487,2010003
484,2010004
475,20300701
473,20605001
460,2010072
459,30707902
451,20504205
446,20602106
445,2010141
444,20605202
442,10107801
436,2010120
429,2010118
419,20504501
418,2010063
415,20605401
415,2010055
401,2010005
397,30707901
392,20504204
392,2010064
392,20605201
391,2010015
389,10101302
387,2010027
387,2010061
382,30602504
374,2010029
366,2010119
350,2010035
347,20807602
345,2010050
339,2010070
333,2010121
330,2010124
325,2010125
323,2010129
320,2010034
318,30603301
316,2010134
308,2010028
304,30608002
296,2010128
291,2010140
290,2010001
287,10101301
285,2010126
285,31006901
281,20807502
279,10107701
275,2010056
261,2010117
261,2010127
258,20402801
255,2010078
254,20504801
253,2010049
250,2010060
249,2010074
245,2010059
243,10403701
240,20504802
233,2010077
229,20204101
225,20605502
215,20605501
211,2010082
209,10104301
203,10107702
202,30608001
197,2010374
192,20605002
190,30602505
184,2010375
173,20807601
165,10207101
159,2010081
158,2010071
150,2010083
141,31007001
138,20602105
136,20807501
126,2010084
117,20504902
112,30602506
111,2010014
88,10207102
87,2010379
84,2010016
80,2010380
68,2010069
57,2010364
56,30606701
54,2010013
54,2010080
53,10100408
51,2010366
49,10100407
48,20501408
48,2010365
47,20507401
46,10200904
46,10300504
45,2010079
43,2010302
42,2010057
42,2010058
41,2010363
37,20400804
36,10200901
31,10300506
31,2010138
30,20506502
30,20506501
30,30606703
30,2010319
29,2010325
29,2010288
29,20501411
28,2010198
27,20602102
27,2010326
27,10200903
27,2010290
25,2010199
25,20501410
25,2010342
24,10100606
24,2010277
24,2010137
22,2010320
22,20501413
21,2010211
21,2010220
21,10301101
21,2010278
20,2010185
19,2010382
19,2010216
19,2010336
18,2010335
18,20400803
18,2010190
18,20403602
17,2010341
17,20602101
17,2010200
17,2010191
16,10301102
16,10100605
15,2010346
15,2010345
15,20501412
15,2010205
15,2010151
15,10100609
15,2010213
15,2010287
14,2010114
13,2010303
13,20602201
13,2010195
13,2010184
13,2010179
13,10300601
13,2010301
13,2010337
12,10300607
12,2010223
12,10200614
12,2010248
12,10200613
11,2010276
11,2010202
11,2010273
11,2010193
11,2010343
11,2010358
11,2010239
11,2010305
10,10100610
10,2010149
10,20807201
10,20504201
10,2010304
10,10103901
10,2010156
10,2010249
10,2010224
10,2010331
10,2010306
10,2010267
9,2010221
9,2010167
9,2010219
9,2010217
9,2010269
9,2010308
8,10101202
8,30605901
8,2010354
8,2010327
8,2010203
8,2010274
8,2010165
8,2010309
8,2010311
8,2010163
8,2010338
8,2010344
8,30603601
8,2010116
8,2010178
7,20501901
7,2010281
7,2010235
7,2010357
7,2010350
7,2010243
6,2010258
6,2010225
6,2010296
6,2010214
6,2010227
6,2010209
6,2010154
6,2010285
6,2010206
6,2010378
6,10101201
6,2010275
6,2010270
6,20501701
6,2010353
5,2010280
5,2010268
5,2010283
5,2010231
5,2010222
5,2010177
5,2010201
5,2010332
5,2010369
5,2010347
5,2010349
5,2010182
4,2010284
4,2010166
4,2010144
4,2010168
4,2010115
4,2010262
4,2010286
4,2010257
4,2010173
4,2010215
3,2010294
