2017-05-01 22:00:00-2017-05-01 22:30:00,监测点id
4426,10100204
4363,10100206
4276,10100406
4180,30606706
3951,10300207
3321,10300201
3240,30606707
2908,10100405
2746,10100404
2612,10200103
2385,10200104
2355,20104403
2345,30606704
2267,10300202
2261,10200402
2259,10100211
2245,10100403
2187,2010131
2134,10100205
2120,2010133
2066,10200102
2036,20501811
1971,2010044
1954,2010132
1951,20100301
1902,20104401
1832,20104404
1802,20204001
1794,2010042
1782,30606708
1779,20501810
1733,30606702
1732,2010043
1720,2010030
1689,30606710
1683,20501404
1672,20501807
1653,20500304
1619,10300505
1605,20501805
1601,10300503
1555,20501803
1519,20100306
1513,20501402
1480,20501804
1479,20104402
1457,20504602
1413,2010054
1396,10300213
1387,2010073
1386,20507303
1375,20400801
1363,20501405
1360,10300212
1355,20501802
1348,10203801
1342,20501406
1305,2010135
1301,2010040
1266,20104605
1247,20501409
1197,10203802
1182,20501407
1165,20501809
1163,20504202
1157,20104607
1148,10306101
1141,20504604
1100,20507302
1071,20507304
1038,20101813
1015,20502003
1001,2010036
992,20301814
987,2010038
982,20504603
967,20606602
948,20606603
931,20602404
923,2010041
923,20502004
911,2010039
889,2010010
848,2010250
845,20300615
843,20504601
835,20501403
817,2010123
787,20507301
765,30606705
764,20606606
761,2010046
749,20605302
749,20602403
747,20606604
735,20807202
732,20101816
727,10100604
719,10103502
714,20605301
709,10103501
699,20602104
687,30606709
683,2010026
678,2010053
674,20301815
660,2010025
653,20602602
653,20602406
651,10101001
649,10100603
648,30606002
638,2010017
632,20602603
631,10300602
628,20504203
624,20501808
617,2010019
601,20503402
599,10101003
598,10101004
590,20104606
583,20504901
561,2010020
542,10100612
541,30608002
539,30701903
537,20101812
536,20400806
535,20606601
533,20605402
527,2010045
523,20602103
522,20400805
519,2010021
517,2010031
517,2010048
513,2010037
512,20400802
491,20200905
491,30701902
488,2010009
486,2010018
484,2010122
482,20503401
482,2010062
478,2010047
450,2010141
447,2010024
444,20605101
437,20507403
425,10107802
424,20606605
424,20507402
418,20605102
414,30707902
413,20602405
409,30707901
408,20200906
407,2010118
407,20101817
398,2010052
391,2010004
388,20300701
387,2010003
385,2010002
382,2010120
377,20504501
370,20504205
369,20504204
364,30602504
357,20605202
356,20605401
356,20605001
355,2010072
354,2010070
348,2010119
347,2010063
346,10107801
338,2010029
332,2010005
321,2010064
316,2010055
315,30603301
314,2010061
313,20602106
304,2010050
293,20605201
290,2010027
284,10101302
279,20807502
275,2010121
274,2010034
266,2010001
263,2010124
260,20504802
259,2010035
258,2010125
256,2010074
254,2010140
253,2010134
252,10101301
248,2010077
247,31006901
246,2010049
242,2010028
233,20504801
233,2010117
232,20402801
230,10107701
226,10403701
223,2010056
219,2010060
218,2010078
214,2010015
214,20807602
208,2010129
202,2010374
202,20605502
198,2010059
193,20204101
184,2010082
183,10107702
181,2010375
180,2010128
180,2010126
174,2010127
168,20605501
164,10104301
161,30608001
159,2010081
151,10207101
147,20605002
142,20807601
140,31007001
135,2010071
128,20807501
126,2010083
114,30602505
105,2010084
100,20602105
98,20504902
73,30602506
72,10207102
71,2010014
69,2010364
64,2010069
63,2010379
60,30606701
52,2010013
52,2010080
48,2010380
47,10200904
46,2010365
43,10200901
43,2010016
42,20501411
42,10300504
42,2010057
42,2010058
41,10100407
40,2010363
40,2010079
39,2010366
38,20400804
36,20507401
35,2010290
32,20501408
32,10200903
31,20506501
31,20403602
31,2010302
31,10300506
30,30606703
30,20506502
29,2010319
29,2010320
27,20602102
27,20501413
26,2010325
24,2010287
24,2010220
23,2010198
22,20501410
21,2010326
21,2010223
21,20501412
21,2010277
20,2010288
20,2010138
19,10100408
19,2010303
19,2010137
19,2010248
19,2010336
19,10100605
18,10100606
18,10200614
18,2010199
18,10301102
17,20602101
17,2010278
17,2010382
16,2010311
16,10301101
16,2010335
15,2010200
15,2010216
14,2010156
14,2010331
14,2010182
14,2010205
13,10200613
13,2010337
13,2010163
13,2010342
13,2010195
13,2010202
13,10300607
13,2010274
12,10100610
12,2010249
12,2010203
12,20400803
12,2010221
12,2010114
12,2010193
12,2010191
12,2010185
12,2010167
12,2010267
11,2010190
11,2010179
11,2010219
11,2010151
10,2010345
10,2010213
10,2010341
10,2010346
9,2010358
9,10300601
9,10101201
9,2010201
9,2010184
9,2010239
9,2010276
8,2010206
8,20602601
8,2010211
8,2010149
8,2010188
8,2010177
8,2010353
8,2010273
8,2010231
7,10101202
7,10100609
7,2010217
7,20504201
7,2010235
7,2010343
7,2010350
7,2010354
6,2010268
6,2010224
6,2010304
6,2010154
6,2010258
6,30603601
6,2010327
6,2010210
6,20501901
6,10103901
6,20602201
6,2010369
5,2010305
5,2010308
5,2010309
5,2010282
5,2010281
5,2010344
5,2010275
5,2010357
5,2010338
5,2010113
5,2010146
5,2010218
5,2010165
5,2010116
5,2010229
4,2010280
4,2010166
4,2010306
4,2010286
4,2010284
4,2010215
4,2010294
4,2010214
4,20602301
4,2010209
4,2010115
4,2010243
4,20807201
4,2010227
3,2010168
3,2010334
3,2010192
3,2010222
3,2010225
3,30605901
3,2010296
3,2010178
3,20501701
3,2010283
3,2010279
3,2010240
3,2010269
3,2010262
2,2010377
2,2010172
2,2010173
2,2010174
2,2010176
2,2010349
2,2010257
2,2010186
2,2010333
2,2010270
2,2010289
2,2010295
2,2010189
1,2010208
1,2010261
1,2010245
1,2010241
1,20602701
1,2010144
1,2010145
1,2010237
1,2010230
1,2010285
1,2010207
1,2010347
1,2010378
1,2010228
1,2010226
1,2010170
1,2010328
